Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-252,2,2916,2916,2917,1,1,0,0
Process-253,5,3863,3863,3864,1,1,0,0
Process-254,4,1506,1506,1522,9,16,7,0
Process-255,2,2387,2387,2395,8,8,0,0
Process-256,5,4760,4760,4772,8,12,4,0
Process-257,4,288,288,293,2,5,3,0
Process-258,2,4993,4993,5016,10,23,13,0
Process-259,2,2451,2451,2456,5,5,0,0
Process-260,5,2416,2416,2422,5,6,1,0
Process-261,3,63,63,76,9,13,4,0
Process-262,1,2417,2417,2447,7,30,23,0
Process-263,5,2508,2508,2517,7,9,2,0
Process-264,3,4275,4275,4307,4,32,28,0
Process-265,4,4156,4156,4168,9,12,3,0
Process-266,3,624,624,628,1,4,3,0
Process-267,3,1216,1216,1282,6,66,60,0
Process-268,3,4818,4818,4822,3,4,1,0
Process-269,5,124,124,132,8,8,0,0
Process-270,2,5479,5479,5516,1,37,36,0
Process-271,3,3937,3937,3990,10,53,43,0
Process-272,4,5479,5479,5486,1,7,6,0
Process-273,2,3300,3300,3332,3,32,29,0
Process-274,1,4282,4282,4574,3,292,289,0
Process-275,4,1375,1375,1396,3,21,18,0
Process-276,3,4903,4903,4918,9,15,6,0
Process-277,1,1888,1888,2204,6,316,310,0
Process-278,5,5289,5289,5302,2,13,11,0
Process-279,4,1930,1930,1936,3,6,3,0
Process-280,2,3085,3085,3173,2,88,86,0
Process-281,4,3971,3971,3980,2,9,7,0
Process-282,4,2620,2620,2633,10,13,3,0
Process-283,5,384,384,395,5,11,6,0
Process-284,5,4478,4478,4491,7,13,6,0
Process-285,4,686,686,704,8,18,10,0
Process-286,1,2803,2803,2847,2,44,42,0
Process-287,5,5286,5286,5300,8,14,6,0
Process-288,2,4236,4236,4248,2,12,10,0
Process-289,2,1639,1639,1643,2,4,2,0
Process-290,5,3384,3384,3393,5,9,4,0
Process-291,5,824,824,836,5,12,7,0
Process-292,3,1971,1971,1973,2,2,0,0
Process-293,4,527,527,535,3,8,5,0
Process-294,4,3334,3334,3345,10,11,1,0
Process-295,2,4274,4274,4324,5,50,45,0
Process-296,3,1271,1271,1313,7,42,35,0
Process-297,3,1902,1902,1913,3,11,8,0
Process-298,3,1108,1108,1118,1,10,9,0
Process-299,4,3062,3062,3070,6,8,2,0
Process-300,1,2245,2245,2246,1,1,0,0
Process-301,5,406,406,412,6,6,0,0
Process-302,1,4909,4909,5232,2,323,321,0
Process-303,2,1422,1422,1430,1,8,7,0
Process-304,4,4641,4641,4655,10,14,4,0
Process-305,4,1797,1797,1801,4,4,0,0
Process-306,4,16,16,25,3,9,6,0
Process-307,1,1838,1838,2177,4,339,335,0
Process-308,5,673,673,686,8,13,5,0
Process-309,4,3357,3357,3364,3,7,4,0
Process-310,5,2176,2176,2181,4,5,1,0
Process-311,5,1672,1672,1682,9,10,1,0
Process-312,5,5366,5366,5368,2,2,0,0
Process-313,5,5481,5481,5483,1,2,1,0
Process-314,1,3586,3586,3681,3,95,92,0
Process-315,5,3552,3552,3562,10,10,0,0
Process-316,4,3666,3666,3675,6,9,3,0
Process-317,3,3108,3108,3132,9,24,15,0
Process-318,5,2191,2191,2198,7,7,0,0
Process-319,5,3278,3278,3285,6,7,1,0
Process-320,1,1271,1271,1486,6,215,209,0
Process-321,1,4623,4623,4977,7,354,347,0
Process-322,3,1990,1990,2006,10,16,6,0
Process-323,2,2324,2324,2330,6,6,0,0
Process-324,2,345,345,356,9,11,2,0
Process-325,1,2348,2348,2379,9,31,22,0
Process-326,2,5000,5000,5022,6,22,16,0
Process-327,5,150,150,151,1,1,0,0
Process-328,4,1789,1789,1796,4,7,3,0
Process-329,4,4889,4889,4897,5,8,3,0
Process-330,4,4940,4940,4948,5,8,3,0
Process-331,3,2730,2730,2738,7,8,1,0
Process-332,4,104,104,115,10,11,1,0
Process-333,1,4228,4228,4259,3,31,28,0
Process-334,2,473,473,488,5,15,10,0
Process-335,2,3962,3962,4012,3,50,47,0
Process-336,2,2646,2646,2687,6,41,35,0
Process-337,1,4142,4142,4256,8,114,106,0
Process-338,1,3155,3155,3574,2,419,417,0
Process-339,2,4222,4222,4241,4,19,15,0
Process-340,2,2583,2583,2585,2,2,0,0
Process-341,2,5042,5042,5100,5,58,53,0
Process-342,5,2531,2531,2541,8,10,2,0
Process-343,3,5288,5288,5317,5,29,24,0
Process-344,3,1157,1157,1169,3,12,9,0
Process-345,1,1552,1552,1651,2,99,97,0
Process-346,4,2494,2494,2510,9,16,7,0
Process-347,5,3268,3268,3270,1,2,1,0
Process-348,5,4595,4595,4611,9,16,7,0
Process-349,2,3007,3007,3057,8,50,42,0
Process-350,2,2284,2284,2292,8,8,0,0
Process-351,2,2371,2371,2385,6,14,8,0
Process-352,1,105,105,339,7,234,227,0
Process-353,1,4500,4500,4834,4,334,330,0
Process-354,1,5062,5062,5262,1,200,199,0
Process-355,2,455,455,467,7,12,5,0
Process-356,4,2453,2453,2469,8,16,8,0
Process-357,5,5052,5052,5062,10,10,0,0
Process-358,5,4420,4420,4428,1,8,7,0
Process-359,2,1487,1487,1496,3,9,6,0
Process-360,2,980,980,1074,7,94,87,0
Process-361,5,1828,1828,1841,10,13,3,0
Process-362,5,1136,1136,1146,7,10,3,0
Process-363,2,1276,1276,1369,4,93,89,0
Process-364,3,5323,5323,5329,1,6,5,0
Process-365,2,2632,2632,2677,9,45,36,0
Process-366,5,2990,2990,3000,3,10,7,0
Process-367,1,1812,1812,2168,1,356,355,0
Process-368,5,133,133,145,4,12,8,0
Process-369,2,5012,5012,5071,8,59,51,0
Process-370,2,1401,1401,1409,2,8,6,0
Process-371,3,3356,3356,3376,9,20,11,0
Process-372,5,2294,2294,2310,10,16,6,0
Process-373,3,2589,2589,2622,8,33,25,0
Process-374,2,2973,2973,3026,7,53,46,0
Process-375,3,2595,2595,2636,3,41,38,0
Process-376,4,976,976,997,2,21,19,0
Process-377,1,4793,4793,5133,9,340,331,0
Process-378,3,1190,1190,1228,5,38,33,0
Process-379,2,2022,2022,2038,10,16,6,0
Process-380,3,3418,3418,3511,7,93,86,0
Process-381,4,5027,5027,5040,9,13,4,0
Process-382,1,4360,4360,4645,8,285,277,0
Process-383,2,4233,4233,4246,5,13,8,0
Process-384,2,240,240,263,4,23,19,0
Process-385,4,2111,2111,2118,7,7,0,0
Process-386,1,5066,5066,5270,8,204,196,0
Process-387,2,5037,5037,5095,6,58,52,0
Process-388,3,2294,2294,2317,6,23,17,0
Process-389,3,1197,1197,1238,10,41,31,0
Process-390,2,3826,3826,3849,3,23,20,0
Process-391,3,1756,1756,1792,9,36,27,0
Process-392,1,3544,3544,3669,5,125,120,0
Process-393,5,2589,2589,2604,10,15,5,0
Process-394,5,546,546,557,5,11,6,0
Process-395,1,945,945,967,1,22,21,0
Process-396,4,608,608,623,10,15,5,0
Process-397,3,2487,2487,2501,9,14,5,0
Process-398,3,2883,2883,2885,1,2,1,0
Process-399,1,4435,4435,4722,6,287,281,0
Process-400,4,3658,3658,3662,3,4,1,0
Process-401,1,3098,3098,3354,3,256,253,0
Process-402,3,3396,3396,3474,3,78,75,0
Process-403,4,1016,1016,1046,4,30,26,0
Process-404,3,1133,1133,1147,1,14,13,0
Process-405,1,5224,5224,5403,3,179,176,0
Process-406,2,3045,3045,3152,10,107,97,0
Process-407,4,4988,4988,5003,8,15,7,0
Process-408,1,4394,4394,4671,5,277,272,0
Process-409,2,1741,1741,1937,1,196,195,0
Process-410,1,3432,3432,3659,7,227,220,0
Process-411,5,4950,4950,4958,3,8,5,0
Process-412,5,179,179,185,5,6,1,0
Process-413,2,1968,1968,1976,3,8,5,0
Process-414,2,197,197,238,3,41,38,0
Process-415,3,2018,2018,2028,8,10,2,0
Process-416,1,3266,3266,3597,5,331,326,0
Process-417,5,5290,5290,5312,10,22,12,0
Process-418,1,3057,3057,3279,6,222,216,0
Process-419,3,4519,4519,4549,4,30,26,0
Process-420,4,2620,2620,2623,1,3,2,0
Process-421,1,2270,2270,2278,7,8,1,0
Process-422,2,1134,1134,1323,2,189,187,0
Process-423,2,2880,2880,2894,9,14,5,0
Process-424,5,5422,5422,5433,7,11,4,0
Process-425,2,2651,2651,2699,4,48,44,0
Process-426,3,3891,3891,3912,8,21,13,0
Process-427,1,160,160,406,6,246,240,0
Process-428,3,4893,4893,4903,6,10,4,0
Process-429,1,4880,4880,5220,6,340,334,0
Process-430,5,2056,2056,2063,3,7,4,0
Process-431,1,442,442,578,8,136,128,0
Process-432,2,2391,2391,2400,3,9,6,0
Process-433,3,2500,2500,2525,6,25,19,0
Process-434,3,2767,2767,2780,9,13,4,0
Process-435,3,5139,5139,5178,6,39,33,0
Process-436,1,529,529,663,9,134,125,0
Process-437,4,1842,1842,1872,6,30,24,0
Process-438,2,3821,3821,3846,6,25,19,0
Process-439,4,3430,3430,3446,6,16,10,0
Process-440,2,2064,2064,2087,7,23,16,0
Process-441,1,4433,4433,4695,10,262,252,0
Process-442,2,5299,5299,5366,9,67,58,0
Process-443,2,1583,1583,1588,4,5,1,0
Process-444,2,4669,4669,4680,9,11,2,0
Process-445,1,4341,4341,4596,7,255,248,0
Process-446,4,4060,4060,4073,4,13,9,0
Process-447,2,4053,4053,4088,5,35,30,0
Process-448,3,610,610,627,4,17,13,0
Process-449,4,4380,4380,4401,9,21,12,0
Process-450,2,1170,1170,1328,5,158,153,0
Process-451,4,3452,3452,3466,8,14,6,0
Process-452,4,3519,3519,3528,2,9,7,0
Process-453,4,1290,1290,1301,10,11,1,0
Process-454,2,2875,2875,2884,3,9,6,0
Process-455,4,2056,2056,2072,9,16,7,0
Process-456,3,3633,3633,3646,1,13,12,0
Process-457,3,3,3,6,3,3,0,0
Process-458,2,4218,4218,4228,6,10,4,0
Process-459,4,153,153,160,3,7,4,0
Process-460,2,1719,1719,1831,8,112,104,0
Process-461,3,3302,3302,3321,8,19,11,0
Process-462,1,2583,2583,2594,9,11,2,0
Process-463,3,711,711,716,3,5,2,0
Process-464,1,5462,5462,5523,2,61,59,0
Process-465,1,442,442,570,3,128,125,0
Process-466,2,904,904,906,2,2,0,0
Process-467,5,4057,4057,4069,9,12,3,0
Process-468,5,741,741,756,9,15,6,0
Process-469,3,2779,2779,2800,9,21,12,0
Process-470,4,3302,3302,3313,8,11,3,0
Process-471,2,4163,4163,4198,3,35,32,0
Process-472,2,349,349,361,5,12,7,0
Process-473,1,3263,3263,3592,1,329,328,0
Process-474,5,3729,3729,3736,7,7,0,0
Process-475,3,3290,3290,3299,5,9,4,0
Process-476,3,4707,4707,4716,5,9,4,0
Process-477,4,4778,4778,4797,4,19,15,0
Process-478,5,5181,5181,5190,7,9,2,0
Process-479,5,1603,1603,1610,2,7,5,0
Process-480,2,2626,2626,2660,6,34,28,0
Process-481,5,2350,2350,2360,8,10,2,0
Process-482,1,5046,5046,5261,6,215,209,0
Process-483,3,66,66,98,9,32,23,0
Process-484,3,1940,1940,1948,7,8,1,0
Process-485,1,2833,2833,2860,8,27,19,0
Process-486,1,1127,1127,1450,4,323,319,0
Process-487,2,189,189,199,6,10,4,0
Process-488,3,4653,4653,4663,8,10,2,0
Process-489,1,1132,1132,1454,4,322,318,0
Process-490,3,1870,1870,1909,6,39,33,0
Process-491,4,3612,3612,3622,5,10,5,0
Process-492,4,3434,3434,3448,2,14,12,0
Process-493,3,288,288,295,2,7,5,0
Process-494,4,3692,3692,3704,10,12,2,0
Process-495,1,4496,4496,4819,7,323,316,0
Process-496,3,4275,4275,4303,3,28,25,0
Process-497,2,3324,3324,3351,2,27,25,0
Process-498,5,1215,1215,1223,7,8,1,0
Process-499,3,2034,2034,2042,2,8,6,0
Process-500,5,2147,2147,2164,10,17,7,0
Process-501,5,3603,3603,3617,9,14,5,0
Process-502,1,3926,3926,3929,3,3,0,0
Process-503,3,4441,4441,4445,1,4,3,0
Process-504,4,3198,3198,3210,7,12,5,0
Process-505,3,5293,5293,5322,5,29,24,0
Process-506,3,456,456,460,4,4,0,0
Process-507,1,2286,2286,2324,7,38,31,0
Process-508,3,1254,1254,1306,5,52,47,0
Process-509,2,3830,3830,3857,8,27,19,0
Process-510,5,4369,4369,4381,9,12,3,0
Process-511,3,3967,3967,4005,6,38,32,0
Process-512,4,916,916,920,2,4,2,0
Process-513,2,3214,3214,3223,9,9,0,0
Process-514,5,1441,1441,1446,4,5,1,0
Process-515,5,2165,2165,2167,1,2,1,0
Process-516,1,4094,4094,4149,9,55,46,0
Process-517,3,1602,1602,1618,8,16,8,0
Process-518,1,3312,3312,3598,1,286,285,0
Process-519,5,165,165,173,6,8,2,0
Process-520,4,1657,1657,1673,8,16,8,0
Process-521,4,3669,3669,3677,2,8,6,0
Process-522,4,975,975,987,9,12,3,0
Process-523,2,1769,1769,1941,4,172,168,0
Process-524,1,3126,3126,3380,4,254,250,0
Process-525,4,2950,2950,2959,9,9,0,0
Process-526,5,1373,1373,1384,7,11,4,0
Process-527,3,2329,2329,2352,6,23,17,0
Process-528,5,3031,3031,3039,7,8,1,0
Process-529,5,1121,1121,1131,8,10,2,0
Process-530,5,4382,4382,4390,4,8,4,0
Process-531,1,2415,2415,2440,4,25,21,0
Process-532,5,5137,5137,5143,4,6,2,0
Process-533,5,3232,3232,3237,4,5,1,0
Process-534,4,1286,1286,1291,4,5,1,0
Process-535,3,2122,2122,2125,1,3,2,0
Process-536,2,3041,3041,3142,4,101,97,0
Process-537,5,1597,1597,1608,4,11,7,0
Process-538,3,1356,1356,1365,5,9,4,0
Process-539,4,3483,3483,3485,2,2,0,0
Process-540,2,196,196,204,5,8,3,0
Process-541,2,4022,4022,4028,3,6,3,0
Process-542,2,5344,5344,5379,1,35,34,0
Process-543,4,2567,2567,2573,4,6,2,0
Process-544,4,3613,3613,3626,4,13,9,0
Process-545,1,4291,4291,4576,1,285,284,0
Process-546,1,4601,4601,4943,6,342,336,0
Process-547,1,3330,3330,3608,10,278,268,0
Process-548,5,238,238,239,1,1,0,0
Process-549,3,155,155,193,4,38,34,0
Process-550,3,1673,1673,1738,10,65,55,0
Process-551,2,5447,5447,5457,10,10,0,0
Process-552,1,795,795,862,6,67,61,0
Process-553,2,5477,5477,5498,10,21,11,0
Process-554,4,5468,5468,5485,2,17,15,0
Process-555,2,1976,1976,1981,2,5,3,0
Process-556,2,3461,3461,3567,1,106,105,0
Process-557,3,2774,2774,2791,3,17,14,0
Process-558,3,4333,4333,4406,5,73,68,0
Process-559,4,779,779,802,8,23,15,0
Process-560,4,239,239,244,5,5,0,0
Process-561,4,494,494,495,1,1,0,0
Process-562,3,1149,1149,1162,6,13,7,0
Process-563,5,3403,3403,3411,8,8,0,0
Process-564,1,4038,4038,4091,3,53,50,0
Process-565,2,4285,4285,4332,8,47,39,0
Process-566,1,3008,3008,3199,8,191,183,0
Process-567,1,4420,4420,4685,5,265,260,0
Process-568,1,3059,3059,3305,6,246,240,0
Process-569,3,3415,3415,3502,3,87,84,0
Process-570,5,3256,3256,3260,4,4,0,0
Process-571,2,1923,1923,1955,2,32,30,0
Process-572,3,1462,1462,1471,4,9,5,0
Process-573,4,3422,3422,3440,10,18,8,0
Process-574,2,4420,4420,4510,9,90,81,0
Process-575,2,4402,4402,4468,10,66,56,0
Process-576,5,3100,3100,3113,10,13,3,0
Process-577,4,3522,3522,3531,3,9,6,0
Process-578,1,426,426,510,1,84,83,0
Process-579,3,4450,4450,4458,6,8,2,0
Process-580,3,2177,2177,2186,5,9,4,0
Process-581,3,3875,3875,3878,3,3,0,0
Process-582,5,3876,3876,3882,4,6,2,0
Process-583,1,1794,1794,2046,4,252,248,0
Process-584,2,3232,3232,3256,4,24,20,0
Process-585,1,3143,3143,3388,8,245,237,0
Process-586,4,2935,2935,2936,1,1,0,0
Process-587,5,1375,1375,1390,6,15,9,0
Process-588,5,1029,1029,1037,7,8,1,0
Process-589,5,4375,4375,4386,3,11,8,0
Process-590,1,1703,1703,1996,9,293,284,0
Process-591,2,4317,4317,4444,5,127,122,0
