Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-176,3,3317,3317,3326,8,9,1,7
Process-177,5,3195,3195,3199,4,4,0,3
Process-178,3,3819,3819,3837,8,18,10,7
Process-179,5,5021,5021,5030,9,9,0,8
Process-180,1,968,968,1369,8,401,393,7
Process-181,5,1838,1838,1854,9,16,7,8
Process-182,5,3915,3915,3921,6,6,0,5
Process-183,5,4042,4042,4043,1,1,0,0
Process-184,2,4763,4763,4802,10,39,29,9
Process-185,2,642,642,654,10,12,2,9
Process-186,4,931,931,936,4,5,1,3
Process-187,3,2701,2701,2721,1,20,19,0
Process-188,3,3655,3655,3657,2,2,0,1
Process-189,3,3409,3409,3476,9,67,58,8
Process-190,5,265,265,268,3,3,0,2
Process-191,5,1520,1520,1525,5,5,0,4
Process-192,5,3112,3112,3120,6,8,2,5
Process-193,2,2680,2680,2744,4,64,60,3
Process-194,1,2678,2678,2845,1,167,166,0
Process-195,1,435,435,535,8,100,92,7
Process-196,2,1716,1716,1822,7,106,99,6
Process-197,5,1793,1793,1794,1,1,0,0
Process-198,4,1707,1707,1725,8,18,10,7
Process-199,2,2098,2098,2122,6,24,18,5
Process-200,5,1983,1983,1986,3,3,0,2
Process-201,4,3642,3642,3645,3,3,0,2
Process-202,3,5166,5166,5191,1,25,24,0
Process-203,5,4071,4071,4077,6,6,0,5
Process-204,1,956,956,970,3,14,11,2
Process-205,2,5296,5296,5336,1,40,39,0
Process-206,4,4479,4479,4497,7,18,11,6
Process-207,5,4548,4548,4551,3,3,0,2
Process-208,4,4744,4744,4749,2,5,3,1
Process-209,3,1882,1882,1899,1,17,16,0
Process-210,4,1010,1010,1042,8,32,24,7
Process-211,4,1084,1084,1093,9,9,0,8
Process-212,2,1654,1654,1808,10,154,144,9
Process-213,1,1135,1135,1472,8,337,329,7
Process-214,1,4129,4129,4248,8,119,111,7
Process-215,5,5130,5130,5136,6,6,0,5
Process-216,4,3935,3935,3949,9,14,5,8
Process-217,3,2988,2988,3000,9,12,3,8
Process-218,3,3941,3941,3995,9,54,45,8
Process-219,2,1504,1504,1580,7,76,69,6
Process-220,3,3454,3454,3506,2,52,50,1
Process-221,1,1849,1849,2191,4,342,338,3
Process-222,5,4823,4823,4825,2,2,0,1
Process-223,3,2768,2768,2784,8,16,8,7
Process-224,3,4118,4118,4123,1,5,4,0
Process-225,1,2549,2549,2573,6,24,18,5
Process-226,5,795,795,804,9,9,0,8
Process-227,1,753,753,847,4,94,90,3
Process-228,1,3562,3562,3678,1,116,115,0
Process-229,4,2611,2611,2613,2,2,0,1
Process-230,5,4881,4881,4889,8,8,0,7
Process-231,4,5466,5466,5481,5,15,10,4
Process-232,3,3004,3004,3019,10,15,5,9
Process-233,1,1799,1799,2144,10,345,335,9
Process-234,3,1005,1005,1065,9,60,51,8
Process-235,2,4410,4410,4499,3,89,86,2
Process-236,1,3919,3919,3925,4,6,2,3
Process-237,3,2048,2048,2078,8,30,22,7
Process-238,2,3354,3354,3376,7,22,15,6
Process-239,2,84,84,146,5,62,57,4
Process-240,4,2704,2704,2715,3,11,8,2
Process-241,4,1701,1701,1717,6,16,10,5
Process-242,5,3574,3574,3582,8,8,0,7
Process-243,3,1532,1532,1555,4,23,19,3
Process-244,5,4096,4096,4099,3,3,0,2
Process-245,4,1259,1259,1269,8,10,2,7
Process-246,2,4966,4966,4967,1,1,0,0
Process-247,3,5146,5146,5181,4,35,31,3
Process-248,2,5478,5478,5515,10,37,27,9
Process-249,1,4670,4670,5100,9,430,421,8
Process-250,4,1351,1351,1354,3,3,0,2
Process-251,2,3322,3322,3329,2,7,5,1
Process-252,2,2916,2916,2917,1,1,0,0
Process-253,5,3863,3863,3864,1,1,0,0
Process-254,4,1506,1506,1528,9,22,13,8
Process-255,2,2387,2387,2397,8,10,2,7
Process-256,5,4760,4760,4772,8,12,4,7
Process-257,4,288,288,290,2,2,0,1
Process-258,2,4993,4993,5009,10,16,6,9
Process-259,2,2451,2451,2469,5,18,13,4
Process-260,5,2416,2416,2421,5,5,0,4
Process-261,3,63,63,72,9,9,0,8
Process-262,1,2417,2417,2447,7,30,23,6
Process-263,5,2508,2508,2515,7,7,0,6
Process-264,3,4275,4275,4307,4,32,28,3
Process-265,4,4156,4156,4165,9,9,0,8
Process-266,3,624,624,625,1,1,0,0
Process-267,3,1216,1216,1282,6,66,60,5
Process-268,3,4818,4818,4821,3,3,0,2
Process-269,5,124,124,132,8,8,0,7
Process-270,2,5479,5479,5516,1,37,36,0
Process-271,3,3937,3937,3986,10,49,39,9
Process-272,4,5479,5479,5485,1,6,5,0
Process-273,2,3300,3300,3327,3,27,24,2
Process-274,1,4282,4282,4574,3,292,289,2
Process-275,4,1375,1375,1392,3,17,14,2
Process-276,3,4903,4903,4918,9,15,6,8
Process-277,1,1888,1888,2204,6,316,310,5
Process-278,5,5289,5289,5298,2,9,7,1
Process-279,4,1930,1930,1933,3,3,0,2
Process-280,2,3085,3085,3148,2,63,61,1
Process-281,4,3971,3971,3980,2,9,7,1
Process-282,4,2620,2620,2631,10,11,1,9
Process-283,5,384,384,389,5,5,0,4
Process-284,5,4478,4478,4485,7,7,0,6
Process-285,4,686,686,699,8,13,5,7
Process-286,1,2803,2803,2847,2,44,42,1
Process-287,5,5286,5286,5296,8,10,2,7
Process-288,2,4236,4236,4246,2,10,8,1
Process-289,2,1639,1639,1641,2,2,0,1
Process-290,5,3384,3384,3389,5,5,0,4
Process-291,5,824,824,829,5,5,0,4
Process-292,3,1971,1971,1973,2,2,0,1
Process-293,4,527,527,533,3,6,3,2
Process-294,4,3334,3334,3344,10,10,0,9
Process-295,2,4274,4274,4322,5,48,43,4
Process-296,3,1271,1271,1313,7,42,35,6
Process-297,3,1902,1902,1906,3,4,1,2
Process-298,3,1108,1108,1115,1,7,6,0
Process-299,4,3062,3062,3068,6,6,0,5
Process-300,1,2245,2245,2246,1,1,0,0
Process-301,5,406,406,412,6,6,0,5
Process-302,1,4909,4909,5232,2,323,321,1
Process-303,2,1422,1422,1424,1,2,1,0
Process-304,4,4641,4641,4651,10,10,0,9
Process-305,4,1797,1797,1801,4,4,0,3
Process-306,4,16,16,25,3,9,6,2
Process-307,1,1838,1838,2187,4,349,345,3
Process-308,5,673,673,681,8,8,0,7
Process-309,4,3357,3357,3360,3,3,0,2
Process-310,5,2176,2176,2180,4,4,0,3
Process-311,5,1672,1672,1681,9,9,0,8
Process-312,5,5366,5366,5368,2,2,0,1
Process-313,5,5481,5481,5482,1,1,0,0
Process-314,1,3586,3586,3681,3,95,92,2
Process-315,5,3552,3552,3562,10,10,0,9
Process-316,4,3666,3666,3672,6,6,0,5
Process-317,3,3108,3108,3129,9,21,12,8
Process-318,5,2191,2191,2198,7,7,0,6
Process-319,5,3278,3278,3284,6,6,0,5
Process-320,1,1271,1271,1486,6,215,209,5
Process-321,1,4623,4623,4982,7,359,352,6
Process-322,3,1990,1990,2000,10,10,0,9
Process-323,2,2324,2324,2360,6,36,30,5
Process-324,2,345,345,356,9,11,2,8
Process-325,1,2348,2348,2386,9,38,29,8
Process-326,2,5000,5000,5015,6,15,9,5
Process-327,5,150,150,151,1,1,0,0
Process-328,4,1789,1789,1793,4,4,0,3
Process-329,4,4889,4889,4896,5,7,2,4
Process-330,4,4940,4940,4945,5,5,0,4
Process-331,3,2730,2730,2738,7,8,1,6
Process-332,4,104,104,114,10,10,0,9
Process-333,1,4228,4228,4259,3,31,28,2
Process-334,2,473,473,487,5,14,9,4
Process-335,2,3962,3962,4008,3,46,43,2
Process-336,2,2646,2646,2682,6,36,30,5
Process-337,1,4142,4142,4256,8,114,106,7
Process-338,1,3155,3155,3574,2,419,417,1
Process-339,2,4222,4222,4239,4,17,13,3
Process-340,2,2583,2583,2585,2,2,0,1
Process-341,2,5042,5042,5093,5,51,46,4
Process-342,5,2531,2531,2539,8,8,0,7
Process-343,3,5288,5288,5313,5,25,20,4
Process-344,3,1157,1157,1164,3,7,4,2
Process-345,1,1552,1552,1956,2,404,402,1
Process-346,4,2494,2494,2503,9,9,0,8
Process-347,5,3268,3268,3269,1,1,0,0
Process-348,5,4595,4595,4606,9,11,2,8
Process-349,2,3007,3007,3061,8,54,46,7
Process-350,2,2284,2284,2317,8,33,25,7
Process-351,2,2371,2371,2377,6,6,0,5
Process-352,1,105,105,339,7,234,227,6
Process-353,1,4500,4500,4834,4,334,330,3
Process-354,1,5062,5062,5262,1,200,199,0
Process-355,2,455,455,466,7,11,4,6
Process-356,4,2453,2453,2466,8,13,5,7
Process-357,5,5052,5052,5062,10,10,0,9
Process-358,5,4420,4420,4425,1,5,4,0
Process-359,2,1487,1487,1490,3,3,0,2
Process-360,2,980,980,1071,7,91,84,6
Process-361,5,1828,1828,1838,10,10,0,9
Process-362,5,1136,1136,1143,7,7,0,6
Process-363,2,1276,1276,1366,4,90,86,3
Process-364,3,5323,5323,5325,1,2,1,0
Process-365,2,2632,2632,2672,9,40,31,8
Process-366,5,2990,2990,2993,3,3,0,2
Process-367,1,1812,1812,2168,1,356,355,0
Process-368,5,133,133,137,4,4,0,3
Process-369,2,5012,5012,5064,8,52,44,7
Process-370,2,1401,1401,1408,2,7,5,1
Process-371,3,3356,3356,3371,9,15,6,8
Process-372,5,2294,2294,2304,10,10,0,9
Process-373,3,2589,2589,2617,8,28,20,7
Process-374,2,2973,2973,3020,7,47,40,6
Process-375,3,2595,2595,2620,3,25,22,2
Process-376,4,976,976,992,2,16,14,1
Process-377,1,4793,4793,5205,9,412,403,8
Process-378,3,1190,1190,1228,5,38,33,4
Process-379,2,2022,2022,2040,10,18,8,9
Process-380,3,3418,3418,3504,7,86,79,6
Process-381,4,5027,5027,5049,9,22,13,8
Process-382,1,4360,4360,4666,8,306,298,7
Process-383,2,4233,4233,4244,5,11,6,4
Process-384,2,240,240,260,4,20,16,3
Process-385,4,2111,2111,2118,7,7,0,6
Process-386,1,5066,5066,5282,8,216,208,7
Process-387,2,5037,5037,5088,6,51,45,5
Process-388,3,2294,2294,2312,6,18,12,5
Process-389,3,1197,1197,1238,10,41,31,9
Process-390,2,3826,3826,3849,3,23,20,2
Process-391,3,1756,1756,1787,9,31,22,8
Process-392,1,3544,3544,3677,5,133,128,4
Process-393,5,2589,2589,2599,10,10,0,9
Process-394,5,546,546,551,5,5,0,4
Process-395,1,945,945,967,1,22,21,0
Process-396,4,608,608,618,10,10,0,9
Process-397,3,2487,2487,2519,9,32,23,8
Process-398,3,2883,2883,2884,1,1,0,0
Process-399,1,4435,4435,4731,6,296,290,5
Process-400,4,3658,3658,3661,3,3,0,2
Process-401,1,3098,3098,3354,3,256,253,2
Process-402,3,3396,3396,3467,3,71,68,2
Process-403,4,1016,1016,1046,4,30,26,3
Process-404,3,1133,1133,1134,1,1,0,0
Process-405,1,5224,5224,5403,3,179,176,2
Process-406,2,3045,3045,3146,10,101,91,9
Process-407,4,4988,4988,4996,8,8,0,7
Process-408,1,4394,4394,4680,5,286,281,4
Process-409,2,1741,1741,1936,1,195,194,0
Process-410,1,3432,3432,3664,7,232,225,6
Process-411,5,4950,4950,4953,3,3,0,2
Process-412,5,179,179,184,5,5,0,4
Process-413,2,1968,1968,1971,3,3,0,2
Process-414,2,197,197,214,3,17,14,2
Process-415,3,2018,2018,2026,8,8,0,7
Process-416,1,3266,3266,3597,5,331,326,4
Process-417,5,5290,5290,5308,10,18,8,9
Process-418,1,3057,3057,3299,6,242,236,5
Process-419,3,4519,4519,4545,4,26,22,3
Process-420,4,2620,2620,2621,1,1,0,0
Process-421,1,2270,2270,2278,7,8,1,6
Process-422,2,1134,1134,1177,2,43,41,1
Process-423,2,2880,2880,2890,9,10,1,8
Process-424,5,5422,5422,5430,7,8,1,6
Process-425,2,2651,2651,2694,4,43,39,3
Process-426,3,3891,3891,3912,8,21,13,7
Process-427,1,160,160,406,6,246,240,5
Process-428,3,4893,4893,4908,6,15,9,5
Process-429,1,4880,4880,5220,6,340,334,5
Process-430,5,2056,2056,2061,3,5,2,2
Process-431,1,442,442,606,8,164,156,7
Process-432,2,2391,2391,2410,3,19,16,2
Process-433,3,2500,2500,2525,6,25,19,5
Process-434,3,2767,2767,2776,9,9,0,8
Process-435,3,5139,5139,5177,6,38,32,5
Process-436,1,529,529,671,9,142,133,8
Process-437,4,1842,1842,1874,6,32,26,5
Process-438,2,3821,3821,3846,6,25,19,5
Process-439,4,3430,3430,3439,6,9,3,5
Process-440,2,2064,2064,2085,7,21,14,6
Process-441,1,4433,4433,4716,10,283,273,9
Process-442,2,5299,5299,5362,9,63,54,8
Process-443,2,1583,1583,1587,4,4,0,3
Process-444,2,4669,4669,4678,9,9,0,8
Process-445,1,4341,4341,4637,7,296,289,6
Process-446,4,4060,4060,4070,4,10,6,3
Process-447,2,4053,4053,4071,5,18,13,4
Process-448,3,610,610,622,4,12,8,3
Process-449,4,4380,4380,4398,9,18,9,8
Process-450,2,1170,1170,1325,5,155,150,4
Process-451,4,3452,3452,3460,8,8,0,7
Process-452,4,3519,3519,3527,2,8,6,1
Process-453,4,1290,1290,1300,10,10,0,9
Process-454,2,2875,2875,2880,3,5,2,2
Process-455,4,2056,2056,2070,9,14,5,8
Process-456,3,3633,3633,3641,1,8,7,0
Process-457,3,3,3,7,3,4,1,2
Process-458,2,4218,4218,4232,6,14,8,5
Process-459,4,153,153,156,3,3,0,2
Process-460,2,1719,1719,1917,8,198,190,7
Process-461,3,3302,3302,3318,8,16,8,7
Process-462,1,2583,2583,2844,9,261,252,8
Process-463,3,711,711,718,3,7,4,2
Process-464,1,5462,5462,5523,2,61,59,1
Process-465,1,442,442,570,3,128,125,2
Process-466,2,904,904,906,2,2,0,1
Process-467,5,4057,4057,4066,9,9,0,8
Process-468,5,741,741,750,9,9,0,8
Process-469,3,2779,2779,2805,9,26,17,8
Process-470,4,3302,3302,3310,8,8,0,7
Process-471,2,4163,4163,4198,3,35,32,2
Process-472,2,349,349,361,5,12,7,4
Process-473,1,3263,3263,3592,1,329,328,0
Process-474,5,3729,3729,3736,7,7,0,6
Process-475,3,3290,3290,3298,5,8,3,4
Process-476,3,4707,4707,4712,5,5,0,4
Process-477,4,4778,4778,4791,4,13,9,3
Process-478,5,5181,5181,5188,7,7,0,6
Process-479,5,1603,1603,1605,2,2,0,1
Process-480,2,2626,2626,2655,6,29,23,5
Process-481,5,2350,2350,2358,8,8,0,7
Process-482,1,5046,5046,5261,6,215,209,5
Process-483,3,66,66,94,9,28,19,8
Process-484,3,1940,1940,1947,7,7,0,6
Process-485,1,2833,2833,2894,8,61,53,7
Process-486,1,1127,1127,1450,4,323,319,3
Process-487,2,189,189,195,6,6,0,5
Process-488,3,4653,4653,4661,8,8,0,7
Process-489,1,1132,1132,1454,4,322,318,3
Process-490,3,1870,1870,1898,6,28,22,5
Process-491,4,3612,3612,3617,5,5,0,4
Process-492,4,3434,3434,3441,2,7,5,1
Process-493,3,288,288,293,2,5,3,1
Process-494,4,3692,3692,3702,10,10,0,9
Process-495,1,4496,4496,4823,7,327,320,6
Process-496,3,4275,4275,4301,3,26,23,2
Process-497,2,3324,3324,3334,2,10,8,1
Process-498,5,1215,1215,1222,7,7,0,6
Process-499,3,2034,2034,2036,2,2,0,1
Process-500,5,2147,2147,2157,10,10,0,9
Process-501,5,3603,3603,3612,9,9,0,8
Process-502,1,3926,3926,3929,3,3,0,2
Process-503,3,4441,4441,4442,1,1,0,0
Process-504,4,3198,3198,3206,7,8,1,6
Process-505,3,5293,5293,5318,5,25,20,4
Process-506,3,456,456,460,4,4,0,3
Process-507,1,2286,2286,2324,7,38,31,6
Process-508,3,1254,1254,1306,5,52,47,4
Process-509,2,3830,3830,3857,8,27,19,7
Process-510,5,4369,4369,4378,9,9,0,8
Process-511,3,3967,3967,4001,6,34,28,5
Process-512,4,916,916,920,2,4,2,1
Process-513,2,3214,3214,3241,9,27,18,8
Process-514,5,1441,1441,1445,4,4,0,3
Process-515,5,2165,2165,2166,1,1,0,0
Process-516,1,4094,4094,4149,9,55,46,8
Process-517,3,1602,1602,1612,8,10,2,7
Process-518,1,3312,3312,3598,1,286,285,0
Process-519,5,165,165,171,6,6,0,5
Process-520,4,1657,1657,1665,8,8,0,7
Process-521,4,3669,3669,3674,2,5,3,1
Process-522,4,975,975,990,9,15,6,8
Process-523,2,1769,1769,1940,4,171,167,3
Process-524,1,3126,3126,3380,4,254,250,3
Process-525,4,2950,2950,2968,9,18,9,8
Process-526,5,1373,1373,1380,7,7,0,6
Process-527,3,2329,2329,2350,6,21,15,5
Process-528,5,3031,3031,3038,7,7,0,6
Process-529,5,1121,1121,1129,8,8,0,7
Process-530,5,4382,4382,4387,4,5,1,3
Process-531,1,2415,2415,2440,4,25,21,3
Process-532,5,5137,5137,5141,4,4,0,3
Process-533,5,3232,3232,3236,4,4,0,3
Process-534,4,1286,1286,1290,4,4,0,3
Process-535,3,2122,2122,2123,1,1,0,0
Process-536,2,3041,3041,3136,4,95,91,3
Process-537,5,1597,1597,1601,4,4,0,3
Process-538,3,1356,1356,1361,5,5,0,4
Process-539,4,3483,3483,3485,2,2,0,1
Process-540,2,196,196,201,5,5,0,4
Process-541,2,4022,4022,4026,3,4,1,2
Process-542,2,5344,5344,5375,1,31,30,0
Process-543,4,2567,2567,2571,4,4,0,3
Process-544,4,3613,3613,3621,4,8,4,3
Process-545,1,4291,4291,4576,1,285,284,0
Process-546,1,4601,4601,4970,6,369,363,5
Process-547,1,3330,3330,3646,10,316,306,9
Process-548,5,238,238,239,1,1,0,0
Process-549,3,155,155,189,4,34,30,3
Process-550,3,1673,1673,1731,10,58,48,9
Process-551,2,5447,5447,5457,10,10,0,9
Process-552,1,795,795,862,6,67,61,5
Process-553,2,5477,5477,5505,10,28,18,9
Process-554,4,5468,5468,5484,2,16,14,1
Process-555,2,1976,1976,1980,2,4,2,1
Process-556,2,3461,3461,3550,1,89,88,0
Process-557,3,2774,2774,2787,3,13,10,2
Process-558,3,4333,4333,4401,5,68,63,4
Process-559,4,779,779,810,8,31,23,7
Process-560,4,239,239,244,5,5,0,4
Process-561,4,494,494,495,1,1,0,0
Process-562,3,1149,1149,1155,6,6,0,5
Process-563,5,3403,3403,3411,8,8,0,7
Process-564,1,4038,4038,4095,3,57,54,2
Process-565,2,4285,4285,4437,8,152,144,7
Process-566,1,3008,3008,3210,8,202,194,7
Process-567,1,4420,4420,4685,5,265,260,4
Process-568,1,3059,3059,3351,6,292,286,5
Process-569,3,3415,3415,3495,3,80,77,2
Process-570,5,3256,3256,3260,4,4,0,3
Process-571,2,1923,1923,1954,2,31,29,1
Process-572,3,1462,1462,1468,4,6,2,3
Process-573,4,3422,3422,3433,10,11,1,9
Process-574,2,4420,4420,4547,9,127,118,8
Process-575,2,4402,4402,4475,10,73,63,9
Process-576,5,3100,3100,3110,10,10,0,9
Process-577,4,3522,3522,3530,3,8,5,2
Process-578,1,426,426,510,1,84,83,0
Process-579,3,4450,4450,4456,6,6,0,5
Process-580,3,2177,2177,2186,5,9,4,4
Process-581,3,3875,3875,3882,3,7,4,2
Process-582,5,3876,3876,3880,4,4,0,3
Process-583,1,1794,1794,2125,4,331,327,3
Process-584,2,3232,3232,3256,4,24,20,3
Process-585,1,3143,3143,3572,8,429,421,7
Process-586,4,2935,2935,2936,1,1,0,0
Process-587,5,1375,1375,1386,6,11,5,5
Process-588,5,1029,1029,1036,7,7,0,6
Process-589,5,4375,4375,4383,3,8,5,2
Process-590,1,1703,1703,2006,9,303,294,8
Process-591,2,4317,4317,4443,5,126,121,4
