Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-577,2,3426,3426,3548,9,122,113,0
Process-578,5,2719,2719,2733,8,14,6,0
Process-579,4,1772,1772,1780,5,8,3,0
Process-580,1,324,324,329,5,5,0,0
Process-581,4,2460,2460,2484,8,24,16,0
Process-582,2,1572,1572,1577,2,5,3,0
Process-583,2,1379,1379,1384,2,5,3,0
Process-584,3,569,569,575,4,6,2,0
Process-585,2,4994,4994,5007,5,13,8,0
Process-586,3,1471,1471,2531,10,1060,1050,0
Process-587,3,4421,4421,4428,7,7,0,0
Process-588,2,892,892,909,7,17,10,0
Process-589,3,1402,1402,1428,6,26,20,0
Process-590,1,502,502,510,2,8,6,0
Process-591,4,1816,1816,2072,9,256,247,0
Process-592,5,1451,1451,1504,9,53,44,0
Process-593,5,2062,2062,2885,10,823,813,0
Process-594,5,2341,2341,2350,6,9,3,0
Process-595,5,348,348,357,6,9,3,0
Process-596,1,5368,5368,5375,5,7,2,0
Process-597,4,489,489,500,4,11,7,0
Process-598,1,2527,2527,2538,5,11,6,0
Process-599,1,3428,3428,4212,10,784,774,0
Process-600,3,1706,1706,1724,7,18,11,0
Process-601,3,5194,5194,5217,8,23,15,0
Process-602,3,178,178,188,4,10,6,0
Process-603,5,2490,2490,2500,7,10,3,0
Process-604,3,91,91,97,3,6,3,0
Process-605,1,832,832,1090,10,258,248,0
Process-606,1,806,806,811,4,5,1,0
Process-607,4,4880,4880,4893,5,13,8,0
Process-608,1,29,29,197,9,168,159,0
Process-609,1,2038,2038,2875,10,837,827,0
Process-610,4,4665,4665,4728,10,63,53,0
Process-611,5,70,70,86,7,16,9,0
Process-612,3,4533,4533,4604,10,71,61,0
Process-613,4,3118,3118,3129,8,11,3,0
Process-614,4,404,404,409,4,5,1,0
Process-615,5,2765,2765,2775,4,10,6,0
Process-616,3,2301,2301,2312,7,11,4,0
Process-617,5,3230,3230,3235,5,5,0,0
Process-618,4,4073,4073,4075,2,2,0,0
Process-619,5,424,424,447,7,23,16,0
Process-620,3,718,718,729,5,11,6,0
Process-621,4,267,267,308,9,41,32,0
Process-622,2,5168,5168,5179,7,11,4,0
Process-623,1,360,360,369,2,9,7,0
Process-624,2,4019,4019,4027,5,8,3,0
Process-625,1,107,107,114,1,7,6,0
Process-626,5,2191,2191,2202,7,11,4,0
Process-627,2,3297,3297,3299,2,2,0,0
Process-628,1,1076,1076,1080,2,4,2,0
Process-629,1,4805,4805,4806,1,1,0,0
Process-630,5,4868,4868,4972,9,104,95,0
Process-631,4,1771,1771,1775,1,4,3,0
Process-632,3,639,639,653,7,14,7,0
Process-633,1,2303,2303,2335,8,32,24,0
Process-634,5,455,455,462,3,7,4,0
Process-635,4,4800,4800,4805,4,5,1,0
Process-636,1,5207,5207,5209,1,2,1,0
Process-637,1,1720,1720,1728,4,8,4,0
Process-638,1,2707,2707,3328,10,621,611,0
Process-639,2,4659,4659,4697,10,38,28,0
Process-640,4,2313,2313,2327,7,14,7,0
Process-641,5,2890,2890,2906,6,16,10,0
Process-642,5,1462,1462,1471,4,9,5,0
Process-643,2,4465,4465,4474,1,9,8,0
Process-644,1,42,42,94,8,52,44,0
Process-645,3,3630,3630,3639,4,9,5,0
Process-646,1,56,56,105,8,49,41,0
Process-647,5,2704,2704,2715,9,11,2,0
Process-648,2,3400,3400,3410,4,10,6,0
Process-649,2,1985,1985,2013,7,28,21,0
Process-650,5,2985,2985,3009,8,24,16,0
Process-651,2,5424,5424,5448,6,24,18,0
Process-652,3,1750,1750,1757,1,7,6,0
Process-653,3,2003,2003,2786,10,783,773,0
Process-654,5,5359,5359,5384,6,25,19,0
Process-655,2,4402,4402,4415,3,13,10,0
Process-656,2,1117,1117,1123,2,6,4,0
Process-657,3,1318,1318,1358,9,40,31,0
Process-658,4,3485,3485,3504,8,19,11,0
Process-659,4,4565,4565,4687,10,122,112,0
Process-660,4,3801,3801,3826,9,25,16,0
Process-661,4,5435,5435,5456,7,21,14,0
Process-662,4,4021,4021,4034,7,13,6,0
Process-663,3,2423,2423,2441,7,18,11,0
Process-664,2,5238,5238,5433,10,195,185,0
Process-665,5,442,442,546,9,104,95,0
Process-666,1,935,935,943,4,8,4,0
Process-667,3,1380,1380,1402,7,22,15,0
Process-668,5,121,121,132,7,11,4,0
Process-669,4,203,203,210,2,7,5,0
Process-670,4,3901,3901,3907,4,6,2,0
Process-671,3,2620,2620,2627,7,7,0,0
Process-672,1,4573,4573,4584,8,11,3,0
Process-673,1,5365,5365,5407,8,42,34,0
Process-674,1,1695,1695,1699,3,4,1,0
Process-675,3,2190,2190,2895,10,705,695,0
Process-676,4,1677,1677,1684,3,7,4,0
Process-677,1,841,841,967,9,126,117,0
Process-678,5,259,259,274,7,15,8,0
Process-679,4,1774,1774,1785,5,11,6,0
Process-680,3,2729,2729,2741,7,12,5,0
Process-681,3,4521,4521,4527,4,6,2,0
Process-682,2,1513,1513,1520,3,7,4,0
Process-683,4,2202,2202,2918,10,716,706,0
Process-684,2,162,162,323,10,161,151,0
Process-685,5,793,793,800,4,7,3,0
Process-686,2,200,200,214,4,14,10,0
Process-687,4,4758,4758,4771,8,13,5,0
Process-688,1,4252,4252,4512,10,260,250,0
Process-689,1,3397,3397,3443,8,46,38,0
Process-690,5,4410,4410,4421,3,11,8,0
Process-691,3,2831,2831,3858,10,1027,1017,0
Process-692,1,2431,2431,2434,3,3,0,0
Process-693,5,1794,1794,1808,5,14,9,0
Process-694,1,3882,3882,3888,4,6,2,0
Process-695,3,5186,5186,5192,3,6,3,0
Process-696,2,4660,4660,4664,4,4,0,0
Process-697,2,1285,1285,1287,1,2,1,0
Process-698,4,4941,4941,4947,3,6,3,0
Process-699,2,2905,2905,2908,2,3,1,0
Process-700,2,3225,3225,4160,10,935,925,0
Process-701,4,4794,4794,4801,7,7,0,0
Process-702,1,679,679,682,1,3,2,0
Process-703,4,3850,3850,3864,6,14,8,0
Process-704,1,4158,4158,4166,6,8,2,0
Process-705,1,21,21,29,4,8,4,0
Process-706,4,2166,2166,2230,9,64,55,0
Process-707,1,3626,3626,3629,3,3,0,0
Process-708,3,2617,2617,2636,9,19,10,0
Process-709,1,4110,4110,4119,8,9,1,0
Process-710,5,4805,4805,4813,7,8,1,0
Process-711,5,4276,4276,4280,2,4,2,0
Process-712,2,2152,2152,2160,6,8,2,0
Process-713,1,4626,4626,4672,8,46,38,0
Process-714,3,4065,4065,4081,6,16,10,0
Process-715,5,5174,5174,5182,2,8,6,0
Process-716,5,1408,1408,1409,1,1,0,0
Process-717,4,5300,5300,5323,9,23,14,0
Process-718,2,3699,3699,3706,6,7,1,0
Process-719,3,1111,1111,1132,6,21,15,0
Process-720,3,1027,1027,1035,5,8,3,0
Process-721,3,1986,1986,1997,5,11,6,0
Process-722,4,2766,2766,2771,3,5,2,0
Process-723,3,3401,3401,3418,5,17,12,0
Process-724,1,4016,4016,4042,8,26,18,0
Process-725,1,1900,1900,2169,9,269,260,0
Process-726,2,3011,3011,4009,10,998,988,0
Process-727,4,3648,3648,3649,1,1,0,0
Process-728,3,2008,2008,2014,1,6,5,0
Process-729,4,4732,4732,4734,1,2,1,0
Process-730,4,1540,1540,1546,5,6,1,0
Process-731,3,5446,5446,5463,7,17,10,0
Process-732,1,4882,4882,4936,8,54,46,0
Process-733,3,838,838,957,9,119,110,0
Process-734,2,384,384,395,4,11,7,0
Process-735,3,3993,3993,3999,1,6,5,0
Process-736,2,3346,3346,3477,9,131,122,0
Process-737,5,1372,1372,1381,4,9,5,0
Process-738,1,1831,1831,1840,5,9,4,0
Process-739,2,4669,4669,4763,10,94,84,0
Process-740,2,4880,4880,4899,6,19,13,0
Process-741,5,2350,2350,2367,9,17,8,0
Process-742,2,2603,2603,2611,5,8,3,0
Process-743,3,945,945,1179,10,234,224,0
Process-744,3,4398,4398,4409,3,11,8,0
Process-745,4,1985,1985,2029,7,44,37,0
Process-746,3,64,64,73,5,9,4,0
Process-747,4,248,248,265,8,17,9,0
Process-748,3,737,737,751,7,14,7,0
Process-749,3,5298,5298,5310,6,12,6,0
Process-750,1,3334,3334,3340,3,6,3,0
Process-751,2,4719,4719,4733,5,14,9,0
Process-752,4,485,485,508,8,23,15,0
Process-753,2,1731,1731,1741,5,10,5,0
Process-754,4,1273,1273,1283,6,10,4,0
Process-755,5,3650,3650,3678,7,28,21,0
Process-756,3,2564,2564,2575,4,11,7,0
Process-757,1,3641,3641,3648,3,7,4,0
Process-758,5,5029,5029,5037,4,8,4,0
Process-759,4,1191,1191,2377,10,1186,1176,0
Process-760,1,4409,4409,4418,3,9,6,0
Process-761,5,5054,5054,5064,2,10,8,0
Process-762,5,5468,5468,5482,9,14,5,0
Process-763,4,876,876,883,7,7,0,0
Process-764,3,4864,4864,4865,1,1,0,0
Process-765,4,2934,2934,2935,1,1,0,0
Process-766,3,4531,4531,4539,5,8,3,0
Process-767,5,986,986,1189,10,203,193,0
Process-768,1,1403,1403,1467,9,64,55,0
Process-769,2,5305,5305,5314,4,9,5,0
Process-770,2,2998,2998,3991,10,993,983,0
Process-771,5,157,157,168,4,11,7,0
Process-772,3,2479,2479,2492,8,13,5,0
Process-773,4,1590,1590,1665,7,75,68,0
Process-774,2,3050,3050,3056,1,6,5,0
Process-775,5,2027,2027,2845,10,818,808,0
Process-776,3,2545,2545,2553,6,8,2,0
Process-777,3,4268,4268,4288,8,20,12,0
Process-778,5,2669,2669,2679,3,10,7,0
Process-779,5,1742,1742,1748,5,6,1,0
Process-780,3,1960,1960,1964,1,4,3,0
Process-781,2,3365,3365,3427,8,62,54,0
Process-782,3,1817,1817,1825,3,8,5,0
Process-783,5,3919,3919,3933,9,14,5,0
Process-784,5,4859,4859,4869,4,10,6,0
Process-785,1,358,358,603,10,245,235,0
Process-786,1,3442,3442,3564,9,122,113,0
Process-787,1,4452,4452,4486,9,34,25,0
Process-788,1,5371,5371,5378,3,7,4,0
Process-789,1,1697,1697,1702,3,5,2,0
Process-790,3,3972,3972,3981,2,9,7,0
Process-791,5,3539,3539,3596,9,57,48,0
Process-792,1,3427,3427,4194,10,767,757,0
Process-793,3,1651,1651,1869,8,218,210,0
Process-794,1,1217,1217,1230,5,13,8,0
Process-795,1,506,506,513,3,7,4,0
Process-796,4,717,717,735,6,18,12,0
Process-797,2,3766,3766,3773,5,7,2,0
Process-798,5,306,306,310,2,4,2,0
Process-799,4,4970,4970,5047,7,77,70,0
Process-800,2,1675,1675,1882,8,207,199,0
Process-801,1,4092,4092,4101,6,9,3,0
Process-802,3,430,430,440,4,10,6,0
Process-803,5,383,383,405,5,22,17,0
Process-804,1,3892,3892,3897,3,5,2,0
Process-805,1,2566,2566,2588,8,22,14,0
Process-806,1,413,413,435,7,22,15,0
Process-807,5,2344,2344,3166,10,822,812,0
Process-808,2,448,448,459,6,11,5,0
Process-809,3,1918,1918,1930,6,12,6,0
Process-810,5,3218,3218,3230,6,12,6,0
Process-811,4,1318,1318,1367,9,49,40,0
Process-812,3,4558,4558,4573,8,15,7,0
Process-813,1,4994,4994,5019,6,25,19,0
Process-814,1,1507,1507,2665,10,1158,1148,0
Process-815,3,466,466,470,1,4,3,0
Process-816,3,2909,2909,3924,10,1015,1005,0
Process-817,3,4396,4396,4406,9,10,1,0
Process-818,2,3249,3249,3258,2,9,7,0
Process-819,5,3195,3195,3196,1,1,0,0
Process-820,4,3373,3373,4176,10,803,793,0
Process-821,2,4317,4317,4323,4,6,2,0
Process-822,4,1117,1117,1138,6,21,15,0
Process-823,3,5489,5489,5497,6,8,2,0
Process-824,1,1795,1795,1800,2,5,3,0
Process-825,5,4449,4449,4473,9,24,15,0
Process-826,4,2279,2279,2286,4,7,3,0
Process-827,3,2830,2830,2832,1,2,1,0
Process-828,2,1121,1121,1377,10,256,246,0
Process-829,1,1563,1563,1573,5,10,5,0
Process-830,4,3663,3663,3667,2,4,2,0
Process-831,3,5014,5014,5023,4,9,5,0
Process-832,5,3334,3334,3345,5,11,6,0
Process-833,4,854,854,859,4,5,1,0
Process-834,3,1585,1585,2675,10,1090,1080,0
Process-835,5,2295,2295,2305,7,10,3,0
Process-836,1,1594,1594,1756,8,162,154,0
Process-837,5,3779,3779,3783,4,4,0,0
Process-838,1,1642,1642,1652,5,10,5,0
Process-839,4,1379,1379,1382,1,3,2,0
Process-840,1,3793,3793,3800,1,7,6,0
Process-841,3,3940,3940,3943,1,3,2,0
Process-842,4,4563,4563,4565,2,2,0,0
Process-843,4,4641,4641,4648,2,7,5,0
Process-844,4,43,43,68,7,25,18,0
Process-845,2,1484,1484,1491,5,7,2,0
Process-846,1,3650,3650,3659,2,9,7,0
Process-847,2,5390,5390,5392,2,2,0,0
Process-848,2,3294,3294,3297,1,3,2,0
Process-849,2,2568,2568,2580,5,12,7,0
Process-850,1,2182,2182,2188,1,6,5,0
Process-851,5,4043,4043,4111,9,68,59,0
Process-852,4,925,925,931,2,6,4,0
Process-853,3,4527,4527,4534,7,7,0,0
Process-854,1,4712,4712,4713,1,1,0,0
Process-855,2,4693,4693,4702,5,9,4,0
Process-856,3,2992,2992,3001,4,9,5,0
Process-857,2,1406,1406,1412,3,6,3,0
Process-858,3,29,29,33,3,4,1,0
Process-859,3,2741,2741,2742,1,1,0,0
Process-860,4,292,292,419,10,127,117,0
Process-861,4,5319,5319,5347,7,28,21,0
Process-862,5,671,671,744,9,73,64,0
Process-863,3,5498,5498,5513,6,15,9,0
Process-864,3,1942,1942,1956,7,14,7,0
Process-865,4,2799,2799,3799,10,1000,990,0
Process-866,5,2908,2908,3874,10,966,956,0
Process-867,3,4873,4873,4882,6,9,3,0
Process-868,4,919,919,1017,9,98,89,0
Process-869,1,5125,5125,5130,1,5,4,0
Process-870,1,1704,1704,1712,4,8,4,0
Process-871,5,1749,1749,1761,4,12,8,0
Process-872,4,2511,2511,2516,3,5,2,0
Process-873,5,1430,1430,1438,3,8,5,0
Process-874,3,5179,5179,5184,2,5,3,0
Process-875,5,469,469,471,1,2,1,0
Process-876,5,1389,1389,1395,5,6,1,0
Process-877,3,2691,2691,2695,2,4,2,0
Process-878,5,3233,3233,3248,7,15,8,0
Process-879,5,320,320,324,1,4,3,0
Process-880,1,682,682,820,9,138,129,0
Process-881,5,3499,3499,3512,8,13,5,0
Process-882,3,3724,3724,3729,4,5,1,0
Process-883,4,2687,2687,2693,1,6,5,0
Process-884,3,4566,4566,4576,3,10,7,0
Process-885,5,2681,2681,2692,7,11,4,0
Process-886,2,3180,3180,4149,10,969,959,0
Process-887,3,888,888,893,1,5,4,0
Process-888,3,2889,2889,2900,3,11,8,0
Process-889,1,4406,4406,4563,10,157,147,0
Process-890,2,361,361,374,5,13,8,0
Process-891,2,3313,3313,3318,2,5,3,0
Process-892,3,5436,5436,5442,3,6,3,0
Process-893,2,1277,1277,1295,8,18,10,0
Process-894,3,1841,1841,1853,6,12,6,0
Process-895,2,3753,3753,3758,4,5,1,0
Process-896,2,4938,4938,5150,10,212,202,0
Process-897,4,2643,2643,2649,3,6,3,0
Process-898,5,4087,4087,4094,1,7,6,0
Process-899,3,2388,2388,2397,4,9,5,0
Process-900,1,261,261,291,8,30,22,0
Process-901,3,4720,4720,4740,6,20,14,0
Process-902,3,1224,1224,1239,9,15,6,0
Process-903,5,384,384,391,1,7,6,0
Process-904,1,2678,2678,2704,9,26,17,0
Process-905,1,5349,5349,5363,7,14,7,0
Process-906,3,1962,1962,1971,7,9,2,0
Process-907,3,940,940,948,5,8,3,0
Process-908,1,2071,2071,2078,6,7,1,0
Process-909,5,4743,4743,4753,4,10,6,0
Process-910,1,2826,2826,2835,3,9,6,0
Process-911,2,149,149,161,6,12,6,0
Process-912,2,3333,3333,3374,7,41,34,0
Process-913,2,432,432,469,7,37,30,0
Process-914,5,3208,3208,3224,8,16,8,0
Process-915,4,1842,1842,2087,9,245,236,0
Process-916,1,4302,4302,4313,4,11,7,0
Process-917,4,2987,2987,2993,3,6,3,0
Process-918,1,4426,4426,4434,6,8,2,0
Process-919,4,5146,5146,5244,10,98,88,0
Process-920,4,3783,3783,3789,5,6,1,0
Process-921,4,5407,5407,5413,4,6,2,0
Process-922,1,1686,1686,2063,9,377,368,0
Process-923,1,4911,4911,4915,3,4,1,0
Process-924,3,1535,1535,1541,5,6,1,0
Process-925,4,3043,3043,3055,6,12,6,0
Process-926,3,1895,1895,1901,6,6,0,0
Process-927,4,5088,5088,5091,3,3,0,0
Process-928,4,713,713,724,4,11,7,0
Process-929,3,206,206,344,10,138,128,0
Process-930,2,4643,4643,4651,3,8,5,0
Process-931,4,3687,3687,3689,1,2,1,0
Process-932,2,4168,4168,4183,7,15,8,0
Process-933,2,4062,4062,4067,4,5,1,0
Process-934,2,1554,1554,1556,2,2,0,0
Process-935,4,1463,1463,1477,5,14,9,0
Process-936,1,2368,2368,2379,2,11,9,0
Process-937,5,3483,3483,3488,3,5,2,0
Process-938,4,961,961,979,8,18,10,0
Process-939,5,657,657,669,4,12,8,0
Process-940,2,678,678,689,4,11,7,0
Process-941,1,3481,3481,3573,9,92,83,0
Process-942,3,335,335,348,4,13,9,0
Process-943,5,2008,2008,2017,3,9,6,0
Process-944,2,2398,2398,2431,9,33,24,0
Process-945,4,2506,2506,2513,3,7,4,0
Process-946,4,2237,2237,2242,4,5,1,0
Process-947,1,4545,4545,4624,10,79,69,0
Process-948,2,2185,2185,2195,7,10,3,0
Process-949,4,4666,4666,4673,1,7,6,0
Process-950,5,1691,1691,1708,6,17,11,0
Process-951,1,3880,3880,3894,6,14,8,0
Process-952,1,3688,3688,4274,10,586,576,0
Process-953,1,1290,1290,1301,6,11,5,0
Process-954,5,2791,2791,2796,5,5,0,0
Process-955,2,1818,1818,1819,1,1,0,0
Process-956,5,5082,5082,5101,5,19,14,0
Process-957,1,3044,3044,3049,5,5,0,0
Process-958,5,2243,2243,2266,7,23,16,0
Process-959,5,1401,1401,1408,6,7,1,0
Process-960,1,345,345,351,3,6,3,0
Process-961,1,2526,2526,2544,6,18,12,0
Process-962,3,3322,3322,3333,5,11,6,0
Process-963,3,3054,3054,3066,6,12,6,0
Process-964,3,29,29,60,7,31,24,0
Process-965,2,5269,5269,5296,8,27,19,0
Process-966,5,4324,4324,4332,1,8,7,0
Process-967,5,2077,2077,2187,9,110,101,0
Process-968,5,4649,4649,4656,5,7,2,0
Process-969,3,213,213,220,6,7,1,0
Process-970,3,2550,2550,2559,6,9,3,0
Process-971,1,228,228,367,10,139,129,0
Process-972,5,3286,3286,3308,9,22,13,0
Process-973,1,201,201,205,1,4,3,0
Process-974,4,1356,1356,2510,10,1154,1144,0
Process-975,4,1899,1899,1907,6,8,2,0
Process-976,3,2816,2816,2820,1,4,3,0
Process-977,1,960,960,971,4,11,7,0
Process-978,5,1014,1014,1019,2,5,3,0
Process-979,3,3024,3024,3037,6,13,7,0
Process-980,2,3489,3489,3587,9,98,89,0
Process-981,1,729,729,1078,10,349,339,0
Process-982,3,660,660,665,3,5,2,0
Process-983,5,195,195,199,2,4,2,0
Process-984,1,3017,3017,3026,9,9,0,0
Process-985,2,3191,3191,3195,2,4,2,0
Process-986,2,3709,3709,3741,7,32,25,0
Process-987,1,584,584,593,7,9,2,0
Process-988,1,4862,4862,4875,6,13,7,0
Process-989,5,4977,4977,4984,5,7,2,0
Process-990,3,331,331,334,1,3,2,0
Process-991,1,5120,5120,5227,10,107,97,0
Process-992,2,5041,5041,5052,5,11,6,0
Process-993,4,985,985,990,5,5,0,0
Process-994,3,1741,1741,1743,2,2,0,0
Process-995,3,531,531,537,4,6,2,0
Process-996,5,2583,2583,2592,2,9,7,0
Process-997,2,2093,2093,2100,2,7,5,0
Process-998,4,3113,3113,4139,10,1026,1016,0
Process-999,3,217,217,236,6,19,13,0
Process-1000,2,2509,2509,2521,5,12,7,0
