Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-587,5,1375,1375,1472,6,97,91,0
Process-588,5,1029,1029,1092,7,63,56,0
Process-589,5,4375,4375,4444,3,69,66,0
Process-590,1,1703,1703,1761,9,58,49,0
Process-591,2,4317,4317,4356,5,39,34,0
Process-592,4,5070,5070,5155,9,85,76,0
Process-593,5,1079,1079,1142,1,63,62,0
Process-594,1,5165,5165,5245,5,80,75,0
Process-595,3,3737,3737,3743,6,6,0,0
Process-596,5,2514,2514,2534,2,20,18,0
Process-597,3,2287,2287,2300,1,13,12,0
Process-598,3,3330,3330,3382,3,52,49,0
Process-599,2,4861,4861,4944,9,83,74,0
Process-600,2,5220,5220,5273,10,53,43,0
Process-601,2,1457,1457,1507,1,50,49,0
Process-602,4,54,54,56,2,2,0,0
Process-603,5,5489,5489,5523,7,34,27,0
Process-604,5,436,436,479,8,43,35,0
Process-605,5,2458,2458,2469,3,11,8,0
Process-606,5,4538,4538,4669,2,131,129,0
Process-607,4,661,661,679,6,18,12,0
Process-608,4,167,167,223,4,56,52,0
Process-609,4,2161,2161,2197,2,36,34,0
Process-610,3,3221,3221,3282,7,61,54,0
Process-611,2,4941,4941,5017,9,76,67,0
Process-612,5,4591,4591,4696,6,105,99,0
Process-613,3,154,154,203,7,49,42,0
Process-614,2,1240,1240,1339,4,99,95,0
Process-615,1,4505,4505,4627,3,122,119,0
Process-616,5,304,304,372,7,68,61,0
Process-617,2,1726,1726,1802,5,76,71,0
Process-618,5,4821,4821,4905,1,84,83,0
Process-619,4,1381,1381,1474,2,93,91,0
Process-620,5,4403,4403,4478,3,75,72,0
Process-621,5,1459,1459,1512,5,53,48,0
Process-622,2,2532,2532,2546,4,14,10,0
Process-623,5,33,33,42,7,9,2,0
Process-624,3,4037,4037,4059,4,22,18,0
Process-625,5,78,78,114,3,36,33,0
Process-626,5,5471,5471,5488,3,17,14,0
Process-627,5,4274,4274,4307,9,33,24,0
Process-628,4,4853,4853,4918,2,65,63,0
Process-629,1,137,137,184,5,47,42,0
Process-630,4,5137,5137,5199,6,62,56,0
Process-631,5,883,883,894,2,11,9,0
Process-632,4,4741,4741,4838,6,97,91,0
Process-633,1,3982,3982,4018,1,36,35,0
Process-634,3,5302,5302,5373,6,71,65,0
Process-635,2,988,988,1017,7,29,22,0
Process-636,3,3717,3717,3722,5,5,0,0
Process-637,4,2337,2337,2357,4,20,16,0
Process-638,1,270,270,346,7,76,69,0
Process-639,4,947,947,967,10,20,10,0
Process-640,5,1504,1504,1567,5,63,58,0
Process-641,2,2631,2631,2655,8,24,16,0
Process-642,3,2398,2398,2404,4,6,2,0
Process-643,5,3050,3050,3121,7,71,64,0
Process-644,5,1191,1191,1271,7,80,73,0
Process-645,5,3155,3155,3229,6,74,68,0
Process-646,1,783,783,833,9,50,41,0
Process-647,4,4304,4304,4347,2,43,41,0
Process-648,4,741,741,765,3,24,21,0
Process-649,2,1255,1255,1369,7,114,107,0
Process-650,2,3459,3459,3556,4,97,93,0
Process-651,5,3486,3486,3565,5,79,74,0
Process-652,4,2715,2715,2751,1,36,35,0
Process-653,1,5129,5129,5179,9,50,41,0
Process-654,1,5170,5170,5253,7,83,76,0
Process-655,5,3184,3184,3241,1,57,56,0
Process-656,4,3413,3413,3502,9,89,80,0
Process-657,1,4499,4499,4620,5,121,116,0
Process-658,1,4665,4665,4769,4,104,100,0
Process-659,5,4415,4415,4499,9,84,75,0
Process-660,2,2084,2084,2141,3,57,54,0
Process-661,4,3043,3043,3098,5,55,50,0
Process-662,3,4161,4161,4188,4,27,23,0
Process-663,4,1684,1684,1726,8,42,34,0
Process-664,3,8,8,9,1,1,0,0
Process-665,3,102,102,132,4,30,26,0
Process-666,2,2906,2906,2911,5,5,0,0
Process-667,3,1713,1713,1780,1,67,66,0
Process-668,4,4340,4340,4386,9,46,37,0
Process-669,5,1706,1706,1771,10,65,55,0
Process-670,5,1917,1917,2013,4,96,92,0
Process-671,3,312,312,391,10,79,69,0
Process-672,2,4163,4163,4199,8,36,28,0
Process-673,5,2044,2044,2097,4,53,49,0
Process-674,5,4899,4899,4991,6,92,86,0
Process-675,5,1504,1504,1569,2,65,63,0
Process-676,2,4195,4195,4219,5,24,19,0
Process-677,3,3117,3117,3197,4,80,76,0
Process-678,3,4344,4344,4413,5,69,64,0
Process-679,3,4718,4718,4823,9,105,96,0
Process-680,3,2389,2389,2397,2,8,6,0
Process-681,4,1764,1764,1852,8,88,80,0
Process-682,1,1485,1485,1521,5,36,31,0
Process-683,2,2131,2131,2185,9,54,45,0
Process-684,1,733,733,755,10,22,12,0
Process-685,3,5194,5194,5263,2,69,67,0
Process-686,4,4340,4340,4395,9,55,46,0
Process-687,2,3219,3219,3272,2,53,51,0
Process-688,2,4263,4263,4282,9,19,10,0
Process-689,4,4152,4152,4175,4,23,19,0
Process-690,5,1681,1681,1718,8,37,29,0
Process-691,1,283,283,359,1,76,75,0
Process-692,5,3179,3179,3240,1,61,60,0
Process-693,3,5234,5234,5293,6,59,53,0
Process-694,2,5006,5006,5063,1,57,56,0
Process-695,2,2973,2973,2990,4,17,13,0
Process-696,1,2494,2494,2502,1,8,7,0
Process-697,3,4511,4511,4647,3,136,133,0
Process-698,2,4369,4369,4430,7,61,54,0
Process-699,1,4300,4300,4345,3,45,42,0
Process-700,1,45,45,46,1,1,0,0
Process-701,3,339,339,408,8,69,61,0
Process-702,5,3281,3281,3332,9,51,42,0
Process-703,1,3932,3932,3937,5,5,0,0
Process-704,1,4702,4702,4808,6,106,100,0
Process-705,1,3933,3933,3942,5,9,4,0
Process-706,3,4224,4224,4246,6,22,16,0
Process-707,1,4305,4305,4351,4,46,42,0
Process-708,4,3442,3442,3542,2,100,98,0
Process-709,1,4083,4083,4103,10,20,10,0
Process-710,4,5232,5232,5280,4,48,44,0
Process-711,4,2288,2288,2308,8,20,12,0
Process-712,2,3839,3839,3858,1,19,18,0
Process-713,2,3030,3030,3074,4,44,40,0
Process-714,2,5481,5481,5513,3,32,29,0
Process-715,3,4279,4279,4315,1,36,35,0
Process-716,4,4686,4686,4794,7,108,101,0
Process-717,4,677,677,697,5,20,15,0
Process-718,2,763,763,790,3,27,24,0
Process-719,2,75,75,111,9,36,27,0
Process-720,4,1555,1555,1604,1,49,48,0
Process-721,5,4268,4268,4291,3,23,20,0
Process-722,3,3418,3418,3514,2,96,94,0
Process-723,3,4783,4783,4889,4,106,102,0
Process-724,4,4506,4506,4633,6,127,121,0
Process-725,4,1062,1062,1116,1,54,53,0
Process-726,5,4876,4876,4957,1,81,80,0
Process-727,5,929,929,940,3,11,8,0
Process-728,1,530,530,583,7,53,46,0
Process-729,5,3110,3110,3187,4,77,73,0
Process-730,5,4260,4260,4273,10,13,3,0
Process-731,5,4371,4371,4441,2,70,68,0
Process-732,3,207,207,274,1,67,66,0
Process-733,2,202,202,257,8,55,47,0
Process-734,1,3714,3714,3716,2,2,0,0
Process-735,3,488,488,539,6,51,45,0
Process-736,5,775,775,816,8,41,33,0
Process-737,2,872,872,891,1,19,18,0
Process-738,1,1515,1515,1580,2,65,63,0
Process-739,4,4942,4942,5024,7,82,75,0
Process-740,4,3078,3078,3159,6,81,75,0
Process-741,4,2487,2487,2501,4,14,10,0
Process-742,3,1383,1383,1481,4,98,94,0
Process-743,1,1457,1457,1506,1,49,48,0
Process-744,3,1421,1421,1500,2,79,77,0
Process-745,4,537,537,592,9,55,46,0
Process-746,5,657,657,673,1,16,15,0
Process-747,3,4234,4234,4257,3,23,20,0
Process-748,5,4,4,7,1,3,2,0
Process-749,1,4009,4009,4039,8,30,22,0
Process-750,1,4727,4727,4828,5,101,96,0
Process-751,2,1180,1180,1245,1,65,64,0
Process-752,1,712,712,736,10,24,14,0
Process-753,5,4269,4269,4293,2,24,22,0
Process-754,1,4451,4451,4560,10,109,99,0
Process-755,2,1572,1572,1620,3,48,45,0
Process-756,2,2690,2690,2716,5,26,21,0
Process-757,2,755,755,787,9,32,23,0
Process-758,1,3046,3046,3114,6,68,62,0
Process-759,4,2794,2794,2824,9,30,21,0
Process-760,1,3212,3212,3261,9,49,40,0
Process-761,2,1267,1267,1383,6,116,110,0
Process-762,2,2407,2407,2421,4,14,10,0
Process-763,4,2417,2417,2438,1,21,20,0
Process-764,5,767,767,799,9,32,23,0
Process-765,2,2734,2734,2778,6,44,38,0
Process-766,2,424,424,452,3,28,25,0
Process-767,2,4858,4858,4935,9,77,68,0
Process-768,5,4111,4111,4135,7,24,17,0
Process-769,4,5370,5370,5410,2,40,38,0
Process-770,4,2103,2103,2168,1,65,64,0
Process-771,2,3690,3690,3694,4,4,0,0
Process-772,3,5160,5160,5235,2,75,73,0
Process-773,5,3070,3070,3145,3,75,72,0
Process-774,3,1824,1824,1907,9,83,74,0
Process-775,1,2059,2059,2131,4,72,68,0
Process-776,2,4213,4213,4230,7,17,10,0
Process-777,1,1203,1203,1299,8,96,88,0
Process-778,3,1542,1542,1597,4,55,51,0
Process-779,2,4004,4004,4031,3,27,24,0
Process-780,5,5155,5155,5233,10,78,68,0
Process-781,3,3395,3395,3458,4,63,59,0
Process-782,4,3626,3626,3655,3,29,26,0
Process-783,1,1076,1076,1132,8,56,48,0
Process-784,3,5427,5427,5447,9,20,11,0
Process-785,4,4688,4688,4802,8,114,106,0
Process-786,4,1556,1556,1607,3,51,48,0
Process-787,5,1382,1382,1477,3,95,92,0
Process-788,2,5137,5137,5193,8,56,48,0
Process-789,5,4755,4755,4850,9,95,86,0
Process-790,4,873,873,892,1,19,18,0
Process-791,5,4464,4464,4579,4,115,111,0
Process-792,2,3934,3934,3953,4,19,15,0
Process-793,5,1918,1918,2019,6,101,95,0
Process-794,3,3490,3490,3573,8,83,75,0
Process-795,4,2087,2087,2152,7,65,58,0
Process-796,4,833,833,872,7,39,32,0
Process-797,5,524,524,561,5,37,32,0
Process-798,4,1754,1754,1826,2,72,70,0
Process-799,1,3033,3033,3089,3,56,53,0
Process-800,2,2377,2377,2386,1,9,8,0
Process-801,5,992,992,1019,2,27,25,0
Process-802,5,2044,2044,2107,10,63,53,0
Process-803,2,2010,2010,2071,3,61,58,0
Process-804,1,1059,1059,1115,8,56,48,0
Process-805,2,1620,1620,1653,2,33,31,0
Process-806,1,106,106,154,5,48,43,0
Process-807,1,3987,3987,4028,5,41,36,0
Process-808,5,3021,3021,3070,6,49,43,0
Process-809,5,2485,2485,2488,3,3,0,0
Process-810,4,1749,1749,1824,10,75,65,0
Process-811,1,928,928,937,9,9,0,0
Process-812,3,313,313,394,3,81,78,0
Process-813,1,721,721,743,5,22,17,0
Process-814,3,277,277,353,7,76,69,0
Process-815,5,513,513,552,5,39,34,0
Process-816,2,3793,3793,3796,3,3,0,0
Process-817,5,2636,2636,2668,4,32,28,0
Process-818,1,527,527,564,3,37,34,0
Process-819,4,4519,4519,4661,10,142,132,0
Process-820,3,1213,1213,1309,10,96,86,0
Process-821,5,2401,2401,2417,6,16,10,0
Process-822,1,1745,1745,1814,9,69,60,0
Process-823,2,1623,1623,1654,1,31,30,0
Process-824,2,500,500,544,4,44,40,0
Process-825,3,3054,3054,3124,3,70,67,0
Process-826,5,1839,1839,1952,3,113,110,0
Process-827,4,214,214,282,3,68,65,0
Process-828,3,4614,4614,4727,10,113,103,0
Process-829,5,439,439,483,4,44,40,0
Process-830,3,1305,1305,1429,8,124,116,0
Process-831,4,474,474,526,9,52,43,0
Process-832,4,4506,4506,4637,4,131,127,0
Process-833,4,1240,1240,1349,10,109,99,0
Process-834,4,5101,5101,5170,10,69,59,0
Process-835,4,3631,3631,3664,9,33,24,0
Process-836,5,4265,4265,4288,6,23,17,0
Process-837,4,1178,1178,1244,7,66,59,0
Process-838,4,1415,1415,1498,2,83,81,0
Process-839,2,5266,5266,5303,4,37,33,0
Process-840,2,3604,3604,3643,4,39,35,0
Process-841,5,1868,1868,1980,5,112,107,0
Process-842,4,4855,4855,4926,8,71,63,0
Process-843,5,1239,1239,1335,2,96,94,0
Process-844,1,1007,1007,1053,8,46,38,0
Process-845,1,2962,2962,2977,9,15,6,0
Process-846,5,3771,3771,3772,1,1,0,0
Process-847,3,4388,4388,4460,3,72,69,0
Process-848,3,3164,3164,3239,3,75,72,0
Process-849,4,4866,4866,4951,7,85,78,0
Process-850,3,2835,2835,2860,3,25,22,0
Process-851,2,4025,4025,4055,8,30,22,0
Process-852,1,1410,1410,1496,8,86,78,0
Process-853,3,2869,2869,2881,5,12,7,0
Process-854,2,5234,5234,5287,7,53,46,0
Process-855,4,5465,5465,5478,8,13,5,0
Process-856,4,3460,3460,3557,1,97,96,0
Process-857,5,4078,4078,4093,4,15,11,0
Process-858,4,280,280,358,5,78,73,0
Process-859,4,13,13,22,4,9,5,0
Process-860,3,4149,4149,4171,6,22,16,0
Process-861,3,4205,4205,4223,4,18,14,0
Process-862,4,3030,3030,3079,5,49,44,0
Process-863,2,1491,1491,1527,3,36,33,0
Process-864,4,628,628,659,8,31,23,0
Process-865,4,2704,2704,2743,7,39,32,0
Process-866,2,2426,2426,2447,9,21,12,0
Process-867,3,4509,4509,4644,7,135,128,0
Process-868,4,2558,2558,2569,9,11,2,0
Process-869,5,1975,1975,2053,3,78,75,0
Process-870,2,3126,3126,3208,7,82,75,0
Process-871,5,1005,1005,1040,6,35,29,0
Process-872,5,1036,1036,1097,5,61,56,0
Process-873,5,1650,1650,1667,4,17,13,0
Process-874,3,3413,3413,3493,9,80,71,0
Process-875,3,2255,2255,2265,2,10,8,0
Process-876,1,4587,4587,4690,9,103,94,0
Process-877,1,5298,5298,5358,1,60,59,0
Process-878,1,1641,1641,1663,3,22,19,0
Process-879,2,1067,1067,1124,8,57,49,0
Process-880,3,3837,3837,3857,3,20,17,0
Process-881,1,1319,1319,1443,6,124,118,0
Process-882,2,2259,2259,2271,6,12,6,0
Process-883,4,1899,1899,2001,4,102,98,0
Process-884,5,214,214,287,5,73,68,0
Process-885,1,3407,3407,3475,6,68,62,0
Process-886,5,1253,1253,1357,8,104,96,0
Process-887,3,1958,1958,2038,6,80,74,0
Process-888,4,979,979,997,8,18,10,0
Process-889,3,1238,1238,1333,5,95,90,0
Process-890,2,4424,4424,4522,8,98,90,0
Process-891,3,1786,1786,1864,8,78,70,0
Process-892,5,2683,2683,2711,8,28,20,0
Process-893,5,1761,1761,1844,3,83,80,0
Process-894,2,3385,3385,3436,5,51,46,0
Process-895,3,1504,1504,1562,7,58,51,0
Process-896,4,4944,4944,5026,2,82,80,0
Process-897,4,2182,2182,2208,1,26,25,0
Process-898,5,5033,5033,5110,10,77,67,0
Process-899,5,170,170,230,7,60,53,0
Process-900,2,1832,1832,1929,5,97,92,0
Process-901,5,1011,1011,1067,6,56,50,0
Process-902,2,1592,1592,1632,8,40,32,0
Process-903,1,5089,5089,5160,5,71,66,0
Process-904,5,5413,5413,5431,10,18,8,0
Process-905,1,1811,1811,1897,10,86,76,0
Process-906,4,1879,1879,1990,4,111,107,0
Process-907,3,1905,1905,2009,5,104,99,0
Process-908,3,3126,3126,3210,2,84,82,0
Process-909,5,1021,1021,1084,4,63,59,0
Process-910,4,5141,5141,5219,10,78,68,0
Process-911,5,1169,1169,1232,2,63,61,0
Process-912,5,4733,4733,4832,4,99,95,0
Process-913,5,4327,4327,4365,9,38,29,0
Process-914,4,4880,4880,4966,3,86,83,0
Process-915,3,3884,3884,3894,4,10,6,0
Process-916,1,480,480,533,7,53,46,0
Process-917,5,3161,3161,3236,7,75,68,0
Process-918,2,4018,4018,4040,1,22,21,0
Process-919,5,2900,2900,2902,2,2,0,0
Process-920,3,2512,2512,2532,8,20,12,0
Process-921,5,3959,3959,4006,5,47,42,0
Process-922,4,1097,1097,1168,1,71,70,0
Process-923,2,2704,2704,2733,10,29,19,0
Process-924,4,3825,3825,3843,10,18,8,0
Process-925,1,2991,2991,3020,9,29,20,0
Process-926,4,4992,4992,5046,3,54,51,0
Process-927,4,2453,2453,2466,2,13,11,0
Process-928,5,573,573,615,8,42,34,0
Process-929,4,1830,1830,1924,2,94,92,0
Process-930,5,5339,5339,5390,5,51,46,0
Process-931,3,5485,5485,5516,2,31,29,0
Process-932,1,4831,4831,4916,9,85,76,0
Process-933,5,1758,1758,1841,6,83,77,0
Process-934,1,151,151,193,8,42,34,0
Process-935,1,108,108,156,2,48,46,0
Process-936,4,868,868,890,5,22,17,0
Process-937,1,2870,2870,2883,2,13,11,0
Process-938,1,2460,2460,2472,3,12,9,0
Process-939,1,1715,1715,1782,2,67,65,0
Process-940,1,1970,1970,2048,7,78,71,0
Process-941,4,4406,4406,4487,9,81,72,0
Process-942,5,1834,1834,1936,7,102,95,0
Process-943,4,4361,4361,4423,2,62,60,0
Process-944,2,2752,2752,2784,6,32,26,0
Process-945,4,387,387,441,5,54,49,0
Process-946,5,3954,3954,3995,6,41,35,0
Process-947,3,48,48,54,6,6,0,0
Process-948,5,1021,1021,1085,1,64,63,0
Process-949,1,4239,4239,4262,3,23,20,0
Process-950,3,1498,1498,1533,6,35,29,0
Process-951,3,5027,5027,5091,1,64,63,0
Process-952,4,3955,3955,4001,6,46,40,0
Process-953,5,3363,3363,3416,3,53,50,0
Process-954,5,3241,3241,3300,3,59,56,0
Process-955,1,933,933,947,3,14,11,0
Process-956,1,1315,1315,1437,8,122,114,0
Process-957,2,3718,3718,3725,3,7,4,0
Process-958,3,1137,1137,1217,1,80,79,0
Process-959,2,4456,4456,4570,10,114,104,0
Process-960,4,2969,2969,2979,2,10,8,0
Process-961,3,4870,4870,4956,5,86,81,0
Process-962,3,2328,2328,2333,3,5,2,0
Process-963,2,2711,2711,2750,7,39,32,0
Process-964,2,1052,1052,1105,8,53,45,0
Process-965,1,3805,3805,3807,2,2,0,0
Process-966,5,2956,2956,2968,9,12,3,0
Process-967,2,5164,5164,5240,2,76,74,0
Process-968,4,2642,2642,2681,9,39,30,0
Process-969,1,2831,2831,2849,5,18,13,0
Process-970,2,3698,3698,3708,3,10,7,0
Process-971,2,3016,3016,3064,9,48,39,0
Process-972,1,1077,1077,1141,9,64,55,0
Process-973,1,436,436,464,1,28,27,0
Process-974,4,4464,4464,4575,5,111,106,0
Process-975,4,5271,5271,5313,7,42,35,0
Process-976,5,2864,2864,2876,7,12,5,0
Process-977,2,3984,3984,4023,5,39,34,0
Process-978,3,5354,5354,5403,3,49,46,0
Process-979,2,2640,2640,2672,4,32,28,0
Process-980,1,4248,4248,4263,1,15,14,0
Process-981,3,1503,1503,1548,6,45,39,0
Process-982,1,441,441,490,7,49,42,0
Process-983,2,4018,4018,4042,2,24,22,0
Process-984,3,4660,4660,4765,3,105,102,0
Process-985,3,221,221,299,6,78,72,0
Process-986,2,4131,4131,4157,9,26,17,0
Process-987,3,2717,2717,2765,10,48,38,0
Process-988,3,2533,2533,2549,3,16,13,0
Process-989,1,5358,5358,5406,3,48,45,0
Process-990,4,3510,3510,3581,8,71,63,0
Process-991,5,3891,3891,3912,10,21,11,0
Process-992,1,3697,3697,3705,1,8,7,0
Process-993,4,2699,2699,2722,6,23,17,0
Process-994,5,202,202,266,9,64,55,0
Process-995,2,1006,1006,1045,5,39,34,0
Process-996,3,935,935,956,9,21,12,0
Process-997,2,2253,2253,2263,10,10,0,0
Process-998,1,1595,1595,1637,5,42,37,0
Process-999,2,1093,1093,1167,4,74,70,0
Process-1000,3,5236,5236,5299,6,63,57,0
