Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-583,2,1379,1379,1401,2,22,20,0
Process-584,3,569,569,606,4,37,33,0
Process-585,2,4994,4994,5060,5,66,61,0
Process-586,3,1471,1471,1599,10,128,118,0
Process-587,3,4421,4421,4499,7,78,71,0
Process-588,2,892,892,982,7,90,83,0
Process-589,3,1402,1402,1490,6,88,82,0
Process-590,1,502,502,526,2,24,22,0
Process-591,4,1816,1816,2045,9,229,220,0
Process-592,5,1451,1451,1577,9,126,117,0
Process-593,5,2062,2062,2336,10,274,264,0
Process-594,5,2341,2341,2514,6,173,167,0
Process-595,5,348,348,389,6,41,35,0
Process-596,1,5368,5368,5401,5,33,28,0
Process-597,4,489,489,535,4,46,42,0
Process-598,1,2527,2527,2665,5,138,133,0
Process-599,1,3428,3428,3755,10,327,317,0
Process-600,3,1706,1706,1889,7,183,176,0
Process-601,3,5194,5194,5237,8,43,35,0
Process-602,3,178,178,221,4,43,39,0
Process-603,5,2490,2490,2684,7,194,187,0
Process-604,3,91,91,118,3,27,24,0
Process-605,1,832,832,931,10,99,89,0
Process-606,1,806,806,843,4,37,33,0
Process-607,4,4880,4880,4902,5,22,17,0
Process-608,1,29,29,79,9,50,41,0
Process-609,1,2038,2038,2275,10,237,227,0
Process-610,4,4665,4665,4707,10,42,32,0
Process-611,5,70,70,142,7,72,65,0
Process-612,3,4533,4533,4585,10,52,42,0
Process-613,4,3118,3118,3330,8,212,204,0
Process-614,4,404,404,439,4,35,31,0
Process-615,5,2765,2765,2871,4,106,102,0
Process-616,3,2301,2301,2497,7,196,189,0
Process-617,5,3230,3230,3366,5,136,131,0
Process-618,4,4073,4073,4144,2,71,69,0
Process-619,5,424,424,492,7,68,61,0
Process-620,3,718,718,757,5,39,34,0
Process-621,4,267,267,335,9,68,59,0
Process-622,2,5168,5168,5223,7,55,48,0
Process-623,1,360,360,383,2,23,21,0
Process-624,2,4019,4019,4152,5,133,128,0
Process-625,1,107,107,119,1,12,11,0
Process-626,5,2191,2191,2371,7,180,173,0
Process-627,2,3297,3297,3352,2,55,53,0
Process-628,1,1076,1076,1113,2,37,35,0
Process-629,1,4805,4805,4806,1,1,0,0
Process-630,5,4868,4868,4885,9,17,8,0
Process-631,4,1771,1771,1798,1,27,26,0
Process-632,3,639,639,653,7,14,7,0
Process-633,1,2303,2303,2526,8,223,215,0
Process-634,5,455,455,485,3,30,27,0
Process-635,4,4800,4800,4805,4,5,1,0
Process-636,1,5207,5207,5216,1,9,8,0
Process-637,1,1720,1720,1812,4,92,88,0
Process-638,1,2707,2707,2963,10,256,246,0
Process-639,2,4659,4659,4697,10,38,28,0
Process-640,4,2313,2313,2508,7,195,188,0
Process-641,5,2890,2890,3029,6,139,133,0
Process-642,5,1462,1462,1522,4,60,56,0
Process-643,2,4465,4465,4477,1,12,11,0
Process-644,1,42,42,94,8,52,44,0
Process-645,3,3630,3630,3769,4,139,135,0
Process-646,1,56,56,127,8,71,63,0
Process-647,5,2704,2704,2931,9,227,218,0
Process-648,2,3400,3400,3522,4,122,118,0
Process-649,2,1985,1985,2181,7,196,189,0
Process-650,5,2985,2985,3170,8,185,177,0
Process-651,2,5424,5424,5450,6,26,20,0
Process-652,3,1750,1750,1777,1,27,26,0
Process-653,3,2003,2003,2232,10,229,219,0
Process-654,5,5359,5359,5386,6,27,21,0
Process-655,2,4402,4402,4438,3,36,33,0
Process-656,2,1117,1117,1144,2,27,25,0
Process-657,3,1318,1318,1399,9,81,72,0
Process-658,4,3485,3485,3730,8,245,237,0
Process-659,4,4565,4565,4627,10,62,52,0
Process-660,4,3801,3801,4104,9,303,294,0
Process-661,4,5435,5435,5466,7,31,24,0
Process-662,4,4021,4021,4217,7,196,189,0
Process-663,3,2423,2423,2598,7,175,168,0
Process-664,2,5238,5238,5270,10,32,22,0
Process-665,5,442,442,544,9,102,93,0
Process-666,1,935,935,986,4,51,47,0
Process-667,3,1380,1380,1458,7,78,71,0
Process-668,5,121,121,174,7,53,46,0
Process-669,4,203,203,225,2,22,20,0
Process-670,4,3901,3901,4041,4,140,136,0
Process-671,3,2620,2620,2821,7,201,194,0
Process-672,1,4573,4573,4614,8,41,33,0
Process-673,1,5365,5365,5411,8,46,38,0
Process-674,1,1695,1695,1757,3,62,59,0
Process-675,3,2190,2190,2443,10,253,243,0
Process-676,4,1677,1677,1735,3,58,55,0
Process-677,1,841,841,940,9,99,90,0
Process-678,5,259,259,304,7,45,38,0
Process-679,4,1774,1774,1919,5,145,140,0
Process-680,3,2729,2729,2887,7,158,151,0
Process-681,3,4521,4521,4557,4,36,32,0
Process-682,2,1513,1513,1559,3,46,43,0
Process-683,4,2202,2202,2460,10,258,248,0
Process-684,2,162,162,244,10,82,72,0
Process-685,5,793,793,831,4,38,34,0
Process-686,2,200,200,234,4,34,30,0
Process-687,4,4758,4758,4771,8,13,5,0
Process-688,1,4252,4252,4365,10,113,103,0
Process-689,1,3397,3397,3618,8,221,213,0
Process-690,5,4410,4410,4455,3,45,42,0
Process-691,3,2831,2831,3060,10,229,219,0
Process-692,1,2431,2431,2517,3,86,83,0
Process-693,5,1794,1794,1942,5,148,143,0
Process-694,1,3882,3882,4017,4,135,131,0
Process-695,3,5186,5186,5210,3,24,21,0
Process-696,2,4660,4660,4683,4,23,19,0
Process-697,2,1285,1285,1294,1,9,8,0
Process-698,4,4941,4941,4967,3,26,23,0
Process-699,2,2905,2905,2965,2,60,58,0
Process-700,2,3225,3225,3508,10,283,273,0
Process-701,4,4794,4794,4801,7,7,0,0
Process-702,1,679,679,682,1,3,2,0
Process-703,4,3850,3850,4049,6,199,193,0
Process-704,1,4158,4158,4308,6,150,144,0
Process-705,1,21,21,29,4,8,4,0
Process-706,4,2166,2166,2401,9,235,226,0
Process-707,1,3626,3626,3722,3,96,93,0
Process-708,3,2617,2617,2859,9,242,233,0
Process-709,1,4110,4110,4302,8,192,184,0
Process-710,5,4805,4805,4813,7,8,1,0
Process-711,5,4276,4276,4317,2,41,39,0
Process-712,2,2152,2152,2310,6,158,152,0
Process-713,1,4626,4626,4669,8,43,35,0
Process-714,3,4065,4065,4235,6,170,164,0
Process-715,5,5174,5174,5187,2,13,11,0
Process-716,5,1408,1408,1421,1,13,12,0
Process-717,4,5300,5300,5333,9,33,24,0
Process-718,2,3699,3699,3936,6,237,231,0
Process-719,3,1111,1111,1163,6,52,46,0
Process-720,3,1027,1027,1107,5,80,75,0
Process-721,3,1986,1986,2112,5,126,121,0
Process-722,4,2766,2766,2850,3,84,81,0
Process-723,3,3401,3401,3555,5,154,149,0
Process-724,1,4016,4016,4243,8,227,219,0
Process-725,1,1900,1900,2134,9,234,225,0
Process-726,2,3011,3011,3299,10,288,278,0
Process-727,4,3648,3648,3682,1,34,33,0
Process-728,3,2008,2008,2036,1,28,27,0
Process-729,4,4732,4732,4739,1,7,6,0
Process-730,4,1540,1540,1616,5,76,71,0
Process-731,3,5446,5446,5473,7,27,20,0
Process-732,1,4882,4882,4931,8,49,41,0
Process-733,3,838,838,918,9,80,71,0
Process-734,2,384,384,421,4,37,33,0
Process-735,3,3993,3993,4027,1,34,33,0
Process-736,2,3346,3346,3594,9,248,239,0
Process-737,5,1372,1372,1414,4,42,38,0
Process-738,1,1831,1831,1965,5,134,129,0
Process-739,2,4669,4669,4718,10,49,39,0
Process-740,2,4880,4880,4908,6,28,22,0
Process-741,5,2350,2350,2552,9,202,193,0
Process-742,2,2603,2603,2749,5,146,141,0
Process-743,3,945,945,1092,10,147,137,0
Process-744,3,4398,4398,4432,3,34,31,0
Process-745,4,1985,1985,2188,7,203,196,0
Process-746,3,64,64,109,5,45,40,0
Process-747,4,248,248,297,8,49,41,0
Process-748,3,737,737,785,7,48,41,0
Process-749,3,5298,5298,5320,6,22,16,0
Process-750,1,3334,3334,3423,3,89,86,0
Process-751,2,4719,4719,4744,5,25,20,0
Process-752,4,485,485,575,8,90,82,0
Process-753,2,1731,1731,1857,5,126,121,0
Process-754,4,1273,1273,1329,6,56,50,0
Process-755,5,3650,3650,3921,7,271,264,0
Process-756,3,2564,2564,2677,4,113,109,0
Process-757,1,3641,3641,3745,3,104,101,0
Process-758,5,5029,5029,5089,4,60,56,0
Process-759,4,1191,1191,1270,10,79,69,0
Process-760,1,4409,4409,4451,3,42,39,0
Process-761,5,5054,5054,5085,2,31,29,0
Process-762,5,5468,5468,5492,9,24,15,0
Process-763,4,876,876,947,7,71,64,0
Process-764,3,4864,4864,4869,1,5,4,0
Process-765,4,2934,2934,2966,1,32,31,0
Process-766,3,4531,4531,4562,5,31,26,0
Process-767,5,986,986,1123,10,137,127,0
Process-768,1,1403,1403,1518,9,115,106,0
Process-769,2,5305,5305,5324,4,19,15,0
Process-770,2,2998,2998,3264,10,266,256,0
Process-771,5,157,157,194,4,37,33,0
Process-772,3,2479,2479,2719,8,240,232,0
Process-773,4,1590,1590,1714,7,124,117,0
Process-774,2,3050,3050,3076,1,26,25,0
Process-775,5,2027,2027,2255,10,228,218,0
Process-776,3,2545,2545,2731,6,186,180,0
Process-777,3,4268,4268,4355,8,87,79,0
Process-778,5,2669,2669,2754,3,85,82,0
Process-779,5,1742,1742,1871,5,129,124,0
Process-780,3,1960,1960,1988,1,28,27,0
Process-781,2,3365,3365,3585,8,220,212,0
Process-782,3,1817,1817,1903,3,86,83,0
Process-783,5,3919,3919,4165,9,246,237,0
Process-784,5,4859,4859,4868,4,9,5,0
Process-785,1,358,358,450,10,92,82,0
Process-786,1,3442,3442,3681,9,239,230,0
Process-787,1,4452,4452,4543,9,91,82,0
Process-788,1,5371,5371,5389,3,18,15,0
Process-789,1,1697,1697,1760,3,63,60,0
Process-790,3,3972,3972,4043,2,71,69,0
Process-791,5,3539,3539,3844,9,305,296,0
Process-792,1,3427,3427,3742,10,315,305,0
Process-793,3,1651,1651,1845,8,194,186,0
Process-794,1,1217,1217,1252,5,35,30,0
Process-795,1,506,506,548,3,42,39,0
Process-796,4,717,717,763,6,46,40,0
Process-797,2,3766,3766,3956,5,190,185,0
Process-798,5,306,306,323,2,17,15,0
Process-799,4,4970,4970,5055,7,85,78,0
Process-800,2,1675,1675,1882,8,207,199,0
Process-801,1,4092,4092,4266,6,174,168,0
Process-802,3,430,430,473,4,43,39,0
Process-803,5,383,383,435,5,52,47,0
Process-804,1,3892,3892,3998,3,106,103,0
Process-805,1,2566,2566,2791,8,225,217,0
Process-806,1,413,413,480,7,67,60,0
Process-807,5,2344,2344,2585,10,241,231,0
Process-808,2,448,448,521,6,73,67,0
Process-809,3,1918,1918,2082,6,164,158,0
Process-810,5,3218,3218,3386,6,168,162,0
Process-811,4,1318,1318,1410,9,92,83,0
Process-812,3,4558,4558,4606,8,48,40,0
Process-813,1,4994,4994,5080,6,86,80,0
Process-814,1,1507,1507,1626,10,119,109,0
Process-815,3,466,466,481,1,15,14,0
Process-816,3,2909,2909,3145,10,236,226,0
Process-817,3,4396,4396,4486,9,90,81,0
Process-818,2,3249,3249,3312,2,63,61,0
Process-819,5,3195,3195,3221,1,26,25,0
Process-820,4,3373,3373,3641,10,268,258,0
Process-821,2,4317,4317,4371,4,54,50,0
Process-822,4,1117,1117,1179,6,62,56,0
Process-823,3,5489,5489,5507,6,18,12,0
Process-824,1,1795,1795,1848,2,53,51,0
Process-825,5,4449,4449,4529,9,80,71,0
Process-826,4,2279,2279,2385,4,106,102,0
Process-827,3,2830,2830,2860,1,30,29,0
Process-828,2,1121,1121,1197,10,76,66,0
Process-829,1,1563,1563,1631,5,68,63,0
Process-830,4,3663,3663,3732,2,69,67,0
Process-831,3,5014,5014,5067,4,53,49,0
Process-832,5,3334,3334,3479,5,145,140,0
Process-833,4,854,854,898,4,44,40,0
Process-834,3,1585,1585,1808,10,223,213,0
Process-835,5,2295,2295,2490,7,195,188,0
Process-836,1,1594,1594,1748,8,154,146,0
Process-837,5,3779,3779,3940,4,161,157,0
Process-838,1,1642,1642,1740,5,98,93,0
Process-839,4,1379,1379,1390,1,11,10,0
Process-840,1,3793,3793,3835,1,42,41,0
Process-841,3,3940,3940,3979,1,39,38,0
Process-842,4,4563,4563,4575,2,12,10,0
Process-843,4,4641,4641,4658,2,17,15,0
Process-844,4,43,43,86,7,43,36,0
Process-845,2,1484,1484,1556,5,72,67,0
Process-846,1,3650,3650,3712,2,62,60,0
Process-847,2,5390,5390,5403,2,13,11,0
Process-848,2,3294,3294,3322,1,28,27,0
Process-849,2,2568,2568,2725,5,157,152,0
Process-850,1,2182,2182,2207,1,25,24,0
Process-851,5,4043,4043,4275,9,232,223,0
Process-852,4,925,925,949,2,24,22,0
Process-853,3,4527,4527,4569,7,42,35,0
Process-854,1,4712,4712,4719,1,7,6,0
Process-855,2,4693,4693,4724,5,31,26,0
Process-856,3,2992,2992,3091,4,99,95,0
Process-857,2,1406,1406,1437,3,31,28,0
Process-858,3,29,29,39,3,10,7,0
Process-859,3,2741,2741,2774,1,33,32,0
Process-860,4,292,292,381,10,89,79,0
Process-861,4,5319,5319,5357,7,38,31,0
Process-862,5,671,671,722,9,51,42,0
Process-863,3,5498,5498,5513,6,15,9,0
Process-864,3,1942,1942,2119,7,177,170,0
Process-865,4,2799,2799,3023,10,224,214,0
Process-866,5,2908,2908,3132,10,224,214,0
Process-867,3,4873,4873,4891,6,18,12,0
Process-868,4,919,919,1030,9,111,102,0
Process-869,1,5125,5125,5138,1,13,12,0
Process-870,1,1704,1704,1791,4,87,83,0
Process-871,5,1749,1749,1852,4,103,99,0
Process-872,4,2511,2511,2591,3,80,77,0
Process-873,5,1430,1430,1471,3,41,38,0
Process-874,3,5179,5179,5199,2,20,18,0
Process-875,5,469,469,482,1,13,12,0
Process-876,5,1389,1389,1434,5,45,40,0
Process-877,3,2691,2691,2751,2,60,58,0
Process-878,5,3233,3233,3430,7,197,190,0
Process-879,5,320,320,336,1,16,15,0
Process-880,1,682,682,752,9,70,61,0
Process-881,5,3499,3499,3765,8,266,258,0
Process-882,3,3724,3724,3871,4,147,143,0
Process-883,4,2687,2687,2720,1,33,32,0
Process-884,3,4566,4566,4588,3,22,19,0
Process-885,5,2681,2681,2867,7,186,179,0
Process-886,2,3180,3180,3466,10,286,276,0
Process-887,3,888,888,899,1,11,10,0
Process-888,3,2889,2889,2969,3,80,77,0
Process-889,1,4406,4406,4512,10,106,96,0
Process-890,2,361,361,405,5,44,39,0
Process-891,2,3313,3313,3371,2,58,56,0
Process-892,3,5436,5436,5454,3,18,15,0
Process-893,2,1277,1277,1364,8,87,79,0
Process-894,3,1841,1841,1994,6,153,147,0
Process-895,2,3753,3753,3903,4,150,146,0
Process-896,2,4938,4938,5011,10,73,63,0
Process-897,4,2643,2643,2740,3,97,94,0
Process-898,5,4087,4087,4123,1,36,35,0
Process-899,3,2388,2388,2501,4,113,109,0
Process-900,1,261,261,321,8,60,52,0
Process-901,3,4720,4720,4750,6,30,24,0
Process-902,3,1224,1224,1293,9,69,60,0
Process-903,5,384,384,400,1,16,15,0
Process-904,1,2678,2678,2880,9,202,193,0
Process-905,1,5349,5349,5373,7,24,17,0
Process-906,3,1962,1962,2158,7,196,189,0
Process-907,3,940,940,1008,5,68,63,0
Process-908,1,2071,2071,2213,6,142,136,0
Process-909,5,4743,4743,4763,4,20,16,0
Process-910,1,2826,2826,2903,3,77,74,0
Process-911,2,149,149,206,6,57,51,0
Process-912,2,3333,3333,3541,7,208,201,0
Process-913,2,432,432,499,7,67,60,0
Process-914,5,3208,3208,3438,8,230,222,0
Process-915,4,1842,1842,2076,9,234,225,0
Process-916,1,4302,4302,4347,4,45,41,0
Process-917,4,2987,2987,3063,3,76,73,0
Process-918,1,4426,4426,4492,6,66,60,0
Process-919,4,5146,5146,5197,10,51,41,0
Process-920,4,3783,3783,3968,5,185,180,0
Process-921,4,5407,5407,5434,4,27,23,0
Process-922,1,1686,1686,1937,9,251,242,0
Process-923,1,4911,4911,4934,3,23,20,0
Process-924,3,1535,1535,1611,5,76,71,0
Process-925,4,3043,3043,3187,6,144,138,0
Process-926,3,1895,1895,2061,6,166,160,0
Process-927,4,5088,5088,5107,3,19,16,0
Process-928,4,713,713,743,4,30,26,0
Process-929,3,206,206,277,10,71,61,0
Process-930,2,4643,4643,4661,3,18,15,0
Process-931,4,3687,3687,3719,1,32,31,0
Process-932,2,4168,4168,4315,7,147,140,0
Process-933,2,4062,4062,4179,4,117,113,0
Process-934,2,1554,1554,1580,2,26,24,0
Process-935,4,1463,1463,1536,5,73,68,0
Process-936,1,2368,2368,2420,2,52,50,0
Process-937,5,3483,3483,3569,3,86,83,0
Process-938,4,961,961,1072,8,111,103,0
Process-939,5,657,657,666,4,9,5,0
Process-940,2,678,678,697,4,19,15,0
Process-941,1,3481,3481,3791,9,310,301,0
Process-942,3,335,335,368,4,33,29,0
Process-943,5,2008,2008,2094,3,86,83,0
Process-944,2,2398,2398,2624,9,226,217,0
Process-945,4,2506,2506,2588,3,82,79,0
Process-946,4,2237,2237,2340,4,103,99,0
Process-947,1,4545,4545,4598,10,53,43,0
Process-948,2,2185,2185,2356,7,171,164,0
Process-949,4,4666,4666,4675,1,9,8,0
Process-950,5,1691,1691,1837,6,146,140,0
Process-951,1,3880,3880,4080,6,200,194,0
Process-952,1,3688,3688,4013,10,325,315,0
Process-953,1,1290,1290,1352,6,62,56,0
Process-954,5,2791,2791,2917,5,126,121,0
Process-955,2,1818,1818,1846,1,28,27,0
Process-956,5,5082,5082,5122,5,40,35,0
Process-957,1,3044,3044,3156,5,112,107,0
Process-958,5,2243,2243,2427,7,184,177,0
Process-959,5,1401,1401,1477,6,76,70,0
Process-960,1,345,345,371,3,26,23,0
Process-961,1,2526,2526,2711,6,185,179,0
Process-962,3,3322,3322,3471,5,149,144,0
Process-963,3,3054,3054,3193,6,139,133,0
Process-964,3,29,29,70,7,41,34,0
Process-965,2,5269,5269,5300,8,31,23,0
Process-966,5,4324,4324,4343,1,19,18,0
Process-967,5,2077,2077,2304,9,227,218,0
Process-968,5,4649,4649,4674,5,25,20,0
Process-969,3,213,213,254,6,41,35,0
Process-970,3,2550,2550,2737,6,187,181,0
Process-971,1,228,228,289,10,61,51,0
Process-972,5,3286,3286,3550,9,264,255,0
Process-973,1,201,201,214,1,13,12,0
Process-974,4,1356,1356,1468,10,112,102,0
Process-975,4,1899,1899,2067,6,168,162,0
Process-976,3,2816,2816,2847,1,31,30,0
Process-977,1,960,960,1012,4,52,48,0
Process-978,5,1014,1014,1042,2,28,26,0
Process-979,3,3024,3024,3162,6,138,132,0
Process-980,2,3489,3489,3803,9,314,305,0
Process-981,1,729,729,815,10,86,76,0
Process-982,3,660,660,669,3,9,6,0
Process-983,5,195,195,217,2,22,20,0
Process-984,1,3017,3017,3243,9,226,217,0
Process-985,2,3191,3191,3245,2,54,52,0
Process-986,2,3709,3709,3963,7,254,247,0
Process-987,1,584,584,633,7,49,42,0
Process-988,1,4862,4862,4875,6,13,7,0
Process-989,5,4977,4977,5016,5,39,34,0
Process-990,3,331,331,347,1,16,15,0
Process-991,1,5120,5120,5184,10,64,54,0
Process-992,2,5041,5041,5104,5,63,58,0
Process-993,4,985,985,1047,5,62,57,0
Process-994,3,1741,1741,1787,2,46,44,0
Process-995,3,531,531,582,4,51,47,0
Process-996,5,2583,2583,2638,2,55,53,0
Process-997,2,2093,2093,2151,2,58,56,0
Process-998,4,3113,3113,3410,10,297,287,0
Process-999,3,217,217,267,6,50,44,0
Process-1000,2,2509,2509,2643,5,134,129,0
