Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-104,4,4476,4476,4637,7,161,154,1
Process-105,3,4976,4976,5059,5,83,78,1
Process-106,4,4190,4190,4208,2,18,16,0
Process-107,3,1402,1402,1511,5,109,104,1
Process-108,4,1108,1108,1206,6,98,92,1
Process-109,3,1661,1661,1697,6,36,30,1
Process-110,4,4182,4182,4202,4,20,16,0
Process-111,5,4340,4340,4404,6,64,58,1
Process-112,5,4536,4536,4631,3,95,92,0
Process-113,1,5409,5409,5425,5,16,11,1
Process-114,2,5289,5289,5362,7,73,66,1
Process-115,4,3148,3148,3205,3,57,54,0
Process-116,3,1503,1503,1536,2,33,31,0
Process-117,1,25,25,30,1,5,4,0
Process-118,2,1229,1229,1370,6,141,135,1
Process-119,1,4582,4582,4786,9,204,195,2
Process-120,3,1187,1187,1376,10,189,179,2
Process-121,5,1564,1564,1642,5,78,73,1
Process-122,1,1284,1284,1436,7,152,145,1
Process-123,3,4599,4599,4745,6,146,140,1
Process-124,5,5283,5283,5351,5,68,63,1
Process-125,1,5450,5450,5457,2,7,5,0
Process-126,3,1054,1054,1097,2,43,41,0
Process-127,4,1867,1867,2054,9,187,178,2
Process-128,1,246,246,353,6,107,101,1
Process-129,5,411,411,444,2,33,31,0
Process-130,5,4911,4911,4975,1,64,63,0
Process-131,3,72,72,111,7,39,32,1
Process-132,3,4431,4431,4496,3,65,62,0
Process-133,5,1184,1184,1236,4,52,48,0
Process-134,5,2328,2328,2356,9,28,19,2
Process-135,3,4706,4706,4773,1,67,66,0
Process-136,3,219,219,329,6,110,104,1
Process-137,4,4097,4097,4136,9,39,30,2
Process-138,2,429,429,451,2,22,20,0
Process-139,3,2212,2212,2224,9,12,3,2
Process-140,2,3438,3438,3501,1,63,62,0
Process-141,1,4768,4768,4843,3,75,72,0
Process-142,1,1625,1625,1652,4,27,23,0
Process-143,3,264,264,377,5,113,108,1
Process-144,5,2600,2600,2625,7,25,18,1
Process-145,4,5341,5341,5414,9,73,64,2
Process-146,5,3512,3512,3611,7,99,92,1
Process-147,5,5174,5174,5229,1,55,54,0
Process-148,1,237,237,342,7,105,98,1
Process-149,2,207,207,310,7,103,96,1
Process-150,4,3006,3006,3053,5,47,42,1
Process-151,2,5318,5318,5394,8,76,68,1
Process-152,1,4298,4298,4354,6,56,50,1
Process-153,3,5328,5328,5367,3,39,36,0
Process-154,5,4172,4172,4222,9,50,41,2
Process-155,4,677,677,696,5,19,14,1
Process-156,5,3933,3933,3960,7,27,20,1
Process-157,1,4529,4529,4627,3,98,95,0
Process-158,2,2334,2334,2357,5,23,18,1
Process-159,1,592,592,615,1,23,22,0
Process-160,5,436,436,498,7,62,55,1
Process-161,2,5457,5457,5470,9,13,4,2
Process-162,1,5267,5267,5293,3,26,23,0
Process-163,1,5393,5393,5420,6,27,21,1
Process-164,2,353,353,435,5,82,77,1
Process-165,5,3530,3530,3583,1,53,52,0
Process-166,3,2476,2476,2484,8,8,0,1
Process-167,4,593,593,653,10,60,50,2
Process-168,1,312,312,436,9,124,115,2
Process-169,1,511,511,541,3,30,27,0
Process-170,5,1540,1540,1581,3,41,38,0
Process-171,3,2826,2826,2860,9,34,25,2
Process-172,3,1083,1083,1216,10,133,123,2
Process-173,1,1114,1114,1164,3,50,47,0
Process-174,5,728,728,742,2,14,12,0
Process-175,1,58,58,67,9,9,0,2
Process-176,3,3317,3317,3381,8,64,56,1
Process-177,5,3195,3195,3237,4,42,38,0
Process-178,3,3819,3819,3827,8,8,0,1
Process-179,5,5021,5021,5149,9,128,119,2
Process-180,1,968,968,978,8,10,2,1
Process-181,5,1838,1838,2043,9,205,196,2
Process-182,5,3915,3915,3921,6,6,0,1
Process-183,5,4042,4042,4059,1,17,16,0
Process-184,2,4763,4763,4950,10,187,177,2
Process-185,2,642,642,677,10,35,25,2
Process-186,4,931,931,940,4,9,5,0
Process-187,3,2701,2701,2720,1,19,18,0
Process-188,3,3655,3655,3669,2,14,12,0
Process-189,3,3409,3409,3572,9,163,154,2
Process-190,5,265,265,322,3,57,54,0
Process-191,5,1520,1520,1610,5,90,85,1
Process-192,5,3112,3112,3224,6,112,106,1
Process-193,2,2680,2680,2699,4,19,15,0
Process-194,1,2678,2678,2695,1,17,16,0
Process-195,1,435,435,487,8,52,44,1
Process-196,2,1716,1716,1815,7,99,92,1
Process-197,5,1793,1793,1845,1,52,51,0
Process-198,4,1707,1707,1790,8,83,75,1
Process-199,2,2098,2098,2176,6,78,72,1
Process-200,5,1983,1983,2046,3,63,60,0
Process-201,4,3642,3642,3662,3,20,17,0
Process-202,3,5166,5166,5218,1,52,51,0
Process-203,5,4071,4071,4093,6,22,16,1
Process-204,1,956,956,967,3,11,8,0
Process-205,2,5296,5296,5338,1,42,41,0
Process-206,4,4479,4479,4640,7,161,154,1
Process-207,5,4548,4548,4643,3,95,92,0
Process-208,4,4744,4744,4814,2,70,68,0
Process-209,3,1882,1882,1956,1,74,73,0
Process-210,4,1010,1010,1085,8,75,67,1
Process-211,4,1084,1084,1227,9,143,134,2
Process-212,2,1654,1654,1699,10,45,35,2
Process-213,1,1135,1135,1244,8,109,101,1
Process-214,1,4129,4129,4152,8,23,15,1
Process-215,5,5130,5130,5208,6,78,72,1
Process-216,4,3935,3935,3997,9,62,53,2
Process-217,3,2988,2988,3039,9,51,42,2
Process-218,3,3941,3941,4024,9,83,74,2
Process-219,2,1504,1504,1578,7,74,67,1
Process-220,3,3454,3454,3513,2,59,57,0
Process-221,1,1849,1849,1924,4,75,71,0
Process-222,5,4823,4823,4884,2,61,59,0
Process-223,3,2768,2768,2805,8,37,29,1
Process-224,3,4118,4118,4135,1,17,16,0
Process-225,1,2549,2549,2560,6,11,5,1
Process-226,5,795,795,866,9,71,62,2
Process-227,1,753,753,771,4,18,14,0
Process-228,1,3562,3562,3608,1,46,45,0
Process-229,4,2611,2611,2622,2,11,9,0
Process-230,5,4881,4881,4988,8,107,99,1
Process-231,4,5466,5466,5481,5,15,10,1
Process-232,3,3004,3004,3078,10,74,64,2
Process-233,1,1799,1799,2006,10,207,197,2
Process-234,3,1005,1005,1103,9,98,89,2
Process-235,2,4410,4410,4470,3,60,57,0
Process-236,1,3919,3919,3925,4,6,2,0
Process-237,3,2048,2048,2141,8,93,85,1
Process-238,2,3354,3354,3411,7,57,50,1
Process-239,2,84,84,130,5,46,41,1
Process-240,4,2704,2704,2723,3,19,16,0
Process-241,4,1701,1701,1779,6,78,72,1
Process-242,5,3574,3574,3636,8,62,54,1
Process-243,3,1532,1532,1575,4,43,39,0
Process-244,5,4096,4096,4112,3,16,13,0
Process-245,4,1259,1259,1415,8,156,148,1
Process-246,2,4966,4966,5018,1,52,51,0
Process-247,3,5146,5146,5199,4,53,49,0
Process-248,2,5478,5478,5518,10,40,30,2
Process-249,1,4670,4670,4870,9,200,191,2
Process-250,4,1351,1351,1427,3,76,73,0
Process-251,2,3322,3322,3353,2,31,29,0
Process-252,2,2916,2916,2917,1,1,0,0
Process-253,5,3863,3863,3864,1,1,0,0
Process-254,4,1506,1506,1634,9,128,119,2
Process-255,2,2387,2387,2395,8,8,0,1
Process-256,5,4760,4760,4888,8,128,120,1
Process-257,4,288,288,345,2,57,55,0
Process-258,2,4993,4993,5126,10,133,123,2
Process-259,2,2451,2451,2456,5,5,0,1
Process-260,5,2416,2416,2435,5,19,14,1
Process-261,3,63,63,96,9,33,24,2
Process-262,1,2417,2417,2442,7,25,18,1
Process-263,5,2508,2508,2530,7,22,15,1
Process-264,3,4275,4275,4294,4,19,15,0
Process-265,4,4156,4156,4213,9,57,48,2
Process-266,3,624,624,641,1,17,16,0
Process-267,3,1216,1216,1357,6,141,135,1
Process-268,3,4818,4818,4877,3,59,56,0
Process-269,5,124,124,199,8,75,67,1
Process-270,2,5479,5479,5497,1,18,17,0
Process-271,3,3937,3937,4009,10,72,62,2
Process-272,4,5479,5479,5498,1,19,18,0
Process-273,2,3300,3300,3331,3,31,28,0
Process-274,1,4282,4282,4312,3,30,27,0
Process-275,4,1375,1375,1443,3,68,65,0
Process-276,3,4903,4903,5054,9,151,142,2
Process-277,1,1888,1888,2028,6,140,134,1
Process-278,5,5289,5289,5325,2,36,34,0
Process-279,4,1930,1930,2004,3,74,71,0
Process-280,2,3085,3085,3137,2,52,50,0
Process-281,4,3971,3971,4007,2,36,34,0
Process-282,4,2620,2620,2659,10,39,29,2
Process-283,5,384,384,445,5,61,56,1
Process-284,5,4478,4478,4646,7,168,161,1
Process-285,4,686,686,705,8,19,11,1
Process-286,1,2803,2803,2819,2,16,14,0
Process-287,5,5286,5286,5355,8,69,61,1
Process-288,2,4236,4236,4256,2,20,18,0
Process-289,2,1639,1639,1660,2,21,19,0
Process-290,5,3384,3384,3459,5,75,70,1
Process-291,5,824,824,867,5,43,38,1
Process-292,3,1971,1971,2037,2,66,64,0
Process-293,4,527,527,561,3,34,31,0
Process-294,4,3334,3334,3442,10,108,98,2
Process-295,2,4274,4274,4323,5,49,44,1
Process-296,3,1271,1271,1424,7,153,146,1
Process-297,3,1902,1902,1980,3,78,75,0
Process-298,3,1108,1108,1157,1,49,48,0
Process-299,4,3062,3062,3172,6,110,104,1
Process-300,1,2245,2245,2246,1,1,0,0
Process-301,5,406,406,468,6,62,56,1
Process-302,1,4909,4909,4974,2,65,63,0
Process-303,2,1422,1422,1488,1,66,65,0
Process-304,4,4641,4641,4845,10,204,194,2
Process-305,4,1797,1797,1855,4,58,54,0
Process-306,4,16,16,25,3,9,6,0
Process-307,1,1838,1838,1912,4,74,70,0
Process-308,5,673,673,695,8,22,14,1
Process-309,4,3357,3357,3397,3,40,37,0
Process-310,5,2176,2176,2195,4,19,15,0
Process-311,5,1672,1672,1759,9,87,78,2
Process-312,5,5366,5366,5399,2,33,31,0
Process-313,5,5481,5481,5499,1,18,17,0
Process-314,1,3586,3586,3619,3,33,30,0
Process-315,5,3552,3552,3646,10,94,84,2
Process-316,4,3666,3666,3681,6,15,9,1
Process-317,3,3108,3108,3246,9,138,129,2
Process-318,5,2191,2191,2215,7,24,17,1
Process-319,5,3278,3278,3343,6,65,59,1
Process-320,1,1271,1271,1429,6,158,152,1
Process-321,1,4623,4623,4772,7,149,142,1
Process-322,3,1990,1990,2129,10,139,129,2
Process-323,2,2324,2324,2330,6,6,0,1
Process-324,2,345,345,453,9,108,99,2
Process-325,1,2348,2348,2378,9,30,21,2
Process-326,2,5000,5000,5091,6,91,85,1
Process-327,5,150,150,178,1,28,27,0
Process-328,4,1789,1789,1840,4,51,47,0
Process-329,4,4889,4889,5006,5,117,112,1
Process-330,4,4940,4940,5029,5,89,84,1
Process-331,3,2730,2730,2778,7,48,41,1
Process-332,4,104,104,187,10,83,73,2
Process-333,1,4228,4228,4247,3,19,16,0
Process-334,2,473,473,534,5,61,56,1
Process-335,2,3962,3962,3996,3,34,31,0
Process-336,2,2646,2646,2694,6,48,42,1
Process-337,1,4142,4142,4172,8,30,22,1
Process-338,1,3155,3155,3207,2,52,50,0
Process-339,2,4222,4222,4235,4,13,9,0
Process-340,2,2583,2583,2585,2,2,0,0
Process-341,2,5042,5042,5133,5,91,86,1
Process-342,5,2531,2531,2549,8,18,10,1
Process-343,3,5288,5288,5364,5,76,71,1
Process-344,3,1157,1157,1213,3,56,53,0
Process-345,1,1552,1552,1597,2,45,43,0
Process-346,4,2494,2494,2521,9,27,18,2
Process-347,5,3268,3268,3314,1,46,45,0
Process-348,5,4595,4595,4808,9,213,204,2
Process-349,2,3007,3007,3065,8,58,50,1
Process-350,2,2284,2284,2292,8,8,0,1
Process-351,2,2371,2371,2386,6,15,9,1
Process-352,1,105,105,164,7,59,52,1
Process-353,1,4500,4500,4577,4,77,73,0
Process-354,1,5062,5062,5112,1,50,49,0
Process-355,2,455,455,524,7,69,62,1
Process-356,4,2453,2453,2466,8,13,5,1
Process-357,5,5052,5052,5187,10,135,125,2
Process-358,5,4420,4420,4476,1,56,55,0
Process-359,2,1487,1487,1522,3,35,32,0
Process-360,2,980,980,1003,7,23,16,1
Process-361,5,1828,1828,2026,10,198,188,2
Process-362,5,1136,1136,1255,7,119,112,1
Process-363,2,1276,1276,1361,4,85,81,0
Process-364,3,5323,5323,5363,1,40,39,0
Process-365,2,2632,2632,2692,9,60,51,2
Process-366,5,2990,2990,3005,3,15,12,0
Process-367,1,1812,1812,1870,1,58,57,0
Process-368,5,133,133,168,4,35,31,0
Process-369,2,5012,5012,5099,8,87,79,1
Process-370,2,1401,1401,1474,2,73,71,0
Process-371,3,3356,3356,3478,9,122,113,2
Process-372,5,2294,2294,2324,10,30,20,2
Process-373,3,2589,2589,2606,8,17,9,1
Process-374,2,2973,2973,2994,7,21,14,1
Process-375,3,2595,2595,2610,3,15,12,0
Process-376,4,976,976,980,2,4,2,0
Process-377,1,4793,4793,4980,9,187,178,2
Process-378,3,1190,1190,1308,5,118,113,1
Process-379,2,2022,2022,2159,10,137,127,2
Process-380,3,3418,3418,3538,7,120,113,1
Process-381,4,5027,5027,5154,9,127,118,2
Process-382,1,4360,4360,4445,8,85,77,1
Process-383,2,4233,4233,4262,5,29,24,1
Process-384,2,240,240,291,4,51,47,0
Process-385,4,2111,2111,2183,7,72,65,1
Process-386,1,5066,5066,5153,8,87,79,1
Process-387,2,5037,5037,5132,6,95,89,1
Process-388,3,2294,2294,2322,6,28,22,1
Process-389,3,1197,1197,1417,10,220,210,2
Process-390,2,3826,3826,3834,3,8,5,0
Process-391,3,1756,1756,1935,9,179,170,2
Process-392,1,3544,3544,3620,5,76,71,1
Process-393,5,2589,2589,2620,10,31,21,2
Process-394,5,546,546,607,5,61,56,1
Process-395,1,945,945,952,1,7,6,0
Process-396,4,608,608,665,10,57,47,2
Process-397,3,2487,2487,2506,9,19,10,2
Process-398,3,2883,2883,2891,1,8,7,0
Process-399,1,4435,4435,4573,6,138,132,1
Process-400,4,3658,3658,3672,3,14,11,0
Process-401,1,3098,3098,3147,3,49,46,0
Process-402,3,3396,3396,3436,3,40,37,0
Process-403,4,1016,1016,1051,4,35,31,0
Process-404,3,1133,1133,1189,1,56,55,0
Process-405,1,5224,5224,5263,3,39,36,0
Process-406,2,3045,3045,3194,10,149,139,2
Process-407,4,4988,4988,5067,8,79,71,1
Process-408,1,4394,4394,4506,5,112,107,1
Process-409,2,1741,1741,1786,1,45,44,0
Process-410,1,3432,3432,3557,7,125,118,1
Process-411,5,4950,4950,5009,3,59,56,0
Process-412,5,179,179,270,5,91,86,1
Process-413,2,1968,1968,2031,3,63,60,0
Process-414,2,197,197,234,3,37,34,0
Process-415,3,2018,2018,2108,8,90,82,1
Process-416,1,3266,3266,3340,5,74,69,1
Process-417,5,5290,5290,5401,10,111,101,2
Process-418,1,3057,3057,3156,6,99,93,1
Process-419,3,4519,4519,4615,4,96,92,0
Process-420,4,2620,2620,2634,1,14,13,0
Process-421,1,2270,2270,2278,7,8,1,1
Process-422,2,1134,1134,1195,2,61,59,0
Process-423,2,2880,2880,2896,9,16,7,2
Process-424,5,5422,5422,5442,7,20,13,1
Process-425,2,2651,2651,2683,4,32,28,0
Process-426,3,3891,3891,3906,8,15,7,1
Process-427,1,160,160,240,6,80,74,1
Process-428,3,4893,4893,5011,6,118,112,1
Process-429,1,4880,4880,4990,6,110,104,1
Process-430,5,2056,2056,2096,3,40,37,0
Process-431,1,442,442,506,8,64,56,1
Process-432,2,2391,2391,2398,3,7,4,0
Process-433,3,2500,2500,2516,6,16,10,1
Process-434,3,2767,2767,2820,9,53,44,2
Process-435,3,5139,5139,5239,6,100,94,1
Process-436,1,529,529,614,9,85,76,2
Process-437,4,1842,1842,1990,6,148,142,1
Process-438,2,3821,3821,3840,6,19,13,1
Process-439,4,3430,3430,3559,6,129,123,1
Process-440,2,2064,2064,2153,7,89,82,1
Process-441,1,4433,4433,4657,10,224,214,2
Process-442,2,5299,5299,5404,9,105,96,2
Process-443,2,1583,1583,1621,4,38,34,0
Process-444,2,4669,4669,4872,9,203,194,2
Process-445,1,4341,4341,4428,7,87,80,1
Process-446,4,4060,4060,4077,4,17,13,0
Process-447,2,4053,4053,4078,5,25,20,1
Process-448,3,610,610,636,4,26,22,0
Process-449,4,4380,4380,4563,9,183,174,2
Process-450,2,1170,1170,1282,5,112,107,1
Process-451,4,3452,3452,3571,8,119,111,1
Process-452,4,3519,3519,3574,2,55,53,0
Process-453,4,1290,1290,1500,10,210,200,2
Process-454,2,2875,2875,2886,3,11,8,0
Process-455,4,2056,2056,2174,9,118,109,2
Process-456,3,3633,3633,3658,1,25,24,0
Process-457,3,3,3,6,3,3,0,0
Process-458,2,4218,4218,4244,6,26,20,1
Process-459,4,153,153,181,3,28,25,0
Process-460,2,1719,1719,1822,8,103,95,1
Process-461,3,3302,3302,3367,8,65,57,1
Process-462,1,2583,2583,2602,9,19,10,2
Process-463,3,711,711,721,3,10,7,0
Process-464,1,5462,5462,5469,2,7,5,0
Process-465,1,442,442,479,3,37,34,0
Process-466,2,904,904,906,2,2,0,0
Process-467,5,4057,4057,4091,9,34,25,2
Process-468,5,741,741,793,9,52,43,2
Process-469,3,2779,2779,2829,9,50,41,2
Process-470,4,3302,3302,3377,8,75,67,1
Process-471,2,4163,4163,4180,3,17,14,0
Process-472,2,349,349,434,5,85,80,1
Process-473,1,3263,3263,3306,1,43,42,0
Process-474,5,3729,3729,3736,7,7,0,1
Process-475,3,3290,3290,3354,5,64,59,1
Process-476,3,4707,4707,4850,5,143,138,1
Process-477,4,4778,4778,4854,4,76,72,0
Process-478,5,5181,5181,5270,7,89,82,1
Process-479,5,1603,1603,1637,2,34,32,0
Process-480,2,2626,2626,2653,6,27,21,1
Process-481,5,2350,2350,2373,8,23,15,1
Process-482,1,5046,5046,5139,6,93,87,1
Process-483,3,66,66,100,9,34,25,2
Process-484,3,1940,1940,2060,7,120,113,1
Process-485,1,2833,2833,2858,8,25,17,1
Process-486,1,1127,1127,1184,4,57,53,0
Process-487,2,189,189,281,6,92,86,1
Process-488,3,4653,4653,4785,8,132,124,1
Process-489,1,1132,1132,1188,4,56,52,0
Process-490,3,1870,1870,2017,6,147,141,1
Process-491,4,3612,3612,3659,5,47,42,1
Process-492,4,3434,3434,3500,2,66,64,0
Process-493,3,288,288,347,2,59,57,0
Process-494,4,3692,3692,3708,10,16,6,2
Process-495,1,4496,4496,4654,7,158,151,1
Process-496,3,4275,4275,4301,3,26,23,0
Process-497,2,3324,3324,3356,2,32,30,0
Process-498,5,1215,1215,1364,7,149,142,1
Process-499,3,2034,2034,2075,2,41,39,0
Process-500,5,2147,2147,2211,10,64,54,2
Process-501,5,3603,3603,3663,9,60,51,2
Process-502,1,3926,3926,3929,3,3,0,0
Process-503,3,4441,4441,4505,1,64,63,0
Process-504,4,3198,3198,3284,7,86,79,1
Process-505,3,5293,5293,5372,5,79,74,1
Process-506,3,456,456,495,4,39,35,0
Process-507,1,2286,2286,2304,7,18,11,1
Process-508,3,1254,1254,1390,5,136,131,1
Process-509,2,3830,3830,3856,8,26,18,1
Process-510,5,4369,4369,4525,9,156,147,2
Process-511,3,3967,3967,4026,6,59,53,1
Process-512,4,916,916,920,2,4,2,0
Process-513,2,3214,3214,3323,9,109,100,2
Process-514,5,1441,1441,1496,4,55,51,0
Process-515,5,2165,2165,2187,1,22,21,0
Process-516,1,4094,4094,4140,9,46,37,2
Process-517,3,1602,1602,1658,8,56,48,1
Process-518,1,3312,3312,3341,1,29,28,0
Process-519,5,165,165,250,6,85,79,1
Process-520,4,1657,1657,1687,8,30,22,1
Process-521,4,3669,3669,3679,2,10,8,0
Process-522,4,975,975,1014,9,39,30,2
Process-523,2,1769,1769,1830,4,61,57,0
Process-524,1,3126,3126,3180,4,54,50,0
Process-525,4,2950,2950,2959,9,9,0,2
Process-526,5,1373,1373,1492,7,119,112,1
Process-527,3,2329,2329,2355,6,26,20,1
Process-528,5,3031,3031,3123,7,92,85,1
Process-529,5,1121,1121,1226,8,105,97,1
Process-530,5,4382,4382,4436,4,54,50,0
Process-531,1,2415,2415,2425,4,10,6,0
Process-532,5,5137,5137,5173,4,36,32,0
Process-533,5,3232,3232,3273,4,41,37,0
Process-534,4,1286,1286,1374,4,88,84,0
Process-535,3,2122,2122,2162,1,40,39,0
Process-536,2,3041,3041,3082,4,41,37,0
Process-537,5,1597,1597,1633,4,36,32,0
Process-538,3,1356,1356,1489,5,133,128,1
Process-539,4,3483,3483,3546,2,63,61,0
Process-540,2,196,196,282,5,86,81,1
Process-541,2,4022,4022,4043,3,21,18,0
Process-542,2,5344,5344,5385,1,41,40,0
Process-543,4,2567,2567,2573,4,6,2,0
Process-544,4,3613,3613,3644,4,31,27,0
Process-545,1,4291,4291,4322,1,31,30,0
Process-546,1,4601,4601,4747,6,146,140,1
Process-547,1,3330,3330,3429,10,99,89,2
Process-548,5,238,238,287,1,49,48,0
Process-549,3,155,155,191,4,36,32,0
Process-550,3,1673,1673,1769,10,96,86,2
Process-551,2,5447,5447,5459,10,12,2,2
Process-552,1,795,795,856,6,61,55,1
Process-553,2,5477,5477,5523,10,46,36,2
Process-554,4,5468,5468,5480,2,12,10,0
Process-555,2,1976,1976,2039,2,63,61,0
Process-556,2,3461,3461,3526,1,65,64,0
Process-557,3,2774,2774,2795,3,21,18,0
Process-558,3,4333,4333,4393,5,60,55,1
Process-559,4,779,779,834,8,55,47,1
Process-560,4,239,239,348,5,109,104,1
Process-561,4,494,494,529,1,35,34,0
Process-562,3,1149,1149,1265,6,116,110,1
Process-563,5,3403,3403,3507,8,104,96,1
Process-564,1,4038,4038,4058,3,20,17,0
Process-565,2,4285,4285,4348,8,63,55,1
Process-566,1,3008,3008,3076,8,68,60,1
Process-567,1,4420,4420,4546,5,126,121,1
Process-568,1,3059,3059,3170,6,111,105,1
Process-569,3,3415,3415,3462,3,47,44,0
Process-570,5,3256,3256,3302,4,46,42,0
Process-571,2,1923,1923,2000,2,77,75,0
Process-572,3,1462,1462,1510,4,48,44,0
Process-573,4,3422,3422,3590,10,168,158,2
Process-574,2,4420,4420,4647,9,227,218,2
Process-575,2,4402,4402,4598,10,196,186,2
Process-576,5,3100,3100,3243,10,143,133,2
Process-577,4,3522,3522,3577,3,55,52,0
Process-578,1,426,426,452,1,26,25,0
Process-579,3,4450,4450,4607,6,157,151,1
Process-580,3,2177,2177,2212,5,35,30,1
Process-581,3,3875,3875,3878,3,3,0,0
Process-582,5,3876,3876,3882,4,6,2,0
Process-583,1,1794,1794,1849,4,55,51,0
Process-584,2,3232,3232,3277,4,45,41,0
Process-585,1,3143,3143,3233,8,90,82,1
Process-586,4,2935,2935,2936,1,1,0,0
Process-587,5,1375,1375,1498,6,123,117,1
Process-588,5,1029,1029,1110,7,81,74,1
Process-589,5,4375,4375,4421,3,46,43,0
Process-590,1,1703,1703,1832,9,129,120,2
Process-591,2,4317,4317,4388,5,71,66,1
