Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-97,2,4679,4679,4685,6,6,0,1
Process-98,4,4435,4435,4438,3,3,0,0
Process-99,4,5296,5296,5309,8,13,5,1
Process-100,3,31,31,51,7,20,13,1
Process-101,5,5042,5042,5066,7,24,17,1
Process-102,1,4112,4112,4148,2,36,34,0
Process-103,4,2025,2025,2045,4,20,16,0
Process-104,1,1288,1288,1297,9,9,0,2
Process-105,3,3995,3995,4046,1,51,50,0
Process-106,5,491,491,500,5,9,4,1
Process-107,2,1250,1250,1259,7,9,2,1
Process-108,5,737,737,753,6,16,10,1
Process-109,2,5083,5083,5097,6,14,8,1
Process-110,5,3014,3014,3036,3,22,19,0
Process-111,2,92,92,109,1,17,16,0
Process-112,2,5011,5011,5024,8,13,5,1
Process-113,4,409,409,417,4,8,4,0
Process-114,1,4425,4425,4434,9,9,0,2
Process-115,1,1348,1348,1373,7,25,18,1
Process-116,4,4917,4917,4943,8,26,18,1
Process-117,3,4085,4085,4163,7,78,71,1
Process-118,3,5238,5238,5258,8,20,12,1
Process-119,4,2847,2847,2865,7,18,11,1
Process-120,3,4355,4355,4360,1,5,4,0
Process-121,4,996,996,1029,10,33,23,2
Process-122,1,281,281,289,4,8,4,0
Process-123,5,286,286,291,2,5,3,0
Process-124,1,2654,2654,2660,2,6,4,0
Process-125,1,3292,3292,3310,9,18,9,2
Process-126,2,3870,3870,3889,2,19,17,0
Process-127,4,4752,4752,4761,4,9,5,0
Process-128,5,3761,3761,3770,5,9,4,1
Process-129,3,5407,5407,5414,4,7,3,0
Process-130,2,982,982,1001,2,19,17,0
Process-131,4,1735,1735,1742,2,7,5,0
Process-132,1,3142,3142,3145,3,3,0,0
Process-133,2,4228,4228,4250,5,22,17,1
Process-134,1,4178,4178,4220,6,42,36,1
Process-135,5,541,541,550,7,9,2,1
Process-136,1,5457,5457,5465,8,8,0,1
Process-137,5,197,197,201,4,4,0,0
Process-138,3,2442,2442,2458,5,16,11,1
Process-139,4,4738,4738,4744,3,6,3,0
Process-140,1,4284,4284,4315,9,31,22,2
Process-141,5,2475,2475,2476,1,1,0,0
Process-142,3,671,671,686,9,15,6,2
Process-143,5,1902,1902,1907,5,5,0,1
Process-144,5,1094,1094,1098,4,4,0,0
Process-145,5,914,914,925,10,11,1,2
Process-146,1,2348,2348,2356,4,8,4,0
Process-147,2,4809,4809,4817,8,8,0,1
Process-148,4,3636,3636,3664,8,28,20,1
Process-149,5,5427,5427,5440,9,13,4,2
Process-150,3,5099,5099,5118,8,19,11,1
Process-151,2,1353,1353,1393,9,40,31,2
Process-152,1,3960,3960,4054,8,94,86,1
Process-153,3,3920,3920,3948,4,28,24,0
Process-154,5,2841,2841,2853,8,12,4,1
Process-155,1,3018,3018,3041,3,23,20,0
Process-156,5,382,382,388,6,6,0,1
Process-157,1,5253,5253,5278,7,25,18,1
Process-158,1,3204,3204,3238,6,34,28,1
Process-159,5,3919,3919,3982,5,63,58,1
Process-160,5,5154,5154,5178,4,24,20,0
Process-161,5,3556,3556,3566,4,10,6,0
Process-162,2,1732,1732,1749,9,17,8,2
Process-163,3,3167,3167,3178,1,11,10,0
Process-164,4,1779,1779,1798,7,19,12,1
Process-165,1,5407,5407,5422,8,15,7,1
Process-166,1,3578,3578,3589,7,11,4,1
Process-167,1,534,534,541,1,7,6,0
Process-168,2,770,770,780,8,10,2,1
Process-169,1,4636,4636,4649,7,13,6,1
Process-170,4,1123,1123,1142,7,19,12,1
Process-171,4,2290,2290,2306,2,16,14,0
Process-172,4,3909,3909,3991,10,82,72,2
Process-173,3,5113,5113,5131,2,18,16,0
Process-174,1,3547,3547,3554,4,7,3,0
Process-175,2,1123,1123,1144,6,21,15,1
Process-176,3,4649,4649,4663,8,14,6,1
Process-177,2,926,926,938,2,12,10,0
Process-178,3,4327,4327,4334,7,7,0,1
Process-179,2,3442,3442,3489,9,47,38,2
Process-180,4,2919,2919,2927,4,8,4,0
Process-181,5,2586,2586,2612,9,26,17,2
Process-182,4,4152,4152,4199,5,47,42,1
Process-183,1,438,438,464,9,26,17,2
Process-184,1,896,896,910,10,14,4,2
Process-185,5,4440,4440,4454,10,14,4,2
Process-186,4,1518,1518,1533,8,15,7,1
Process-187,2,1883,1883,1897,8,14,6,1
Process-188,3,2974,2974,3003,9,29,20,2
Process-189,3,4401,4401,4418,10,17,7,2
Process-190,3,2160,2160,2175,5,15,10,1
Process-191,4,3255,3255,3265,1,10,9,0
Process-192,2,5199,5199,5214,5,15,10,1
Process-193,5,4382,4382,4384,2,2,0,0
Process-194,3,3926,3926,3989,5,63,58,1
Process-195,4,3507,3507,3536,8,29,21,1
Process-196,5,5449,5449,5457,7,8,1,1
Process-197,5,3937,3937,3973,2,36,34,0
Process-198,5,3752,3752,3757,5,5,0,1
Process-199,4,794,794,805,10,11,1,2
Process-200,3,3578,3578,3594,5,16,11,1
Process-201,2,3938,3938,4023,7,85,78,1
Process-202,3,2296,2296,2345,9,49,40,2
Process-203,1,3306,3306,3317,7,11,4,1
Process-204,4,5105,5105,5145,10,40,30,2
Process-205,2,3115,3115,3131,3,16,13,0
Process-206,3,1417,1417,1440,5,23,18,1
Process-207,4,2717,2717,2727,7,10,3,1
Process-208,1,923,923,929,4,6,2,0
Process-209,2,1178,1178,1206,2,28,26,0
Process-210,1,3344,3344,3352,2,8,6,0
Process-211,5,3416,3416,3422,2,6,4,0
Process-212,4,2186,2186,2190,4,4,0,0
Process-213,5,5366,5366,5391,6,25,19,1
Process-214,1,825,825,843,8,18,10,1
Process-215,5,2247,2247,2269,2,22,20,0
Process-216,5,3256,3256,3273,6,17,11,1
Process-217,4,1158,1158,1166,7,8,1,1
Process-218,3,4840,4840,4884,8,44,36,1
Process-219,2,1347,1347,1374,5,27,22,1
Process-220,1,1645,1645,1651,6,6,0,1
Process-221,1,1871,1871,1875,3,4,1,0
Process-222,3,4658,4658,4672,9,14,5,2
Process-223,3,683,683,706,6,23,17,1
Process-224,2,3341,3341,3350,8,9,1,1
Process-225,1,1138,1138,1145,1,7,6,0
Process-226,2,4113,4113,4175,8,62,54,1
Process-227,2,4414,4414,4425,7,11,4,1
Process-228,2,923,923,932,3,9,6,0
Process-229,5,262,262,274,10,12,2,2
Process-230,2,3520,3520,3537,1,17,16,0
Process-231,1,2786,2786,2807,7,21,14,1
Process-232,3,3986,3986,4091,6,105,99,1
Process-233,2,2795,2795,2827,10,32,22,2
Process-234,1,2846,2846,2862,3,16,13,0
Process-235,3,1111,1111,1127,3,16,13,0
Process-236,2,104,104,160,9,56,47,2
Process-237,5,4684,4684,4700,8,16,8,1
Process-238,1,3583,3583,3596,2,13,11,0
Process-239,5,971,971,1003,6,32,26,1
Process-240,3,5289,5289,5292,3,3,0,0
Process-241,4,109,109,133,4,24,20,0
Process-242,3,2000,2000,2017,1,17,16,0
Process-243,2,3046,3046,3081,7,35,28,1
Process-244,2,4096,4096,4136,4,40,36,0
Process-245,1,2413,2413,2415,2,2,0,0
Process-246,4,3160,3160,3177,9,17,8,2
Process-247,5,2529,2529,2540,1,11,10,0
Process-248,1,2133,2133,2156,10,23,13,2
Process-249,3,2559,2559,2589,8,30,22,1
Process-250,2,2171,2171,2184,9,13,4,2
Process-251,1,3665,3665,3671,2,6,4,0
Process-252,4,26,26,40,10,14,4,2
Process-253,2,4502,4502,4529,9,27,18,2
Process-254,5,178,178,181,3,3,0,0
Process-255,1,2756,2756,2773,9,17,8,2
Process-256,5,4829,4829,4844,5,15,10,1
Process-257,5,676,676,690,8,14,6,1
Process-258,1,5022,5022,5050,6,28,22,1
Process-259,5,4978,4978,4984,4,6,2,0
Process-260,1,2894,2894,2900,6,6,0,1
Process-261,3,2275,2275,2293,2,18,16,0
Process-262,3,2694,2694,2708,4,14,10,0
Process-263,4,462,462,467,3,5,2,0
Process-264,3,1515,1515,1524,7,9,2,1
Process-265,3,497,497,511,8,14,6,1
Process-266,4,4715,4715,4719,4,4,0,0
Process-267,1,5197,5197,5213,9,16,7,2
Process-268,2,4243,4243,4279,9,36,27,2
Process-269,1,2770,2770,2790,8,20,12,1
Process-270,3,824,824,831,7,7,0,1
Process-271,2,2312,2312,2322,2,10,8,0
Process-272,1,3675,3675,3681,6,6,0,1
Process-273,2,1077,1077,1079,2,2,0,0
Process-274,4,3269,3269,3282,9,13,4,2
Process-275,4,3998,3998,4141,10,143,133,2
Process-276,1,1267,1267,1271,4,4,0,0
Process-277,5,1094,1094,1116,10,22,12,2
Process-278,2,100,100,143,5,43,38,1
Process-279,2,4591,4591,4606,8,15,7,1
Process-280,5,2635,2635,2651,8,16,8,1
Process-281,5,3933,3933,4055,9,122,113,2
Process-282,5,493,493,499,2,6,4,0
Process-283,5,1806,1806,1811,5,5,0,1
Process-284,1,141,141,168,6,27,21,1
Process-285,5,1846,1846,1849,3,3,0,0
Process-286,1,261,261,264,3,3,0,0
Process-287,5,3118,3118,3141,9,23,14,2
Process-288,1,2408,2408,2409,1,1,0,0
Process-289,4,3178,3178,3210,6,32,26,1
Process-290,4,3825,3825,3830,1,5,4,0
Process-291,5,5323,5323,5334,5,11,6,1
Process-292,3,4245,4245,4261,3,16,13,0
Process-293,4,827,827,850,7,23,16,1
Process-294,3,2104,2104,2121,6,17,11,1
Process-295,2,4466,4466,4474,8,8,0,1
Process-296,4,2437,2437,2445,6,8,2,1
Process-297,3,2373,2373,2392,5,19,14,1
Process-298,2,1850,1850,1867,9,17,8,2
Process-299,4,3870,3870,3915,6,45,39,1
Process-300,5,5420,5420,5427,1,7,6,0
Process-301,4,2792,2792,2804,1,12,11,0
Process-302,2,1882,1882,1898,5,16,11,1
Process-303,3,1171,1171,1196,3,25,22,0
Process-304,1,4563,4563,4574,4,11,7,0
Process-305,1,4645,4645,4653,4,8,4,0
Process-306,2,1154,1154,1159,5,5,0,1
Process-307,2,629,629,647,9,18,9,2
Process-308,4,511,511,512,1,1,0,0
Process-309,3,3025,3025,3078,10,53,43,2
Process-310,3,4041,4041,4129,6,88,82,1
Process-311,2,3192,3192,3204,2,12,10,0
Process-312,3,3757,3757,3758,1,1,0,0
Process-313,5,4195,4195,4218,1,23,22,0
Process-314,5,4228,4228,4254,8,26,18,1
Process-315,2,4045,4045,4132,7,87,80,1
Process-316,2,4443,4443,4460,10,17,7,2
Process-317,4,1677,1677,1690,4,13,9,0
Process-318,3,5231,5231,5250,10,19,9,2
Process-319,3,4224,4224,4234,4,10,6,0
Process-320,3,3633,3633,3660,5,27,22,1
Process-321,2,711,711,719,1,8,7,0
Process-322,3,4184,4184,4224,7,40,33,1
Process-323,1,1399,1399,1427,7,28,21,1
Process-324,2,3640,3640,3668,7,28,21,1
Process-325,2,517,517,529,5,12,7,1
Process-326,5,4778,4778,4782,4,4,0,0
Process-327,2,1392,1392,1410,7,18,11,1
Process-328,4,5491,5491,5502,10,11,1,2
Process-329,2,1137,1137,1147,2,10,8,0
Process-330,1,3464,3464,3517,9,53,44,2
Process-331,4,801,801,807,2,6,4,0
Process-332,4,359,359,363,4,4,0,0
Process-333,4,5024,5024,5052,6,28,22,1
Process-334,3,1258,1258,1264,3,6,3,0
Process-335,3,4684,4684,4703,7,19,12,1
Process-336,1,5325,5325,5337,7,12,5,1
Process-337,5,2203,2203,2216,4,13,9,0
Process-338,3,2662,2662,2675,1,13,12,0
Process-339,3,768,768,772,3,4,1,0
Process-340,5,5360,5360,5379,8,19,11,1
Process-341,4,1520,1520,1529,1,9,8,0
Process-342,2,1273,1273,1281,8,8,0,1
Process-343,3,3659,3659,3669,1,10,9,0
Process-344,3,4492,4492,4495,3,3,0,0
Process-345,1,3541,3541,3550,8,9,1,1
Process-346,4,4839,4839,4864,5,25,20,1
Process-347,3,4213,4213,4237,7,24,17,1
Process-348,5,4562,4562,4575,9,13,4,2
Process-349,1,3846,3846,3862,4,16,12,0
Process-350,5,5334,5334,5341,4,7,3,0
Process-351,2,5401,5401,5408,3,7,4,0
Process-352,1,2293,2293,2310,4,17,13,0
Process-353,4,2053,2053,2103,10,50,40,2
Process-354,5,2340,2340,2346,1,6,5,0
Process-355,1,699,699,724,9,25,16,2
Process-356,3,2042,2042,2057,3,15,12,0
Process-357,4,942,942,956,4,14,10,0
Process-358,4,2521,2521,2543,7,22,15,1
Process-359,5,2762,2762,2786,10,24,14,2
Process-360,2,4855,4855,4868,4,13,9,0
Process-361,4,1676,1676,1686,6,10,4,1
Process-362,5,2222,2222,2267,6,45,39,1
Process-363,1,916,916,923,1,7,6,0
Process-364,5,1558,1558,1565,2,7,5,0
Process-365,5,3073,3073,3083,2,10,8,0
Process-366,2,4595,4595,4616,7,21,14,1
Process-367,2,4349,4349,4359,8,10,2,1
Process-368,2,4936,4936,4944,1,8,7,0
Process-369,1,2535,2535,2558,6,23,17,1
Process-370,1,2486,2486,2494,4,8,4,0
Process-371,1,712,712,729,9,17,8,2
Process-372,5,5155,5155,5187,5,32,27,1
Process-373,3,2511,2511,2552,9,41,32,2
Process-374,3,4739,4739,4748,4,9,5,0
Process-375,2,897,897,911,5,14,9,1
Process-376,1,2326,2326,2358,10,32,22,2
Process-377,3,1337,1337,1354,8,17,9,1
Process-378,5,1335,1335,1338,1,3,2,0
Process-379,2,2131,2131,2146,8,15,7,1
Process-380,5,4858,4858,4902,10,44,34,2
Process-381,1,4885,4885,4907,5,22,17,1
Process-382,1,5048,5048,5063,4,15,11,0
Process-383,5,3368,3368,3382,10,14,4,2
Process-384,4,3795,3795,3803,2,8,6,0
Process-385,3,2788,2788,2802,4,14,10,0
Process-386,1,866,866,876,1,10,9,0
Process-387,5,4858,4858,4891,5,33,28,1
Process-388,5,3409,3409,3424,10,15,5,2
Process-389,1,3408,3408,3412,4,4,0,0
Process-390,5,5085,5085,5098,5,13,8,1
Process-391,2,445,445,461,4,16,12,0
Process-392,3,3516,3516,3542,7,26,19,1
Process-393,1,3933,3933,4065,10,132,122,2
Process-394,5,797,797,803,1,6,5,0
Process-395,2,938,938,958,5,20,15,1
Process-396,5,3251,3251,3260,2,9,7,0
Process-397,3,5107,5107,5139,8,32,24,1
Process-398,1,1960,1960,1961,1,1,0,0
Process-399,2,2068,2068,2114,10,46,36,2
Process-400,4,3210,3210,3258,10,48,38,2
Process-401,2,4807,4807,4809,2,2,0,0
Process-402,3,2656,2656,2683,8,27,19,1
Process-403,5,3945,3945,3988,2,43,41,0
Process-404,3,3445,3445,3474,5,29,24,1
Process-405,2,4728,4728,4730,2,2,0,0
Process-406,4,3596,3596,3619,8,23,15,1
Process-407,2,2100,2100,2112,2,12,10,0
Process-408,3,4826,4826,4848,8,22,14,1
Process-409,2,3861,3861,3875,2,14,12,0
Process-410,5,3336,3336,3342,6,6,0,1
Process-411,5,1407,1407,1442,10,35,25,2
Process-412,1,4012,4012,4107,8,95,87,1
Process-413,5,875,875,890,10,15,5,2
Process-414,3,2663,2663,2679,4,16,12,0
Process-415,1,4970,4970,4980,10,10,0,2
Process-416,1,5062,5062,5085,7,23,16,1
Process-417,1,2874,2874,2886,6,12,6,1
Process-418,5,4255,4255,4274,4,19,15,0
Process-419,4,4478,4478,4483,5,5,0,1
Process-420,3,2995,2995,3025,7,30,23,1
Process-421,3,3037,3037,3053,3,16,13,0
Process-422,5,4579,4579,4584,5,5,0,1
Process-423,1,2211,2211,2222,2,11,9,0
Process-424,3,1102,1102,1128,9,26,17,2
Process-425,5,3697,3697,3702,4,5,1,0
Process-426,5,2080,2080,2101,2,21,19,0
Process-427,4,2485,2485,2497,3,12,9,0
Process-428,4,2703,2703,2715,7,12,5,1
Process-429,2,2799,2799,2813,2,14,12,0
Process-430,4,4748,4748,4753,5,5,0,1
Process-431,5,3548,3548,3568,10,20,10,2
Process-432,5,3853,3853,3887,7,34,27,1
Process-433,5,3929,3929,3998,7,69,62,1
Process-434,1,3224,3224,3245,3,21,18,0
Process-435,5,2127,2127,2134,7,7,0,1
Process-436,4,2457,2457,2464,1,7,6,0
Process-437,4,301,301,308,7,7,0,1
Process-438,1,3476,3476,3516,8,40,32,1
Process-439,2,4680,4680,4687,2,7,5,0
Process-440,3,2655,2655,2688,9,33,24,2
Process-441,2,5397,5397,5410,6,13,7,1
Process-442,5,1361,1361,1378,4,17,13,0
Process-443,2,5446,5446,5450,4,4,0,0
Process-444,1,2295,2295,2334,6,39,33,1
Process-445,5,5191,5191,5194,1,3,2,0
Process-446,5,2235,2235,2291,10,56,46,2
Process-447,4,1596,1596,1604,8,8,0,1
Process-448,3,3039,3039,3059,2,20,18,0
Process-449,4,1809,1809,1814,3,5,2,0
Process-450,4,5458,5458,5474,5,16,11,1
Process-451,4,442,442,453,3,11,8,0
Process-452,5,1243,1243,1249,2,6,4,0
Process-453,1,2539,2539,2581,10,42,32,2
Process-454,3,1981,1981,1985,4,4,0,0
Process-455,3,851,851,867,7,16,9,1
Process-456,2,5058,5058,5082,8,24,16,1
Process-457,3,5304,5304,5312,3,8,5,0
Process-458,5,1487,1487,1492,3,5,2,0
Process-459,3,2443,2443,2459,5,16,11,1
Process-460,3,637,637,653,6,16,10,1
Process-461,2,54,54,76,6,22,16,1
Process-462,5,4027,4027,4122,7,95,88,1
Process-463,2,4927,4927,4939,3,12,9,0
Process-464,1,288,288,293,2,5,3,0
Process-465,1,5294,5294,5297,3,3,0,0
Process-466,2,2622,2622,2643,10,21,11,2
Process-467,5,3833,3833,3839,1,6,5,0
Process-468,5,3161,3161,3182,8,21,13,1
Process-469,4,5109,5109,5125,3,16,13,0
Process-470,4,3511,3511,3539,6,28,22,1
Process-471,4,2040,2040,2076,9,36,27,2
Process-472,2,4669,4669,4674,2,5,3,0
Process-473,5,5131,5131,5173,6,42,36,1
Process-474,3,2116,2116,2122,1,6,5,0
Process-475,1,279,279,285,6,6,0,1
Process-476,3,2709,2709,2718,3,9,6,0
Process-477,3,1736,1736,1751,6,15,9,1
Process-478,2,3474,3474,3508,8,34,26,1
Process-479,4,5418,5418,5429,6,11,5,1
Process-480,2,3005,3005,3029,4,24,20,0
Process-481,4,3285,3285,3297,8,12,4,1
Process-482,4,1164,1164,1217,9,53,44,2
Process-483,4,2028,2028,2075,10,47,37,2
Process-484,5,5361,5361,5389,6,28,22,1
Process-485,5,5007,5007,5016,6,9,3,1
Process-486,4,5193,5193,5198,4,5,1,0
Process-487,4,5253,5253,5279,5,26,21,1
Process-488,5,841,841,852,1,11,10,0
Process-489,2,490,490,493,3,3,0,0
Process-490,4,1992,1992,2013,7,21,14,1
Process-491,2,3845,3845,3877,6,32,26,1
Process-492,1,3108,3108,3136,9,28,19,2
Process-493,5,5120,5120,5183,9,63,54,2
Process-494,3,1161,1161,1211,9,50,41,2
Process-495,1,2202,2202,2236,10,34,24,2
Process-496,1,1385,1385,1397,4,12,8,0
Process-497,1,3966,3966,4070,5,104,99,1
Process-498,1,343,343,351,8,8,0,1
Process-499,1,4121,4121,4182,5,61,56,1
Process-500,3,4039,4039,4089,3,50,47,0
Process-501,4,223,223,232,9,9,0,2
Process-502,1,3843,3843,3850,2,7,5,0
Process-503,1,4534,4534,4541,2,7,5,0
Process-504,4,4309,4309,4325,9,16,7,2
Process-505,4,3285,3285,3301,8,16,8,1
Process-506,1,626,626,633,7,7,0,1
Process-507,5,3771,3771,3797,9,26,17,2
Process-508,5,958,958,986,8,28,20,1
Process-509,1,2311,2311,2340,8,29,21,1
Process-510,3,862,862,877,5,15,10,1
Process-511,4,318,318,323,1,5,4,0
Process-512,3,1171,1171,1216,6,45,39,1
Process-513,1,1997,1997,2022,7,25,18,1
Process-514,5,4791,4791,4796,5,5,0,1
Process-515,3,3176,3176,3198,5,22,17,1
Process-516,5,4395,4395,4405,10,10,0,2
Process-517,5,231,231,234,2,3,1,0
Process-518,5,3892,3892,3940,6,48,42,1
Process-519,4,317,317,322,5,5,0,1
Process-520,1,4905,4905,4916,3,11,8,0
Process-521,1,5476,5476,5477,1,1,0,0
Process-522,1,3770,3770,3796,10,26,16,2
Process-523,3,3957,3957,3995,4,38,34,0
Process-524,1,3222,3222,3240,2,18,16,0
Process-525,3,1685,1685,1693,2,8,6,0
Process-526,5,2192,2192,2205,7,13,6,1
Process-527,1,1081,1081,1090,9,9,0,2
Process-528,5,1280,1280,1284,3,4,1,0
Process-529,3,2424,2424,2431,7,7,0,1
Process-530,4,4616,4616,4634,9,18,9,2
Process-531,3,5219,5219,5223,4,4,0,0
Process-532,5,3438,3438,3463,10,25,15,2
Process-533,2,832,832,856,8,24,16,1
Process-534,1,3651,3651,3665,1,14,13,0
Process-535,1,436,436,450,10,14,4,2
Process-536,1,49,49,77,9,28,19,2
Process-537,4,3936,3936,4072,10,136,126,2
Process-538,3,3980,3980,4031,4,51,47,0
Process-539,3,1996,1996,2006,1,10,9,0
Process-540,1,2076,2076,2110,6,34,28,1
Process-541,5,1655,1655,1669,10,14,4,2
Process-542,1,3883,3883,3949,9,66,57,2
Process-543,5,2277,2277,2312,6,35,29,1
Process-544,2,2997,2997,3010,3,13,10,0
Process-545,2,1722,1722,1725,3,3,0,0
Process-546,2,2379,2379,2393,5,14,9,1
Process-547,2,4634,4634,4642,8,8,0,1
Process-548,2,4282,4282,4310,9,28,19,2
Process-549,3,2870,2870,2876,6,6,0,1
Process-550,1,1402,1402,1415,1,13,12,0
Process-551,1,82,82,102,7,20,13,1
Process-552,5,2509,2509,2527,10,18,8,2
Process-553,1,1363,1363,1398,9,35,26,2
Process-554,3,1770,1770,1787,6,17,11,1
Process-555,5,3778,3778,3801,8,23,15,1
Process-556,1,3393,3393,3400,4,7,3,0
Process-557,4,3844,3844,3873,7,29,22,1
Process-558,1,206,206,213,7,7,0,1
Process-559,1,3226,3226,3247,2,21,19,0
Process-560,5,1931,1931,1939,8,8,0,1
Process-561,2,5134,5134,5174,5,40,35,1
Process-562,2,516,516,524,8,8,0,1
Process-563,3,365,365,367,2,2,0,0
Process-564,4,4731,4731,4741,10,10,0,2
Process-565,1,599,599,604,5,5,0,1
Process-566,5,1658,1658,1674,5,16,11,1
Process-567,2,3841,3841,3854,4,13,9,0
Process-568,3,2003,2003,2041,7,38,31,1
Process-569,1,2841,2841,2855,6,14,8,1
Process-570,5,2997,2997,3050,9,53,44,2
Process-571,5,2001,2001,2019,2,18,16,0
Process-572,1,4997,4997,5005,6,8,2,1
Process-573,5,2570,2570,2595,7,25,18,1
Process-574,5,2007,2007,2050,5,43,38,1
Process-575,1,3780,3780,3794,1,14,13,0
Process-576,4,3718,3718,3723,5,5,0,1
Process-577,2,2318,2318,2336,2,18,16,0
Process-578,3,741,741,751,4,10,6,0
Process-579,5,4587,4587,4594,7,7,0,1
Process-580,4,1919,1919,1924,5,5,0,1
Process-581,4,2263,2263,2304,6,41,35,1
Process-582,4,1126,1126,1139,3,13,10,0
Process-583,2,2916,2916,2939,10,23,13,2
Process-584,1,1635,1635,1644,9,9,0,2
Process-585,1,4794,4794,4799,2,5,3,0
Process-586,5,4523,4523,4543,10,20,10,2
Process-587,3,3189,3189,3242,10,53,43,2
Process-588,4,1472,1472,1489,8,17,9,1
Process-589,2,974,974,995,1,21,20,0
Process-590,2,1991,1991,1997,6,6,0,1
