Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-141,4,1938,1938,1950,7,12,5,6
Process-142,3,4652,4652,4655,3,3,0,2
Process-143,2,2293,2293,2299,3,6,3,2
Process-144,3,3690,3690,3706,6,16,10,5
Process-145,2,2268,2268,2270,2,2,0,1
Process-146,4,1828,1828,1829,1,1,0,0
Process-147,3,3601,3601,3610,8,9,1,7
Process-148,5,1338,1338,1352,7,14,7,6
Process-149,5,1425,1425,1432,5,7,2,4
Process-150,2,4046,4046,4050,2,4,2,1
Process-151,5,4943,4943,4944,1,1,0,0
Process-152,2,5291,5291,5305,6,14,8,5
Process-153,3,805,805,810,5,5,0,4
Process-154,4,4767,4767,4777,6,10,4,5
Process-155,3,3000,3000,3003,3,3,0,2
Process-156,5,3655,3655,3659,4,4,0,3
Process-157,2,4237,4237,4238,1,1,0,0
Process-158,3,2968,2968,2969,1,1,0,0
Process-159,4,4756,4756,4785,8,29,21,7
Process-160,1,3770,3770,3803,10,33,23,9
Process-161,3,961,961,964,3,3,0,2
Process-162,5,2908,2908,2910,1,2,1,0
Process-163,2,135,135,145,10,10,0,9
Process-164,4,1695,1695,1701,6,6,0,5
Process-165,1,4655,4655,4674,7,19,12,6
Process-166,5,4337,4337,4345,8,8,0,7
Process-167,5,2647,2647,2689,10,42,32,9
Process-168,3,4656,4656,4731,8,75,67,7
Process-169,3,1320,1320,1328,8,8,0,7
Process-170,1,3397,3397,3407,7,10,3,6
Process-171,2,656,656,670,8,14,6,7
Process-172,1,1161,1161,1167,6,6,0,5
Process-173,5,89,89,96,7,7,0,6
Process-174,3,3113,3113,3117,3,4,1,2
Process-175,3,998,998,1012,7,14,7,6
Process-176,4,2978,2978,2983,5,5,0,4
Process-177,4,2715,2715,2718,3,3,0,2
Process-178,1,1557,1557,1585,8,28,20,7
Process-179,1,2,2,5,3,3,0,2
Process-180,5,4543,4543,4544,1,1,0,0
Process-181,3,1201,1201,1216,8,15,7,7
Process-182,5,1597,1597,1602,3,5,2,2
Process-183,3,947,947,949,2,2,0,1
Process-184,3,656,656,718,9,62,53,8
Process-185,1,708,708,712,2,4,2,1
Process-186,5,3927,3927,3971,10,44,34,9
Process-187,4,2223,2223,2256,9,33,24,8
Process-188,4,3778,3778,3785,7,7,0,6
Process-189,2,410,410,412,2,2,0,1
Process-190,4,5217,5217,5236,10,19,9,9
Process-191,3,2620,2620,2622,2,2,0,1
Process-192,5,5471,5471,5506,8,35,27,7
Process-193,1,5202,5202,5206,2,4,2,1
Process-194,5,3604,3604,3616,6,12,6,5
Process-195,4,1172,1172,1181,6,9,3,5
Process-196,3,884,884,908,10,24,14,9
Process-197,1,5186,5186,5194,8,8,0,7
Process-198,5,2341,2341,2350,6,9,3,5
Process-199,2,2922,2922,2931,7,9,2,6
Process-200,1,200,200,206,6,6,0,5
Process-201,2,4188,4188,4197,6,9,3,5
Process-202,2,467,467,479,9,12,3,8
Process-203,3,3678,3678,3686,7,8,1,6
Process-204,2,2606,2606,2607,1,1,0,0
Process-205,2,4495,4495,4501,6,6,0,5
Process-206,4,349,349,362,9,13,4,8
Process-207,3,474,474,475,1,1,0,0
Process-208,4,2521,2521,2523,2,2,0,1
Process-209,4,5313,5313,5393,10,80,70,9
Process-210,4,1632,1632,1633,1,1,0,0
Process-211,4,1028,1028,1033,5,5,0,4
Process-212,1,3587,3587,3599,6,12,6,5
Process-213,1,2855,2855,2865,5,10,5,4
Process-214,3,589,589,592,3,3,0,2
Process-215,2,1912,1912,1917,5,5,0,4
Process-216,4,367,367,386,9,19,10,8
Process-217,2,2575,2575,2580,5,5,0,4
Process-218,4,3861,3861,3863,2,2,0,1
Process-219,1,1476,1476,1481,4,5,1,3
Process-220,5,3133,3133,3141,8,8,0,7
Process-221,2,3899,3899,3902,3,3,0,2
Process-222,3,5083,5083,5141,10,58,48,9
Process-223,3,293,293,295,2,2,0,1
Process-224,3,733,733,753,7,20,13,6
Process-225,4,4836,4836,4845,9,9,0,8
Process-226,2,4291,4291,4292,1,1,0,0
Process-227,1,4633,4633,4708,8,75,67,7
Process-228,5,5128,5128,5133,5,5,0,4
Process-229,1,2597,2597,2602,5,5,0,4
Process-230,1,3853,3853,3868,8,15,7,7
Process-231,1,629,629,637,6,8,2,5
Process-232,5,2992,2992,2996,4,4,0,3
Process-233,5,3812,3812,3813,1,1,0,0
Process-234,1,1737,1737,1743,6,6,0,5
Process-235,2,5331,5331,5340,8,9,1,7
Process-236,1,356,356,368,6,12,6,5
Process-237,3,255,255,261,6,6,0,5
Process-238,5,2331,2331,2372,10,41,31,9
Process-239,2,2228,2228,2237,5,9,4,4
Process-240,3,959,959,1028,9,69,60,8
Process-241,1,1603,1603,1630,7,27,20,6
Process-242,2,4146,4146,4181,9,35,26,8
Process-243,5,1278,1278,1279,1,1,0,0
Process-244,5,4427,4427,4431,3,4,1,2
Process-245,5,2304,2304,2305,1,1,0,0
Process-246,1,3948,3948,3954,5,6,1,4
Process-247,2,849,849,868,6,19,13,5
Process-248,1,3048,3048,3051,3,3,0,2
Process-249,2,44,44,69,8,25,17,7
Process-250,4,4605,4605,4608,2,3,1,1
Process-251,4,2903,2903,2904,1,1,0,0
Process-252,1,5010,5010,5041,9,31,22,8
Process-253,3,5011,5011,5018,7,7,0,6
Process-254,2,2466,2466,2470,4,4,0,3
Process-255,4,445,445,452,7,7,0,6
Process-256,5,175,175,179,4,4,0,3
Process-257,5,1961,1961,1964,3,3,0,2
Process-258,4,173,173,184,7,11,4,6
Process-259,4,2737,2737,2813,10,76,66,9
Process-260,3,1615,1615,1617,2,2,0,1
Process-261,2,4719,4719,4722,2,3,1,1
Process-262,1,3533,3533,3538,5,5,0,4
Process-263,1,2093,2093,2096,3,3,0,2
Process-264,3,4569,4569,4573,4,4,0,3
Process-265,1,2033,2033,2035,2,2,0,1
Process-266,1,2353,2353,2359,6,6,0,5
Process-267,2,5018,5018,5024,6,6,0,5
Process-268,4,1092,1092,1098,6,6,0,5
Process-269,2,1429,1429,1436,4,7,3,3
Process-270,3,2773,2773,2775,2,2,0,1
Process-271,2,3228,3228,3236,8,8,0,7
Process-272,5,4022,4022,4026,4,4,0,3
Process-273,3,4289,4289,4305,8,16,8,7
Process-274,3,3334,3334,3338,4,4,0,3
Process-275,1,3240,3240,3263,7,23,16,6
Process-276,4,152,152,159,7,7,0,6
Process-277,5,4461,4461,4462,1,1,0,0
Process-278,4,964,964,973,5,9,4,4
Process-279,4,809,809,813,3,4,1,2
Process-280,2,4755,4755,4757,2,2,0,1
Process-281,2,3976,3976,3982,4,6,2,3
Process-282,4,2903,2903,2909,5,6,1,4
Process-283,3,4228,4228,4231,3,3,0,2
Process-284,1,1504,1504,1505,1,1,0,0
Process-285,4,5361,5361,5363,2,2,0,1
Process-286,4,3319,3319,3322,2,3,1,1
Process-287,3,3796,3796,3812,7,16,9,6
Process-288,4,23,23,28,5,5,0,4
Process-289,4,1866,1866,1868,2,2,0,1
Process-290,4,4314,4314,4332,9,18,9,8
Process-291,2,4632,4632,4634,2,2,0,1
Process-292,3,1950,1950,1955,5,5,0,4
Process-293,3,735,735,766,7,31,24,6
Process-294,3,804,804,828,7,24,17,6
Process-295,1,2902,2902,2942,8,40,32,7
Process-296,4,2100,2100,2112,7,12,5,6
Process-297,1,4411,4411,4417,5,6,1,4
Process-298,1,4628,4628,4692,8,64,56,7
Process-299,1,1455,1455,1457,2,2,0,1
Process-300,2,47,47,88,10,41,31,9
Process-301,5,3960,3960,4018,10,58,48,9
Process-302,1,1412,1412,1449,8,37,29,7
Process-303,5,589,589,595,3,6,3,2
Process-304,5,4194,4194,4195,1,1,0,0
Process-305,2,661,661,677,7,16,9,6
Process-306,3,3159,3159,3169,5,10,5,4
Process-307,1,1355,1355,1368,8,13,5,7
Process-308,3,5092,5092,5094,2,2,0,1
Process-309,3,3546,3546,3548,2,2,0,1
Process-310,2,5389,5389,5398,5,9,4,4
Process-311,1,462,462,464,2,2,0,1
Process-312,1,789,789,805,8,16,8,7
Process-313,2,4388,4388,4395,7,7,0,6
Process-314,5,4786,4786,4792,3,6,3,2
Process-315,1,4213,4213,4216,3,3,0,2
Process-316,4,5177,5177,5181,4,4,0,3
Process-317,3,2859,2859,2870,5,11,6,4
Process-318,1,3363,3363,3371,7,8,1,6
Process-319,3,92,92,103,7,11,4,6
Process-320,5,4065,4065,4073,8,8,0,7
Process-321,3,5485,5485,5498,6,13,7,5
Process-322,1,5101,5101,5106,5,5,0,4
Process-323,1,4272,4272,4314,9,42,33,8
Process-324,3,4009,4009,4032,9,23,14,8
Process-325,1,1900,1900,1905,5,5,0,4
Process-326,2,2742,2742,2781,9,39,30,8
Process-327,5,1051,1051,1060,9,9,0,8
Process-328,4,2271,2271,2282,5,11,6,4
Process-329,1,97,97,115,9,18,9,8
Process-330,1,3019,3019,3023,4,4,0,3
Process-331,1,4464,4464,4517,9,53,44,8
Process-332,4,1816,1816,1821,3,5,2,2
Process-333,5,4074,4074,4075,1,1,0,0
Process-334,2,1104,1104,1105,1,1,0,0
Process-335,2,2697,2697,2702,5,5,0,4
Process-336,5,3998,3998,4094,10,96,86,9
Process-337,2,4208,4208,4210,2,2,0,1
Process-338,4,2437,2437,2441,4,4,0,3
Process-339,3,1831,1831,1853,7,22,15,6
Process-340,3,3379,3379,3389,8,10,2,7
Process-341,5,1775,1775,1784,8,9,1,7
Process-342,3,5069,5069,5072,3,3,0,2
Process-343,1,2639,2639,2640,1,1,0,0
Process-344,2,2712,2712,2713,1,1,0,0
Process-345,5,4425,4425,4508,9,83,74,8
Process-346,1,2,2,9,4,7,3,3
Process-347,2,2148,2148,2153,5,5,0,4
Process-348,3,2272,2272,2273,1,1,0,0
Process-349,3,294,294,301,6,7,1,5
Process-350,3,3973,3973,3992,8,19,11,7
Process-351,4,1166,1166,1191,8,25,17,7
Process-352,1,3427,3427,3429,2,2,0,1
Process-353,3,4142,4142,4164,6,22,16,5
Process-354,1,2733,2733,2743,10,10,0,9
Process-355,1,4165,4165,4190,9,25,16,8
Process-356,2,976,976,977,1,1,0,0
Process-357,2,3727,3727,3752,10,25,15,9
Process-358,2,2138,2138,2140,2,2,0,1
Process-359,5,2392,2392,2403,8,11,3,7
Process-360,4,3240,3240,3246,6,6,0,5
Process-361,2,441,441,445,4,4,0,3
Process-362,2,3989,3989,3998,6,9,3,5
Process-363,2,2027,2027,2033,6,6,0,5
Process-364,2,218,218,224,6,6,0,5
Process-365,2,1614,1614,1623,6,9,3,5
Process-366,2,2324,2324,2329,5,5,0,4
Process-367,2,3849,3849,3858,7,9,2,6
Process-368,2,381,381,393,7,12,5,6
Process-369,5,2345,2345,2347,2,2,0,1
Process-370,3,1546,1546,1552,6,6,0,5
Process-371,3,475,475,486,7,11,4,6
Process-372,5,3140,3140,3148,7,8,1,6
Process-373,2,4282,4282,4297,7,15,8,6
Process-374,3,110,110,121,6,11,5,5
Process-375,3,4687,4687,4697,5,10,5,4
Process-376,5,2328,2328,2335,6,7,1,5
Process-377,3,3033,3033,3037,4,4,0,3
Process-378,3,4133,4133,4144,4,11,7,3
Process-379,5,1147,1147,1149,2,2,0,1
Process-380,4,3123,3123,3124,1,1,0,0
Process-381,5,1154,1154,1158,4,4,0,3
Process-382,5,1074,1074,1086,8,12,4,7
Process-383,2,5422,5422,5432,10,10,0,9
Process-384,3,1202,1202,1207,4,5,1,3
Process-385,1,3875,3875,3879,4,4,0,3
Process-386,1,845,845,851,4,6,2,3
Process-387,2,4918,4918,4922,4,4,0,3
Process-388,3,3508,3508,3513,5,5,0,4
Process-389,3,1281,1281,1310,9,29,20,8
Process-390,3,3043,3043,3045,2,2,0,1
Process-391,1,976,976,997,6,21,15,5
Process-392,5,46,46,58,7,12,5,6
Process-393,4,5487,5487,5492,5,5,0,4
Process-394,5,1904,1904,1910,5,6,1,4
Process-395,3,4639,4639,4813,9,174,165,8
Process-396,3,1711,1711,1725,10,14,4,9
Process-397,3,4859,4859,4869,10,10,0,9
Process-398,4,2044,2044,2057,9,13,4,8
Process-399,4,2805,2805,2807,2,2,0,1
Process-400,4,5313,5313,5319,6,6,0,5
Process-401,5,3068,3068,3071,3,3,0,2
Process-402,1,4457,4457,4470,7,13,6,6
Process-403,2,1826,1826,1846,7,20,13,6
Process-404,2,2793,2793,2801,8,8,0,7
Process-405,3,755,755,781,8,26,18,7
Process-406,3,4974,4974,4976,2,2,0,1
Process-407,4,705,705,710,4,5,1,3
Process-408,4,575,575,579,4,4,0,3
Process-409,1,2500,2500,2508,6,8,2,5
Process-410,1,1162,1162,1175,8,13,5,7
Process-411,2,4539,4539,4560,7,21,14,6
Process-412,1,917,917,918,1,1,0,0
Process-413,3,5076,5076,5100,9,24,15,8
Process-414,3,2579,2579,2585,5,6,1,4
Process-415,5,1599,1599,1610,5,11,6,4
Process-416,1,2842,2842,2845,3,3,0,2
Process-417,5,4562,4562,4581,10,19,9,9
Process-418,3,2087,2087,2093,6,6,0,5
Process-419,5,4676,4676,4679,3,3,0,2
Process-420,2,1180,1180,1183,2,3,1,1
Process-421,1,2093,2093,2105,8,12,4,7
Process-422,4,2102,2102,2119,7,17,10,6
Process-423,1,2535,2535,2536,1,1,0,0
Process-424,3,911,911,916,5,5,0,4
Process-425,5,4438,4438,4444,4,6,2,3
Process-426,2,2492,2492,2502,6,10,4,5
Process-427,3,5375,5375,5385,6,10,4,5
Process-428,2,4769,4769,4771,2,2,0,1
Process-429,2,2289,2289,2290,1,1,0,0
Process-430,3,1207,1207,1208,1,1,0,0
Process-431,3,816,816,818,2,2,0,1
Process-432,1,1742,1742,1745,2,3,1,1
Process-433,3,1819,1819,1861,8,42,34,7
Process-434,1,2070,2070,2079,8,9,1,7
Process-435,4,2949,2949,2954,5,5,0,4
Process-436,4,2464,2464,2479,8,15,7,7
Process-437,2,4283,4283,4323,9,40,31,8
Process-438,4,4621,4621,4662,8,41,33,7
Process-439,5,656,656,659,3,3,0,2
Process-440,4,491,491,507,8,16,8,7
Process-441,4,1009,1009,1019,7,10,3,6
Process-442,2,4435,4435,4459,8,24,16,7
Process-443,3,3118,3118,3122,4,4,0,3
Process-444,1,777,777,787,6,10,4,5
Process-445,4,1414,1414,1427,7,13,6,6
Process-446,4,4174,4174,4208,9,34,25,8
Process-447,5,3690,3690,3691,1,1,0,0
Process-448,5,859,859,862,2,3,1,1
Process-449,3,5223,5223,5230,5,7,2,4
Process-450,4,1287,1287,1301,6,14,8,5
Process-451,3,2600,2600,2604,2,4,2,1
Process-452,4,4595,4595,4630,8,35,27,7
Process-453,3,1711,1711,1715,3,4,1,2
Process-454,1,2365,2365,2395,10,30,20,9
Process-455,3,4761,4761,4763,1,2,1,0
Process-456,5,3671,3671,3700,9,29,20,8
Process-457,5,3567,3567,3572,5,5,0,4
Process-458,2,3430,3430,3437,7,7,0,6
Process-459,5,689,689,797,10,108,98,9
Process-460,2,4404,4404,4423,7,19,12,6
Process-461,1,4805,4805,4806,1,1,0,0
Process-462,2,2914,2914,2924,7,10,3,6
Process-463,5,2767,2767,2880,10,113,103,9
Process-464,4,4713,4713,4720,7,7,0,6
Process-465,1,3669,3669,3679,5,10,5,4
Process-466,4,4803,4803,4805,2,2,0,1
Process-467,5,1285,1285,1295,6,10,4,5
Process-468,4,3709,3709,3718,8,9,1,7
Process-469,2,3344,3344,3347,3,3,0,2
Process-470,5,4706,4706,4713,5,7,2,4
Process-471,2,4525,4525,4535,10,10,0,9
Process-472,5,1514,1514,1521,4,7,3,3
Process-473,2,5174,5174,5177,3,3,0,2
Process-474,3,3524,3524,3531,7,7,0,6
Process-475,5,227,227,233,6,6,0,5
Process-476,3,922,922,957,9,35,26,8
Process-477,4,4144,4144,4154,4,10,6,3
Process-478,2,1521,1521,1535,10,14,4,9
Process-479,5,4631,4631,4632,1,1,0,0
Process-480,4,1469,1469,1477,6,8,2,5
Process-481,4,210,210,212,1,2,1,0
Process-482,1,5246,5246,5252,4,6,2,3
Process-483,1,2046,2046,2067,10,21,11,9
Process-484,1,3632,3632,3635,3,3,0,2
Process-485,4,2605,2605,2610,4,5,1,3
Process-486,2,4109,4109,4115,4,6,2,3
Process-487,4,4591,4591,4594,3,3,0,2
Process-488,5,5500,5500,5515,9,15,6,8
Process-489,5,5074,5074,5126,10,52,42,9
Process-490,1,1148,1148,1151,2,3,1,1
Process-491,1,3801,3801,3805,2,4,2,1
Process-492,1,5221,5221,5225,4,4,0,3
Process-493,2,3246,3246,3251,5,5,0,4
Process-494,4,5357,5357,5361,4,4,0,3
Process-495,5,5158,5158,5173,9,15,6,8
Process-496,5,3244,3244,3296,9,52,43,8
Process-497,4,1997,1997,2015,10,18,8,9
Process-498,1,4463,4463,4475,5,12,7,4
Process-499,5,4515,4515,4520,3,5,2,2
Process-500,5,2158,2158,2165,4,7,3,3
Process-501,5,3767,3767,3776,9,9,0,8
Process-502,5,3913,3913,3920,7,7,0,6
Process-503,2,3084,3084,3086,2,2,0,1
Process-504,2,921,921,980,10,59,49,9
Process-505,2,2932,2932,2935,3,3,0,2
Process-506,5,2511,2511,2517,6,6,0,5
Process-507,5,3057,3057,3064,7,7,0,6
Process-508,5,2598,2598,2625,7,27,20,6
Process-509,3,2357,2357,2365,6,8,2,5
Process-510,1,2217,2217,2221,4,4,0,3
Process-511,2,394,394,410,8,16,8,7
Process-512,5,4271,4271,4289,9,18,9,8
Process-513,3,1440,1440,1441,1,1,0,0
Process-514,5,2476,2476,2483,4,7,3,3
Process-515,2,4231,4231,4233,2,2,0,1
Process-516,1,5148,5148,5164,8,16,8,7
Process-517,4,2423,2423,2460,10,37,27,9
Process-518,5,1928,1928,1929,1,1,0,0
Process-519,5,4145,4145,4150,3,5,2,2
Process-520,4,673,673,683,6,10,4,5
Process-521,2,3608,3608,3622,6,14,8,5
Process-522,5,1452,1452,1455,3,3,0,2
Process-523,3,1787,1787,1792,5,5,0,4
Process-524,5,5261,5261,5264,3,3,0,2
Process-525,4,3966,3966,3978,7,12,5,6
Process-526,5,701,701,706,5,5,0,4
Process-527,3,492,492,493,1,1,0,0
Process-528,3,2404,2404,2409,5,5,0,4
Process-529,2,703,703,725,7,22,15,6
Process-530,5,5022,5022,5049,8,27,19,7
Process-531,2,5106,5106,5113,7,7,0,6
Process-532,3,2088,2088,2170,10,82,72,9
Process-533,4,2211,2211,2227,8,16,8,7
Process-534,2,4968,4968,4971,3,3,0,2
Process-535,3,5440,5440,5446,6,6,0,5
Process-536,1,2120,2120,2127,7,7,0,6
Process-537,3,4632,4632,4637,3,5,2,2
Process-538,2,1332,1332,1338,6,6,0,5
Process-539,3,3079,3079,3083,2,4,2,1
Process-540,3,1061,1061,1062,1,1,0,0
Process-541,1,5084,5084,5089,5,5,0,4
Process-542,4,1512,1512,1517,5,5,0,4
Process-543,1,4075,4075,4086,7,11,4,6
Process-544,5,342,342,347,5,5,0,4
Process-545,2,4721,4721,4723,1,2,1,0
Process-546,3,5339,5339,5345,5,6,1,4
Process-547,2,2111,2111,2180,10,69,59,9
Process-548,4,2654,2654,2666,7,12,5,6
Process-549,1,1980,1980,1982,1,2,1,0
Process-550,2,1596,1596,1599,3,3,0,2
Process-551,2,4430,4430,4434,3,4,1,2
Process-552,2,5206,5206,5213,7,7,0,6
Process-553,2,366,366,377,9,11,2,8
Process-554,2,326,326,340,9,14,5,8
Process-555,1,4106,4106,4108,2,2,0,1
Process-556,5,3452,3452,3463,6,11,5,5
Process-557,5,4478,4478,4484,3,6,3,2
Process-558,4,3076,3076,3081,5,5,0,4
Process-559,4,728,728,733,5,5,0,4
Process-560,1,512,512,514,2,2,0,1
Process-561,5,4944,4944,4962,10,18,8,9
Process-562,3,789,789,838,10,49,39,9
Process-563,4,2253,2253,2276,9,23,14,8
Process-564,1,5328,5328,5332,4,4,0,3
Process-565,5,2489,2489,2496,4,7,3,3
Process-566,5,5270,5270,5280,9,10,1,8
Process-567,3,964,964,1005,8,41,33,7
Process-568,5,3934,3934,3961,7,27,20,6
Process-569,5,833,833,847,6,14,8,5
Process-570,5,4462,4462,4465,3,3,0,2
Process-571,2,2540,2540,2541,1,1,0,0
Process-572,4,1832,1832,1837,3,5,2,2
Process-573,3,2487,2487,2492,4,5,1,3
Process-574,1,1518,1518,1525,4,7,3,3
Process-575,3,914,914,924,7,10,3,6
Process-576,5,1757,1757,1766,6,9,3,5
Process-577,4,976,976,985,5,9,4,4
Process-578,5,1420,1420,1422,2,2,0,1
Process-579,3,14,14,20,6,6,0,5
Process-580,5,1600,1600,1615,5,15,10,4
Process-581,3,2319,2319,2323,4,4,0,3
Process-582,5,4199,4199,4201,2,2,0,1
Process-583,1,2666,2666,2679,6,13,7,5
Process-584,5,966,966,991,6,25,19,5
Process-585,3,1792,1792,1800,6,8,2,5
Process-586,4,1542,1542,1544,2,2,0,1
Process-587,1,5399,5399,5409,6,10,4,5
Process-588,4,2526,2526,2529,2,3,1,1
Process-589,3,1509,1509,1511,2,2,0,1
Process-590,3,4877,4877,4883,5,6,1,4
Process-591,5,933,933,946,5,13,8,4
