Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-314,5,4786,4786,4789,3,3,0,0
Process-315,1,4213,4213,4216,3,3,0,0
Process-316,4,5177,5177,5181,4,4,0,0
Process-317,3,2859,2859,2867,5,8,3,0
Process-318,1,3363,3363,3370,7,7,0,0
Process-319,3,92,92,103,7,11,4,0
Process-320,5,4065,4065,4080,8,15,7,0
Process-321,3,5485,5485,5500,6,15,9,0
Process-322,1,5101,5101,5146,5,45,40,0
Process-323,1,4272,4272,4332,9,60,51,0
Process-324,3,4009,4009,4020,9,11,2,0
Process-325,1,1900,1900,1940,5,40,35,0
Process-326,2,2742,2742,2862,9,120,111,0
Process-327,5,1051,1051,1060,9,9,0,0
Process-328,4,2271,2271,2277,5,6,1,0
Process-329,1,97,97,112,9,15,6,0
Process-330,1,3019,3019,3023,4,4,0,0
Process-331,1,4464,4464,4499,9,35,26,0
Process-332,4,1816,1816,1828,3,12,9,0
Process-333,5,4074,4074,4081,1,7,6,0
Process-334,2,1104,1104,1109,1,5,4,0
Process-335,2,2697,2697,2702,5,5,0,0
Process-336,5,3998,3998,4011,10,13,3,0
Process-337,2,4208,4208,4210,2,2,0,0
Process-338,4,2437,2437,2446,4,9,5,0
Process-339,3,1831,1831,1847,7,16,9,0
Process-340,3,3379,3379,3387,8,8,0,0
Process-341,5,1775,1775,1783,8,8,0,0
Process-342,3,5069,5069,5072,3,3,0,0
Process-343,1,2639,2639,2640,1,1,0,0
Process-344,2,2712,2712,2713,1,1,0,0
Process-345,5,4425,4425,4440,9,15,6,0
Process-346,1,2,2,6,4,4,0,0
Process-347,2,2148,2148,2154,5,6,1,0
Process-348,3,2272,2272,2278,1,6,5,0
Process-349,3,294,294,301,6,7,1,0
Process-350,3,3973,3973,3991,8,18,10,0
Process-351,4,1166,1166,1175,8,9,1,0
Process-352,1,3427,3427,3429,2,2,0,0
Process-353,3,4142,4142,4161,6,19,13,0
Process-354,1,2733,2733,2743,10,10,0,0
Process-355,1,4165,4165,4206,9,41,32,0
Process-356,2,976,976,1035,1,59,58,0
Process-357,2,3727,3727,3743,10,16,6,0
Process-358,2,2138,2138,2145,2,7,5,0
Process-359,5,2392,2392,2403,8,11,3,0
Process-360,4,3240,3240,3246,6,6,0,0
Process-361,2,441,441,445,4,4,0,0
