Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-41,2,2488,2488,2493,1,5,4,0
Process-42,1,496,496,503,3,7,4,0
Process-43,5,2957,2957,2964,7,7,0,0
Process-44,4,3501,3501,3510,2,9,7,0
Process-45,3,3829,3829,3839,9,10,1,0
Process-46,4,5365,5365,5367,2,2,0,0
Process-47,1,331,331,336,5,5,0,0
Process-48,4,2914,2914,2919,5,5,0,0
Process-49,5,5273,5273,5277,2,4,2,0
Process-50,3,2222,2222,2296,10,74,64,0
Process-51,1,2237,2237,2252,9,15,6,0
Process-52,2,3088,3088,3091,3,3,0,0
Process-53,2,3019,3019,3030,6,11,5,0
Process-54,4,3565,3565,3578,8,13,5,0
Process-55,5,248,248,250,2,2,0,0
Process-56,1,5143,5143,5158,6,15,9,0
Process-57,3,928,928,944,10,16,6,0
Process-58,5,2713,2713,2717,2,4,2,0
Process-59,2,3104,3104,3109,5,5,0,0
Process-60,3,4985,4985,4989,2,4,2,0
Process-61,5,154,154,158,4,4,0,0
Process-62,1,1775,1775,1799,9,24,15,0
Process-63,4,3444,3444,3542,10,98,88,0
Process-64,5,967,967,970,2,3,1,0
Process-65,5,2314,2314,2321,2,7,5,0
Process-66,5,3865,3865,3962,8,97,89,0
Process-67,1,2001,2001,2011,3,10,7,0
Process-68,2,5244,5244,5287,10,43,33,0
Process-69,2,406,406,409,3,3,0,0
Process-70,1,3039,3039,3054,7,15,8,0
Process-71,4,1241,1241,1242,1,1,0,0
Process-72,3,2205,2205,2208,3,3,0,0
Process-73,2,2150,2150,2166,5,16,11,0
Process-74,4,1765,1765,1777,10,12,2,0
Process-75,3,838,838,839,1,1,0,0
Process-76,5,1491,1491,1505,7,14,7,0
Process-77,1,3872,3872,3890,6,18,12,0
Process-78,1,414,414,426,5,12,7,0
Process-79,5,3173,3173,3181,5,8,3,0
Process-80,3,5118,5118,5126,7,8,1,0
Process-81,4,1973,1973,1977,4,4,0,0
Process-82,2,4269,4269,4275,4,6,2,0
Process-83,1,2654,2654,2688,10,34,24,0
Process-84,1,310,310,316,3,6,3,0
Process-85,1,4651,4651,4655,2,4,2,0
Process-86,2,3633,3633,3660,8,27,19,0
Process-87,1,646,646,664,10,18,8,0
Process-88,2,4914,4914,4924,3,10,7,0
Process-89,1,2968,2968,2980,6,12,6,0
Process-90,4,4840,4840,4883,10,43,33,0
Process-91,1,2634,2634,2643,3,9,6,0
Process-92,3,4794,4794,4797,1,3,2,0
Process-93,4,4110,4110,4115,2,5,3,0
Process-94,2,2622,2622,2630,1,8,7,0
Process-95,4,2265,2265,2278,8,13,5,0
Process-96,4,2107,2107,2111,1,4,3,0
Process-97,2,4679,4679,4685,6,6,0,0
Process-98,4,4435,4435,4438,3,3,0,0
Process-99,4,5296,5296,5309,8,13,5,0
Process-100,3,31,31,43,7,12,5,0
Process-101,5,5042,5042,5068,7,26,19,0
Process-102,1,4112,4112,4117,2,5,3,0
Process-103,4,2025,2025,2031,4,6,2,0
Process-104,1,1288,1288,1297,9,9,0,0
Process-105,3,3995,3995,3996,1,1,0,0
Process-106,5,491,491,500,5,9,4,0
Process-107,2,1250,1250,1259,7,9,2,0
Process-108,5,737,737,753,6,16,10,0
Process-109,2,5083,5083,5098,6,15,9,0
Process-110,5,3014,3014,3021,3,7,4,0
Process-111,2,92,92,95,1,3,2,0
Process-112,2,5011,5011,5024,8,13,5,0
Process-113,4,409,409,413,4,4,0,0
Process-114,1,4425,4425,4434,9,9,0,0
Process-115,1,1348,1348,1376,7,28,21,0
Process-116,4,4917,4917,4943,8,26,18,0
Process-117,3,4085,4085,4096,7,11,4,0
Process-118,3,5238,5238,5254,8,16,8,0
Process-119,4,2847,2847,2857,7,10,3,0
Process-120,3,4355,4355,4360,1,5,4,0
Process-121,4,996,996,1029,10,33,23,0
Process-122,1,281,281,289,4,8,4,0
Process-123,5,286,286,291,2,5,3,0
Process-124,1,2654,2654,2656,2,2,0,0
Process-125,1,3292,3292,3310,9,18,9,0
Process-126,2,3870,3870,3878,2,8,6,0
Process-127,4,4752,4752,4757,4,5,1,0
Process-128,5,3761,3761,3766,5,5,0,0
Process-129,3,5407,5407,5414,4,7,3,0
Process-130,2,982,982,987,2,5,3,0
Process-131,4,1735,1735,1745,2,10,8,0
Process-132,1,3142,3142,3145,3,3,0,0
Process-133,2,4228,4228,4242,5,14,9,0
Process-134,1,4178,4178,4198,6,20,14,0
Process-135,5,541,541,550,7,9,2,0
Process-136,1,5457,5457,5465,8,8,0,0
Process-137,5,197,197,201,4,4,0,0
Process-138,3,2442,2442,2450,5,8,3,0
Process-139,4,4738,4738,4744,3,6,3,0
Process-140,1,4284,4284,4316,9,32,23,0
Process-141,5,2475,2475,2476,1,1,0,0
Process-142,3,671,671,682,9,11,2,0
Process-143,5,1902,1902,1907,5,5,0,0
Process-144,5,1094,1094,1098,4,4,0,0
Process-145,5,914,914,924,10,10,0,0
Process-146,1,2348,2348,2358,4,10,6,0
Process-147,2,4809,4809,4817,8,8,0,0
Process-148,4,3636,3636,3669,8,33,25,0
Process-149,5,5427,5427,5440,9,13,4,0
Process-150,3,5099,5099,5114,8,15,7,0
Process-151,2,1353,1353,1385,9,32,23,0
Process-152,1,3960,3960,3985,8,25,17,0
Process-153,3,3920,3920,3926,4,6,2,0
Process-154,5,2841,2841,2865,8,24,16,0
Process-155,1,3018,3018,3024,3,6,3,0
Process-156,5,382,382,388,6,6,0,0
Process-157,1,5253,5253,5266,7,13,6,0
Process-158,1,3204,3204,3217,6,13,7,0
Process-159,5,3919,3919,3931,5,12,7,0
Process-160,5,5154,5154,5162,4,8,4,0
Process-161,5,3556,3556,3570,4,14,10,0
Process-162,2,1732,1732,1741,9,9,0,0
Process-163,3,3167,3167,3170,1,3,2,0
Process-164,4,1779,1779,1790,7,11,4,0
Process-165,1,5407,5407,5422,8,15,7,0
Process-166,1,3578,3578,3599,7,21,14,0
Process-167,1,534,534,543,1,9,8,0
Process-168,2,770,770,780,8,10,2,0
Process-169,1,4636,4636,4649,7,13,6,0
Process-170,4,1123,1123,1147,7,24,17,0
Process-171,4,2290,2290,2298,2,8,6,0
Process-172,4,3909,3909,4079,10,170,160,0
Process-173,3,5113,5113,5116,2,3,1,0
Process-174,1,3547,3547,3554,4,7,3,0
Process-175,2,1123,1123,1137,6,14,8,0
Process-176,3,4649,4649,4663,8,14,6,0
Process-177,2,926,926,930,2,4,2,0
Process-178,3,4327,4327,4334,7,7,0,0
Process-179,2,3442,3442,3467,9,25,16,0
Process-180,4,2919,2919,2923,4,4,0,0
Process-181,5,2586,2586,2604,9,18,9,0
Process-182,4,4152,4152,4161,5,9,4,0
Process-183,1,438,438,464,9,26,17,0
Process-184,1,896,896,906,10,10,0,0
Process-185,5,4440,4440,4450,10,10,0,0
Process-186,4,1518,1518,1533,8,15,7,0
Process-187,2,1883,1883,1898,8,15,7,0
Process-188,3,2974,2974,3039,9,65,56,0
Process-189,3,4401,4401,4415,10,14,4,0
Process-190,3,2160,2160,2175,5,15,10,0
Process-191,4,3255,3255,3257,1,2,1,0
Process-192,2,5199,5199,5205,5,6,1,0
Process-193,5,4382,4382,4384,2,2,0,0
Process-194,3,3926,3926,3936,5,10,5,0
Process-195,4,3507,3507,3518,8,11,3,0
Process-196,5,5449,5449,5457,7,8,1,0
Process-197,5,3937,3937,3945,2,8,6,0
Process-198,5,3752,3752,3757,5,5,0,0
Process-199,4,794,794,804,10,10,0,0
Process-200,3,3578,3578,3583,5,5,0,0
Process-201,2,3938,3938,3954,7,16,9,0
Process-202,3,2296,2296,2317,9,21,12,0
Process-203,1,3306,3306,3317,7,11,4,0
Process-204,4,5105,5105,5187,10,82,72,0
Process-205,2,3115,3115,3123,3,8,5,0
Process-206,3,1417,1417,1425,5,8,3,0
Process-207,4,2717,2717,2727,7,10,3,0
Process-208,1,923,923,934,4,11,7,0
Process-209,2,1178,1178,1184,2,6,4,0
Process-210,1,3344,3344,3352,2,8,6,0
Process-211,5,3416,3416,3424,2,8,6,0
Process-212,4,2186,2186,2190,4,4,0,0
Process-213,5,5366,5366,5379,6,13,7,0
Process-214,1,825,825,847,8,22,14,0
Process-215,5,2247,2247,2254,2,7,5,0
Process-216,5,3256,3256,3263,6,7,1,0
Process-217,4,1158,1158,1166,7,8,1,0
Process-218,3,4840,4840,4873,8,33,25,0
Process-219,2,1347,1347,1359,5,12,7,0
Process-220,1,1645,1645,1651,6,6,0,0
Process-221,1,1871,1871,1875,3,4,1,0
Process-222,3,4658,4658,4672,9,14,5,0
Process-223,3,683,683,696,6,13,7,0
Process-224,2,3341,3341,3350,8,9,1,0
Process-225,1,1138,1138,1140,1,2,1,0
Process-226,2,4113,4113,4125,8,12,4,0
Process-227,2,4414,4414,4425,7,11,4,0
Process-228,2,923,923,928,3,5,2,0
Process-229,5,262,262,274,10,12,2,0
Process-230,2,3520,3520,3525,1,5,4,0
Process-231,1,2786,2786,2809,7,23,16,0
Process-232,3,3986,3986,3995,6,9,3,0
Process-233,2,2795,2795,2828,10,33,23,0
Process-234,1,2846,2846,2850,3,4,1,0
Process-235,3,1111,1111,1119,3,8,5,0
Process-236,2,104,104,148,9,44,35,0
Process-237,5,4684,4684,4703,8,19,11,0
Process-238,1,3583,3583,3585,2,2,0,0
Process-239,5,971,971,985,6,14,8,0
Process-240,3,5289,5289,5292,3,3,0,0
Process-241,4,109,109,114,4,5,1,0
Process-242,3,2000,2000,2006,1,6,5,0
Process-243,2,3046,3046,3061,7,15,8,0
Process-244,2,4096,4096,4103,4,7,3,0
Process-245,1,2413,2413,2415,2,2,0,0
Process-246,4,3160,3160,3169,9,9,0,0
Process-247,5,2529,2529,2535,1,6,5,0
Process-248,1,2133,2133,2157,10,24,14,0
Process-249,3,2559,2559,2585,8,26,18,0
Process-250,2,2171,2171,2184,9,13,4,0
Process-251,1,3665,3665,3671,2,6,4,0
Process-252,4,26,26,36,10,10,0,0
Process-253,2,4502,4502,4521,9,19,10,0
Process-254,5,178,178,181,3,3,0,0
Process-255,1,2756,2756,2769,9,13,4,0
Process-256,5,4829,4829,4836,5,7,2,0
Process-257,5,676,676,690,8,14,6,0
Process-258,1,5022,5022,5042,6,20,14,0
Process-259,5,4978,4978,4987,4,9,5,0
Process-260,1,2894,2894,2900,6,6,0,0
Process-261,3,2275,2275,2280,2,5,3,0
Process-262,3,2694,2694,2700,4,6,2,0
Process-263,4,462,462,467,3,5,2,0
Process-264,3,1515,1515,1524,7,9,2,0
Process-265,3,497,497,511,8,14,6,0
Process-266,4,4715,4715,4719,4,4,0,0
Process-267,1,5197,5197,5214,9,17,8,0
Process-268,2,4243,4243,4271,9,28,19,0
Process-269,1,2770,2770,2780,8,10,2,0
Process-270,3,824,824,831,7,7,0,0
Process-271,2,2312,2312,2319,2,7,5,0
Process-272,1,3675,3675,3681,6,6,0,0
Process-273,2,1077,1077,1079,2,2,0,0
Process-274,4,3269,3269,3282,9,13,4,0
Process-275,4,3998,3998,4171,10,173,163,0
Process-276,1,1267,1267,1271,4,4,0,0
Process-277,5,1094,1094,1108,10,14,4,0
Process-278,2,100,100,110,5,10,5,0
Process-279,2,4591,4591,4616,8,25,17,0
Process-280,5,2635,2635,2651,8,16,8,0
Process-281,5,3933,3933,4032,9,99,90,0
Process-282,5,493,493,495,2,2,0,0
Process-283,5,1806,1806,1811,5,5,0,0
Process-284,1,141,141,154,6,13,7,0
Process-285,5,1846,1846,1849,3,3,0,0
Process-286,1,261,261,264,3,3,0,0
Process-287,5,3118,3118,3141,9,23,14,0
Process-288,1,2408,2408,2409,1,1,0,0
Process-289,4,3178,3178,3192,6,14,8,0
Process-290,4,3825,3825,3826,1,1,0,0
Process-291,5,5323,5323,5330,5,7,2,0
Process-292,3,4245,4245,4250,3,5,2,0
Process-293,4,827,827,838,7,11,4,0
Process-294,3,2104,2104,2110,6,6,0,0
Process-295,2,4466,4466,4474,8,8,0,0
Process-296,4,2437,2437,2445,6,8,2,0
Process-297,3,2373,2373,2380,5,7,2,0
Process-298,2,1850,1850,1863,9,13,4,0
Process-299,4,3870,3870,3884,6,14,8,0
Process-300,5,5420,5420,5423,1,3,2,0
Process-301,4,2792,2792,2795,1,3,2,0
Process-302,2,1882,1882,1890,5,8,3,0
Process-303,3,1171,1171,1176,3,5,2,0
Process-304,1,4563,4563,4575,4,12,8,0
Process-305,1,4645,4645,4653,4,8,4,0
Process-306,2,1154,1154,1159,5,5,0,0
Process-307,2,629,629,642,9,13,4,0
Process-308,4,511,511,512,1,1,0,0
Process-309,3,3025,3025,3081,10,56,46,0
Process-310,3,4041,4041,4053,6,12,6,0
Process-311,2,3192,3192,3194,2,2,0,0
Process-312,3,3757,3757,3758,1,1,0,0
Process-313,5,4195,4195,4199,1,4,3,0
Process-314,5,4228,4228,4258,8,30,22,0
Process-315,2,4045,4045,4060,7,15,8,0
Process-316,2,4443,4443,4460,10,17,7,0
Process-317,4,1677,1677,1685,4,8,4,0
Process-318,3,5231,5231,5246,10,15,5,0
Process-319,3,4224,4224,4237,4,13,9,0
Process-320,3,3633,3633,3644,5,11,6,0
Process-321,2,711,711,720,1,9,8,0
Process-322,3,4184,4184,4206,7,22,15,0
Process-323,1,1399,1399,1432,7,33,26,0
Process-324,2,3640,3640,3651,7,11,4,0
Process-325,2,517,517,529,5,12,7,0
Process-326,5,4778,4778,4782,4,4,0,0
Process-327,2,1392,1392,1408,7,16,9,0
Process-328,4,5491,5491,5502,10,11,1,0
Process-329,2,1137,1137,1139,2,2,0,0
Process-330,1,3464,3464,3508,9,44,35,0
Process-331,4,801,801,807,2,6,4,0
Process-332,4,359,359,363,4,4,0,0
Process-333,4,5024,5024,5048,6,24,18,0
Process-334,3,1258,1258,1264,3,6,3,0
Process-335,3,4684,4684,4695,7,11,4,0
Process-336,1,5325,5325,5337,7,12,5,0
Process-337,5,2203,2203,2212,4,9,5,0
Process-338,3,2662,2662,2665,1,3,2,0
Process-339,3,768,768,772,3,4,1,0
Process-340,5,5360,5360,5387,8,27,19,0
Process-341,4,1520,1520,1525,1,5,4,0
Process-342,2,1273,1273,1281,8,8,0,0
Process-343,3,3659,3659,3661,1,2,1,0
Process-344,3,4492,4492,4495,3,3,0,0
Process-345,1,3541,3541,3550,8,9,1,0
Process-346,4,4839,4839,4848,5,9,4,0
Process-347,3,4213,4213,4223,7,10,3,0
Process-348,5,4562,4562,4571,9,9,0,0
Process-349,1,3846,3846,3858,4,12,8,0
Process-350,5,5334,5334,5341,4,7,3,0
Process-351,2,5401,5401,5404,3,3,0,0
Process-352,1,2293,2293,2302,4,9,5,0
Process-353,4,2053,2053,2102,10,49,39,0
Process-354,5,2340,2340,2342,1,2,1,0
Process-355,1,699,699,719,9,20,11,0
Process-356,3,2042,2042,2049,3,7,4,0
Process-357,4,942,942,948,4,6,2,0
Process-358,4,2521,2521,2534,7,13,6,0
Process-359,5,2762,2762,2790,10,28,18,0
Process-360,2,4855,4855,4860,4,5,1,0
Process-361,4,1676,1676,1693,6,17,11,0
Process-362,5,2222,2222,2233,6,11,5,0
Process-363,1,916,916,925,1,9,8,0
Process-364,5,1558,1558,1565,2,7,5,0
Process-365,5,3073,3073,3083,2,10,8,0
Process-366,2,4595,4595,4608,7,13,6,0
Process-367,2,4349,4349,4359,8,10,2,0
Process-368,2,4936,4936,4944,1,8,7,0
Process-369,1,2535,2535,2546,6,11,5,0
Process-370,1,2486,2486,2500,4,14,10,0
Process-371,1,712,712,729,9,17,8,0
Process-372,5,5155,5155,5167,5,12,7,0
Process-373,3,2511,2511,2563,9,52,43,0
Process-374,3,4739,4739,4748,4,9,5,0
Process-375,2,897,897,911,5,14,9,0
Process-376,1,2326,2326,2354,10,28,18,0
Process-377,3,1337,1337,1354,8,17,9,0
Process-378,5,1335,1335,1338,1,3,2,0
Process-379,2,2131,2131,2142,8,11,3,0
Process-380,5,4858,4858,4893,10,35,25,0
Process-381,1,4885,4885,4899,5,14,9,0
Process-382,1,5048,5048,5052,4,4,0,0
Process-383,5,3368,3368,3382,10,14,4,0
Process-384,4,3795,3795,3803,2,8,6,0
Process-385,3,2788,2788,2794,4,6,2,0
Process-386,1,866,866,868,1,2,1,0
Process-387,5,4858,4858,4865,5,7,2,0
Process-388,5,3409,3409,3422,10,13,3,0
Process-389,1,3408,3408,3412,4,4,0,0
Process-390,5,5085,5085,5092,5,7,2,0
Process-391,2,445,445,455,4,10,6,0
Process-392,3,3516,3516,3532,7,16,9,0
Process-393,1,3933,3933,4089,10,156,146,0
Process-394,5,797,797,805,1,8,7,0
Process-395,2,938,938,968,5,30,25,0
Process-396,5,3251,3251,3256,2,5,3,0
Process-397,3,5107,5107,5134,8,27,19,0
Process-398,1,1960,1960,1961,1,1,0,0
Process-399,2,2068,2068,2121,10,53,43,0
Process-400,4,3210,3210,3254,10,44,34,0
Process-401,2,4807,4807,4809,2,2,0,0
Process-402,3,2656,2656,2664,8,8,0,0
Process-403,5,3945,3945,3947,2,2,0,0
Process-404,3,3445,3445,3458,5,13,8,0
Process-405,2,4728,4728,4730,2,2,0,0
Process-406,4,3596,3596,3607,8,11,3,0
Process-407,2,2100,2100,2104,2,4,2,0
Process-408,3,4826,4826,4856,8,30,22,0
Process-409,2,3861,3861,3866,2,5,3,0
Process-410,5,3336,3336,3342,6,6,0,0
Process-411,5,1407,1407,1442,10,35,25,0
Process-412,1,4012,4012,4023,8,11,3,0
Process-413,5,875,875,890,10,15,5,0
Process-414,3,2663,2663,2669,4,6,2,0
Process-415,1,4970,4970,4980,10,10,0,0
Process-416,1,5062,5062,5077,7,15,8,0
Process-417,1,2874,2874,2882,6,8,2,0
Process-418,5,4255,4255,4262,4,7,3,0
Process-419,4,4478,4478,4483,5,5,0,0
Process-420,3,2995,2995,3008,7,13,6,0
Process-421,3,3037,3037,3044,3,7,4,0
Process-422,5,4579,4579,4584,5,5,0,0
Process-423,1,2211,2211,2214,2,3,1,0
Process-424,3,1102,1102,1128,9,26,17,0
Process-425,5,3697,3697,3702,4,5,1,0
Process-426,5,2080,2080,2086,2,6,4,0
Process-427,4,2485,2485,2496,3,11,8,0
Process-428,4,2703,2703,2715,7,12,5,0
Process-429,2,2799,2799,2802,2,3,1,0
Process-430,4,4748,4748,4753,5,5,0,0
Process-431,5,3548,3548,3564,10,16,6,0
Process-432,5,3853,3853,3909,7,56,49,0
Process-433,5,3929,3929,3943,7,14,7,0
Process-434,1,3224,3224,3234,3,10,7,0
Process-435,5,2127,2127,2134,7,7,0,0
Process-436,4,2457,2457,2465,1,8,7,0
Process-437,4,301,301,308,7,7,0,0
Process-438,1,3476,3476,3494,8,18,10,0
Process-439,2,4680,4680,4688,2,8,6,0
Process-440,3,2655,2655,2678,9,23,14,0
Process-441,2,5397,5397,5410,6,13,7,0
Process-442,5,1361,1361,1369,4,8,4,0
Process-443,2,5446,5446,5450,4,4,0,0
Process-444,1,2295,2295,2308,6,13,7,0
Process-445,5,5191,5191,5194,1,3,2,0
Process-446,5,2235,2235,2341,10,106,96,0
Process-447,4,1596,1596,1604,8,8,0,0
Process-448,3,3039,3039,3041,2,2,0,0
Process-449,4,1809,1809,1814,3,5,2,0
Process-450,4,5458,5458,5470,5,12,7,0
Process-451,4,442,442,449,3,7,4,0
Process-452,5,1243,1243,1249,2,6,4,0
Process-453,1,2539,2539,2595,10,56,46,0
Process-454,3,1981,1981,1985,4,4,0,0
Process-455,3,851,851,867,7,16,9,0
Process-456,2,5058,5058,5087,8,29,21,0
Process-457,3,5304,5304,5312,3,8,5,0
Process-458,5,1487,1487,1492,3,5,2,0
Process-459,3,2443,2443,2455,5,12,7,0
Process-460,3,637,637,654,6,17,11,0
Process-461,2,54,54,64,6,10,4,0
Process-462,5,4027,4027,4044,7,17,10,0
Process-463,2,4927,4927,4935,3,8,5,0
Process-464,1,288,288,293,2,5,3,0
Process-465,1,5294,5294,5297,3,3,0,0
Process-466,2,2622,2622,2640,10,18,8,0
Process-467,5,3833,3833,3840,1,7,6,0
Process-468,5,3161,3161,3202,8,41,33,0
Process-469,4,5109,5109,5119,3,10,7,0
Process-470,4,3511,3511,3524,6,13,7,0
Process-471,4,2040,2040,2058,9,18,9,0
Process-472,2,4669,4669,4674,2,5,3,0
Process-473,5,5131,5131,5152,6,21,15,0
Process-474,3,2116,2116,2122,1,6,5,0
Process-475,1,279,279,285,6,6,0,0
Process-476,3,2709,2709,2720,3,11,8,0
Process-477,3,1736,1736,1751,6,15,9,0
Process-478,2,3474,3474,3486,8,12,4,0
Process-479,4,5418,5418,5429,6,11,5,0
Process-480,2,3005,3005,3016,4,11,7,0
Process-481,4,3285,3285,3293,8,8,0,0
Process-482,4,1164,1164,1220,9,56,47,0
Process-483,4,2028,2028,2084,10,56,46,0
Process-484,5,5361,5361,5373,6,12,6,0
Process-485,5,5007,5007,5016,6,9,3,0
Process-486,4,5193,5193,5198,4,5,1,0
Process-487,4,5253,5253,5259,5,6,1,0
Process-488,5,841,841,848,1,7,6,0
Process-489,2,490,490,493,3,3,0,0
Process-490,4,1992,1992,2005,7,13,6,0
Process-491,2,3845,3845,3864,6,19,13,0
Process-492,1,3108,3108,3132,9,24,15,0
Process-493,5,5120,5120,5176,9,56,47,0
Process-494,3,1161,1161,1208,9,47,38,0
Process-495,1,2202,2202,2243,10,41,31,0
Process-496,1,1385,1385,1389,4,4,0,0
Process-497,1,3966,3966,3977,5,11,6,0
Process-498,1,343,343,351,8,8,0,0
Process-499,1,4121,4121,4130,5,9,4,0
Process-500,3,4039,4039,4047,3,8,5,0
Process-501,4,223,223,232,9,9,0,0
Process-502,1,3843,3843,3850,2,7,5,0
Process-503,1,4534,4534,4543,2,9,7,0
Process-504,4,4309,4309,4325,9,16,7,0
Process-505,4,3285,3285,3301,8,16,8,0
Process-506,1,626,626,633,7,7,0,0
Process-507,5,3771,3771,3782,9,11,2,0
Process-508,5,958,958,978,8,20,12,0
Process-509,1,2311,2311,2331,8,20,12,0
Process-510,3,862,862,873,5,11,6,0
Process-511,4,318,318,323,1,5,4,0
Process-512,3,1171,1171,1190,6,19,13,0
Process-513,1,1997,1997,2027,7,30,23,0
Process-514,5,4791,4791,4796,5,5,0,0
Process-515,3,3176,3176,3186,5,10,5,0
Process-516,5,4395,4395,4405,10,10,0,0
Process-517,5,231,231,236,2,5,3,0
Process-518,5,3892,3892,3902,6,10,4,0
Process-519,4,317,317,322,5,5,0,0
Process-520,1,4905,4905,4916,3,11,8,0
Process-521,1,5476,5476,5477,1,1,0,0
Process-522,1,3770,3770,3801,10,31,21,0
Process-523,3,3957,3957,3968,4,11,7,0
Process-524,1,3222,3222,3229,2,7,5,0
Process-525,3,1685,1685,1687,2,2,0,0
Process-526,5,2192,2192,2205,7,13,6,0
Process-527,1,1081,1081,1090,9,9,0,0
Process-528,5,1280,1280,1284,3,4,1,0
Process-529,3,2424,2424,2431,7,7,0,0
Process-530,4,4616,4616,4634,9,18,9,0
Process-531,3,5219,5219,5223,4,4,0,0
Process-532,5,3438,3438,3451,10,13,3,0
Process-533,2,832,832,856,8,24,16,0
Process-534,1,3651,3651,3652,1,1,0,0
Process-535,1,436,436,446,10,10,0,0
Process-536,1,49,49,73,9,24,15,0
Process-537,4,3936,3936,4113,10,177,167,0
Process-538,3,3980,3980,3989,4,9,5,0
Process-539,3,1996,1996,1998,1,2,1,0
Process-540,1,2076,2076,2092,6,16,10,0
Process-541,5,1655,1655,1665,10,10,0,0
Process-542,1,3883,3883,4015,9,132,123,0
Process-543,5,2277,2277,2286,6,9,3,0
Process-544,2,2997,2997,3001,3,4,1,0
Process-545,2,1722,1722,1725,3,3,0,0
Process-546,2,2379,2379,2385,5,6,1,0
Process-547,2,4634,4634,4642,8,8,0,0
Process-548,2,4282,4282,4302,9,20,11,0
Process-549,3,2870,2870,2876,6,6,0,0
Process-550,1,1402,1402,1409,1,7,6,0
Process-551,1,82,82,94,7,12,5,0
Process-552,5,2509,2509,2519,10,10,0,0
Process-553,1,1363,1363,1399,9,36,27,0
Process-554,3,1770,1770,1783,6,13,7,0
Process-555,5,3778,3778,3791,8,13,5,0
Process-556,1,3393,3393,3400,4,7,3,0
Process-557,4,3844,3844,3876,7,32,25,0
Process-558,1,206,206,213,7,7,0,0
Process-559,1,3226,3226,3231,2,5,3,0
Process-560,5,1931,1931,1939,8,8,0,0
Process-561,2,5134,5134,5146,5,12,7,0
Process-562,2,516,516,524,8,8,0,0
Process-563,3,365,365,367,2,2,0,0
Process-564,4,4731,4731,4741,10,10,0,0
Process-565,1,599,599,604,5,5,0,0
Process-566,5,1658,1658,1674,5,16,11,0
Process-567,2,3841,3841,3854,4,13,9,0
Process-568,3,2003,2003,2038,7,35,28,0
Process-569,1,2841,2841,2847,6,6,0,0
Process-570,5,2997,2997,3070,9,73,64,0
Process-571,5,2001,2001,2008,2,7,5,0
Process-572,1,4997,4997,5005,6,8,2,0
Process-573,5,2570,2570,2577,7,7,0,0
Process-574,5,2007,2007,2020,5,13,8,0
Process-575,1,3780,3780,3783,1,3,2,0
Process-576,4,3718,3718,3723,5,5,0,0
Process-577,2,2318,2318,2323,2,5,3,0
Process-578,3,741,741,747,4,6,2,0
Process-579,5,4587,4587,4594,7,7,0,0
Process-580,4,1919,1919,1924,5,5,0,0
Process-581,4,2263,2263,2270,6,7,1,0
Process-582,4,1126,1126,1131,3,5,2,0
Process-583,2,2916,2916,2940,10,24,14,0
Process-584,1,1635,1635,1644,9,9,0,0
Process-585,1,4794,4794,4799,2,5,3,0
Process-586,5,4523,4523,4541,10,18,8,0
Process-587,3,3189,3189,3244,10,55,45,0
Process-588,4,1472,1472,1489,8,17,9,0
Process-589,2,974,974,979,1,5,4,0
Process-590,2,1991,1991,1997,6,6,0,0
