Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-588,4,5194,5194,5218,8,24,16,7
Process-589,4,4358,4358,4365,7,7,0,6
Process-590,3,4477,4477,4484,7,7,0,6
Process-591,1,3775,3775,3785,10,10,0,9
Process-592,3,22,22,32,10,10,0,9
Process-593,3,1468,1468,1469,1,1,0,0
Process-594,5,2563,2563,2573,8,10,2,7
Process-595,3,3528,3528,3538,10,10,0,9
Process-596,2,2645,2645,2654,7,9,2,6
Process-597,2,5074,5074,5078,4,4,0,3
Process-598,2,2583,2583,2595,10,12,2,9
Process-599,3,3483,3483,3490,7,7,0,6
Process-600,3,5408,5408,5417,8,9,1,7
