Process Name,Priority,Simulated Arrival Time,Arrival Tick,Completion Tick,Service Time,Turnaround (ticks),Waiting (ticks),Preemptions
Process-205,5,3909,3909,3911,2,2,0,0
Process-206,2,4528,4528,4549,7,21,14,0
Process-207,3,3373,3373,3383,10,10,0,0
Process-208,4,291,291,293,2,2,0,0
Process-209,5,3643,3643,3664,9,21,12,0
Process-210,5,346,346,354,8,8,0,0
Process-211,3,4893,4893,4900,7,7,0,0
Process-212,4,3258,3258,3270,6,12,6,0
Process-213,4,4311,4311,4319,4,8,4,0
Process-214,3,2196,2196,2203,2,7,5,0
Process-215,2,5224,5224,5242,4,18,14,0
Process-216,3,4081,4081,4090,9,9,0,0
Process-217,4,2645,2645,2654,2,9,7,0
Process-218,2,1787,1787,1796,7,9,2,0
Process-219,5,245,245,253,8,8,0,0
Process-220,3,1325,1325,1328,3,3,0,0
Process-221,4,4085,4085,4108,8,23,15,0
Process-222,5,1199,1199,1205,6,6,0,0
Process-223,1,4129,4129,4146,9,17,8,0
Process-224,2,4321,4321,4327,4,6,2,0
Process-225,2,3795,3795,3803,8,8,0,0
Process-226,1,3027,3027,3043,5,16,11,0
Process-227,2,4646,4646,4649,3,3,0,0
Process-228,4,4487,4487,4497,10,10,0,0
Process-229,4,3454,3454,3463,9,9,0,0
Process-230,2,1881,1881,1884,3,3,0,0
Process-231,3,2493,2493,2512,9,19,10,0
Process-232,1,5462,5462,5481,8,19,11,0
Process-233,2,3994,3994,4007,9,13,4,0
Process-234,5,2483,2483,2493,10,10,0,0
Process-235,4,5254,5254,5266,7,12,5,0
Process-236,3,1929,1929,1933,4,4,0,0
Process-237,4,4298,4298,4305,7,7,0,0
Process-238,1,81,81,89,7,8,1,0
Process-239,5,5459,5459,5473,3,14,11,0
Process-240,3,1278,1278,1286,8,8,0,0
Process-241,4,5035,5035,5044,5,9,4,0
Process-242,4,2926,2926,2934,8,8,0,0
Process-243,2,2408,2408,2420,10,12,2,0
Process-244,4,1787,1787,1800,4,13,9,0
Process-245,5,4530,4530,4553,4,23,19,0
Process-246,1,4204,4204,4214,10,10,0,0
Process-247,5,989,989,992,3,3,0,0
Process-248,1,3389,3389,3397,4,8,4,0
Process-249,5,2359,2359,2368,9,9,0,0
Process-250,4,2556,2556,2565,9,9,0,0
Process-251,1,4273,4273,4275,1,2,1,0
Process-252,5,4152,4152,4169,6,17,11,0
Process-253,2,2853,2853,2859,6,6,0,0
Process-254,5,3296,3296,3305,9,9,0,0
Process-255,5,2125,2125,2134,5,9,4,0
Process-256,4,1518,1518,1524,6,6,0,0
Process-257,3,2751,2751,2759,7,8,1,0
Process-258,3,2384,2384,2395,3,11,8,0
Process-259,5,3158,3158,3165,4,7,3,0
Process-260,1,4943,4943,4953,10,10,0,0
Process-261,3,2377,2377,2387,8,10,2,0
Process-262,5,1348,1348,1350,2,2,0,0
Process-263,5,1189,1189,1193,4,4,0,0
Process-264,2,1099,1099,1107,8,8,0,0
Process-265,4,598,598,608,10,10,0,0
Process-266,2,124,124,131,4,7,3,0
Process-267,3,1897,1897,1906,9,9,0,0
Process-268,4,4805,4805,4813,1,8,7,0
Process-269,3,625,625,630,5,5,0,0
Process-270,2,511,511,514,2,3,1,0
Process-271,4,5285,5285,5294,9,9,0,0
Process-272,4,4594,4594,4604,10,10,0,0
Process-273,2,791,791,801,10,10,0,0
Process-274,2,3086,3086,3094,4,8,4,0
Process-275,1,5450,5450,5460,7,10,3,0
Process-276,1,381,381,387,6,6,0,0
Process-277,1,3231,3231,3242,9,11,2,0
Process-278,2,3873,3873,3876,3,3,0,0
Process-279,4,4308,4308,4315,7,7,0,0
Process-280,1,20,20,21,1,1,0,0
Process-281,2,4946,4946,4968,5,22,17,0
Process-282,2,3623,3623,3638,1,15,14,0
Process-283,5,1802,1802,1828,5,26,21,0
Process-284,4,1557,1557,1562,4,5,1,0
Process-285,4,3336,3336,3344,8,8,0,0
Process-286,5,5370,5370,5374,4,4,0,0
Process-287,3,2820,2820,2828,4,8,4,0
Process-288,3,3680,3680,3689,4,9,5,0
Process-289,1,3994,3994,3998,3,4,1,0
Process-290,2,2911,2911,2912,1,1,0,0
Process-291,3,4804,4804,4812,2,8,6,0
Process-292,2,3701,3701,3706,5,5,0,0
Process-293,2,2718,2718,2725,7,7,0,0
Process-294,4,4036,4036,4049,10,13,3,0
Process-295,1,3341,3341,3353,9,12,3,0
Process-296,1,4401,4401,4418,10,17,7,0
Process-297,1,2331,2331,2336,5,5,0,0
Process-298,3,3641,3641,3648,7,7,0,0
Process-299,1,2058,2058,2065,2,7,5,0
Process-300,2,5386,5386,5390,4,4,0,0
Process-301,3,2921,2921,2926,5,5,0,0
Process-302,1,3261,3261,3276,5,15,10,0
Process-303,1,1246,1246,1248,2,2,0,0
Process-304,5,779,779,782,3,3,0,0
Process-305,3,2155,2155,2161,6,6,0,0
Process-306,4,978,978,982,4,4,0,0
Process-307,1,1043,1043,1051,8,8,0,0
Process-308,3,1158,1158,1162,4,4,0,0
Process-309,1,2177,2177,2195,9,18,9,0
Process-310,3,3263,3263,3282,6,19,13,0
Process-311,4,4123,4123,4131,2,8,6,0
Process-312,3,1367,1367,1377,10,10,0,0
Process-313,4,2536,2536,2543,5,7,2,0
Process-314,2,1013,1013,1023,5,10,5,0
Process-315,4,4966,4966,4987,2,21,19,0
Process-316,4,151,151,164,5,13,8,0
Process-317,3,5471,5471,5483,2,12,10,0
Process-318,1,2810,2810,2824,9,14,5,0
Process-319,3,5316,5316,5327,6,11,5,0
Process-320,1,4863,4863,4876,2,13,11,0
Process-321,3,4262,4262,4274,8,12,4,0
Process-322,5,1683,1683,1688,5,5,0,0
Process-323,1,4768,4768,4774,6,6,0,0
Process-324,3,352,352,358,4,6,2,0
Process-325,5,3495,3495,3502,2,7,5,0
Process-326,3,2976,2976,2983,7,7,0,0
Process-327,5,4696,4696,4699,3,3,0,0
Process-328,5,4399,4399,4408,7,9,2,0
Process-329,3,2736,2736,2744,8,8,0,0
Process-330,5,3180,3180,3181,1,1,0,0
Process-331,1,4112,4112,4119,7,7,0,0
Process-332,2,5441,5441,5450,9,9,0,0
Process-333,1,5393,5393,5405,4,12,8,0
Process-334,3,4639,4639,4642,3,3,0,0
Process-335,1,814,814,822,8,8,0,0
Process-336,3,3852,3852,3868,10,16,6,0
Process-337,5,1612,1612,1615,3,3,0,0
Process-338,2,4412,4412,4434,6,22,16,0
Process-339,3,744,744,756,8,12,4,0
Process-340,1,3916,3916,3929,3,13,10,0
Process-341,4,4431,4431,4448,7,17,10,0
Process-342,4,2589,2589,2595,2,6,4,0
Process-343,5,2312,2312,2315,3,3,0,0
Process-344,5,1004,1004,1018,10,14,4,0
Process-345,5,5006,5006,5013,7,7,0,0
Process-346,1,4902,4902,4913,5,11,6,0
Process-347,2,1220,1220,1224,4,4,0,0
Process-348,4,752,752,774,6,22,16,0
Process-349,5,174,174,186,4,12,8,0
Process-350,1,151,151,159,8,8,0,0
Process-351,2,3049,3049,3067,7,18,11,0
Process-352,2,866,866,867,1,1,0,0
Process-353,1,5443,5443,5453,3,10,7,0
Process-354,4,3495,3495,3500,5,5,0,0
Process-355,2,802,802,804,2,2,0,0
Process-356,1,3543,3543,3553,10,10,0,0
Process-357,3,3584,3584,3594,7,10,3,0
Process-358,4,4124,4124,4137,6,13,7,0
Process-359,3,1116,1116,1129,10,13,3,0
Process-360,1,4797,4797,4800,3,3,0,0
Process-361,5,2522,2522,2530,6,8,2,0
Process-362,2,1630,1630,1635,5,5,0,0
Process-363,5,1538,1538,1552,10,14,4,0
Process-364,3,1370,1370,1378,1,8,7,0
Process-365,2,2381,2381,2389,2,8,6,0
Process-366,2,4510,4510,4527,8,17,9,0
Process-367,4,2199,2199,2209,6,10,4,0
Process-368,3,3015,3015,3031,8,16,8,0
Process-369,3,4365,4365,4392,10,27,17,0
Process-370,2,192,192,209,9,17,8,0
Process-371,2,1580,1580,1584,4,4,0,0
Process-372,1,1755,1755,1762,5,7,2,0
Process-373,5,605,605,612,4,7,3,0
Process-374,5,2100,2100,2118,9,18,9,0
Process-375,4,918,918,922,4,4,0,0
Process-376,3,2021,2021,2023,2,2,0,0
Process-377,2,3972,3972,3975,3,3,0,0
Process-378,3,3729,3729,3737,8,8,0,0
Process-379,4,953,953,954,1,1,0,0
Process-380,2,3545,3545,3559,6,14,8,0
Process-381,1,2226,2226,2236,10,10,0,0
Process-382,1,5155,5155,5178,5,23,18,0
Process-383,4,1388,1388,1396,8,8,0,0
Process-384,1,2657,2657,2666,2,9,7,0
Process-385,1,3445,3445,3450,5,5,0,0
Process-386,5,3025,3025,3038,7,13,6,0
Process-387,3,122,122,127,5,5,0,0
Process-388,5,2965,2965,2969,4,4,0,0
Process-389,4,4573,4573,4579,1,6,5,0
Process-390,4,4838,4838,4842,4,4,0,0
Process-391,3,4740,4740,4750,10,10,0,0
Process-392,2,2367,2367,2378,1,11,10,0
Process-393,4,5322,5322,5337,10,15,5,0
Process-394,4,4259,4259,4266,7,7,0,0
Process-395,1,1792,1792,1814,5,22,17,0
Process-396,1,3194,3194,3209,7,15,8,0
Process-397,4,1228,1228,1236,8,8,0,0
Process-398,4,802,802,805,1,3,2,0
Process-399,2,3225,3225,3231,6,6,0,0
Process-400,2,5206,5206,5238,4,32,28,0
Process-401,5,1511,1511,1515,2,4,2,0
Process-402,1,4008,4008,4011,3,3,0,0
Process-403,3,4016,4016,4021,5,5,0,0
Process-404,4,2271,2271,2274,3,3,0,0
Process-405,5,3084,3084,3090,6,6,0,0
Process-406,4,5041,5041,5052,1,11,10,0
Process-407,1,2743,2743,2752,8,9,1,0
Process-408,5,2125,2125,2137,3,12,9,0
Process-409,2,3341,3341,3355,2,14,12,0
Process-410,5,4083,4083,4100,10,17,7,0
Process-411,3,1249,1249,1262,10,13,3,0
Process-412,1,3741,3741,3753,9,12,3,0
Process-413,3,4904,4904,4918,5,14,9,0
Process-414,3,884,884,894,10,10,0,0
Process-415,2,3377,3377,3392,9,15,6,0
Process-416,5,2322,2322,2325,3,3,0,0
Process-417,1,2120,2120,2129,6,9,3,0
Process-418,3,2787,2787,2791,4,4,0,0
Process-419,1,2426,2426,2431,2,5,3,0
Process-420,1,4342,4342,4344,2,2,0,0
Process-421,1,3182,3182,3190,8,8,0,0
Process-422,4,3188,3188,3193,3,5,2,0
Process-423,4,589,589,598,3,9,6,0
Process-424,5,682,682,695,9,13,4,0
Process-425,4,722,722,731,6,9,3,0
Process-426,5,5135,5135,5157,10,22,12,0
Process-427,5,614,614,621,7,7,0,0
Process-428,1,2423,2423,2429,2,6,4,0
Process-429,4,4907,4907,4930,2,23,21,0
Process-430,4,1190,1190,1197,4,7,3,0
Process-431,1,1151,1151,1153,2,2,0,0
Process-432,1,956,956,966,10,10,0,0
Process-433,2,5274,5274,5280,6,6,0,0
Process-434,1,4596,4596,4611,7,15,8,0
Process-435,3,1763,1763,1766,3,3,0,0
Process-436,1,3615,3615,3628,7,13,6,0
Process-437,1,5090,5090,5111,6,21,15,0
Process-438,2,1115,1115,1119,4,4,0,0
Process-439,3,1065,1065,1073,6,8,2,0
Process-440,3,5414,5414,5417,1,3,2,0
Process-441,4,4699,4699,4705,6,6,0,0
Process-442,3,5020,5020,5030,10,10,0,0
Process-443,3,1854,1854,1857,3,3,0,0
Process-444,5,4906,4906,4928,10,22,12,0
Process-445,1,96,96,106,10,10,0,0
Process-446,3,1410,1410,1418,8,8,0,0
Process-447,5,5128,5128,5137,9,9,0,0
Process-448,3,4110,4110,4112,2,2,0,0
Process-449,1,4491,4491,4512,6,21,15,0
Process-450,1,3889,3889,3900,8,11,3,0
Process-451,5,502,502,511,9,9,0,0
Process-452,1,3707,3707,3708,1,1,0,0
Process-453,3,3934,3934,3942,8,8,0,0
Process-454,2,2707,2707,2710,3,3,0,0
Process-455,5,2,2,9,7,7,0,0
Process-456,1,2725,2725,2731,6,6,0,0
Process-457,3,1434,1434,1437,3,3,0,0
Process-458,2,4700,4700,4707,2,7,5,0
Process-459,4,5151,5151,5173,10,22,12,0
Process-460,3,1596,1596,1605,6,9,3,0
Process-461,5,1724,1724,1730,6,6,0,0
Process-462,1,5188,5188,5221,10,33,23,0
Process-463,5,3550,3550,3563,4,13,9,0
Process-464,5,3810,3810,3817,2,7,5,0
Process-465,5,2102,2102,2123,5,21,16,0
Process-466,1,551,551,552,1,1,0,0
Process-467,3,2232,2232,2243,7,11,4,0
Process-468,1,78,78,82,4,4,0,0
Process-469,1,1246,1246,1252,4,6,2,0
Process-470,1,5169,5169,5190,9,21,12,0
Process-471,4,3471,3471,3479,8,8,0,0
Process-472,5,1631,1631,1644,9,13,4,0
Process-473,4,2605,2605,2610,2,5,3,0
Process-474,4,5033,5033,5039,5,6,1,0
Process-475,1,2333,2333,2338,2,5,3,0
Process-476,3,444,444,452,7,8,1,0
Process-477,5,1472,1472,1485,10,13,3,0
Process-478,1,931,931,936,5,5,0,0
Process-479,5,4226,4226,4242,6,16,10,0
Process-480,2,4553,4553,4564,4,11,7,0
Process-481,4,4241,4241,4252,10,11,1,0
Process-482,3,4855,4855,4865,10,10,0,0
Process-483,2,5059,5059,5070,8,11,3,0
Process-484,5,32,32,47,8,15,7,0
Process-485,5,1205,1205,1208,3,3,0,0
Process-486,4,708,708,711,3,3,0,0
Process-487,2,3237,3237,3252,3,15,12,0
Process-488,1,3612,3612,3621,9,9,0,0
Process-489,1,3797,3797,3811,8,14,6,0
Process-490,1,3031,3031,3053,10,22,12,0
Process-491,3,186,186,195,2,9,7,0
Process-492,2,644,644,652,8,8,0,0
Process-493,4,3619,3619,3637,9,18,9,0
Process-494,5,5456,5456,5470,10,14,4,0
Process-495,4,5471,5471,5492,9,21,12,0
Process-496,3,223,223,226,3,3,0,0
Process-497,2,2047,2047,2050,3,3,0,0
Process-498,3,182,182,187,1,5,4,0
Process-499,2,5099,5099,5126,6,27,21,0
Process-500,3,2601,2601,2608,7,7,0,0
Process-501,2,3841,3841,3851,10,10,0,0
Process-502,3,3638,3638,3641,1,3,2,0
Process-503,5,2505,2505,2524,10,19,9,0
Process-504,2,4145,4145,4156,1,11,10,0
Process-505,5,3129,3129,3140,3,11,8,0
Process-506,2,1016,1016,1031,8,15,7,0
Process-507,1,1241,1241,1242,1,1,0,0
Process-508,4,5170,5170,5195,5,25,20,0
Process-509,5,1572,1572,1576,4,4,0,0
Process-510,5,676,676,686,9,10,1,0
Process-511,3,1312,1312,1324,7,12,5,0
Process-512,1,3582,3582,3587,5,5,0,0
Process-513,3,2137,2137,2139,2,2,0,0
Process-514,5,5425,5425,5427,2,2,0,0
Process-515,2,4497,4497,4519,7,22,15,0
Process-516,3,586,586,595,9,9,0,0
Process-517,1,4031,4031,4035,4,4,0,0
Process-518,1,2383,2383,2392,3,9,6,0
Process-519,1,5190,5190,5225,3,35,32,0
Process-520,2,805,805,813,8,8,0,0
Process-521,1,2846,2846,2853,7,7,0,0
Process-522,1,3804,3804,3815,4,11,7,0
Process-523,5,2989,2989,3002,10,13,3,0
Process-524,4,2393,2393,2401,6,8,2,0
Process-525,5,2469,2469,2471,2,2,0,0
Process-526,1,1485,1485,1490,5,5,0,0
Process-527,3,1422,1422,1423,1,1,0,0
Process-528,5,830,830,835,1,5,4,0
Process-529,3,256,256,260,4,4,0,0
Process-530,1,1913,1913,1915,2,2,0,0
Process-531,1,1803,1803,1830,2,27,25,0
Process-532,4,2808,2808,2815,7,7,0,0
Process-533,1,174,174,182,8,8,0,0
Process-534,4,2826,2826,2832,4,6,2,0
Process-535,5,5187,5187,5211,4,24,20,0
Process-536,3,4369,4369,4393,1,24,23,0
Process-537,4,2276,2276,2284,8,8,0,0
Process-538,2,825,825,834,3,9,6,0
Process-539,1,1790,1790,1809,9,19,10,0
Process-540,4,2537,2537,2547,4,10,6,0
Process-541,1,1504,1504,1508,4,4,0,0
Process-542,5,3258,3258,3271,1,13,12,0
Process-543,3,1829,1829,1850,5,21,16,0
Process-544,2,3000,3000,3018,6,18,12,0
Process-545,3,71,71,78,3,7,4,0
Process-546,1,3148,3148,3155,5,7,2,0
Process-547,4,3314,3314,3323,9,9,0,0
Process-548,2,3987,3987,3995,8,8,0,0
Process-549,5,990,990,993,1,3,2,0
Process-550,2,1489,1489,1492,2,3,1,0
Process-551,1,4246,4246,4259,7,13,6,0
Process-552,1,3632,3632,3640,2,8,6,0
Process-553,4,2614,2614,2621,7,7,0,0
Process-554,5,746,746,768,7,22,15,0
Process-555,2,692,692,700,5,8,3,0
Process-556,2,3004,3004,3023,5,19,14,0
Process-557,1,4830,4830,4837,5,7,2,0
Process-558,5,5189,5189,5222,1,33,32,0
Process-559,4,1272,1272,1274,2,2,0,0
Process-560,5,559,559,568,9,9,0,0
Process-561,5,4032,4032,4039,4,7,3,0
Process-562,2,4728,4728,4732,4,4,0,0
Process-563,4,4136,4136,4155,9,19,10,0
Process-564,1,1064,1064,1067,3,3,0,0
Process-565,2,4768,4768,4777,3,9,6,0
Process-566,2,2932,2932,2948,4,16,12,0
Process-567,2,656,656,664,8,8,0,0
Process-568,4,4337,4337,4338,1,1,0,0
Process-569,1,5094,5094,5120,9,26,17,0
Process-570,2,2373,2373,2379,1,6,5,0
Process-571,3,4546,4546,4560,7,14,7,0
Process-572,2,2410,2410,2427,7,17,10,0
Process-573,4,3351,3351,3363,2,12,10,0
Process-574,1,426,426,434,5,8,3,0
Process-575,2,3920,3920,3931,2,11,9,0
Process-576,5,1808,1808,1836,6,28,22,0
Process-577,5,5088,5088,5101,7,13,6,0
Process-578,2,5374,5374,5379,5,5,0,0
Process-579,1,2992,2992,3012,10,20,10,0
Process-580,1,1032,1032,1036,4,4,0,0
Process-581,5,5262,5262,5269,3,7,4,0
Process-582,4,5341,5341,5348,7,7,0,0
Process-583,1,2003,2003,2009,6,6,0,0
Process-584,4,2314,2314,2321,6,7,1,0
Process-585,1,1799,1799,1823,9,24,15,0
Process-586,5,1555,1555,1558,3,3,0,0
Process-587,1,3388,3388,3393,1,5,4,0
Process-588,4,5194,5194,5233,8,39,31,0
Process-589,4,4358,4358,4365,7,7,0,0
Process-590,3,4477,4477,4484,7,7,0,0
